PRESS OH H2 H2O H O CH C CH2 CH3 CH4 C2 C2H2 C2H C2H3 C2H4 C2H5 C2H6 CO CO2 CH2OH H2CO HCO CH3O CH3OH CH3CO O2 H2CCO HCCO CH3O2 HO2 CH3OOH N NH CN HCN NH2 N2 NH3 NO N2H2 N2H N2H3 N2H4 HNO H2CN HNCO NO2 N2O C4H2 CH2NH2 CH2NH CH3NH2 CH3CHO O3 NO3 HNO3 HNO2 NCO N2O5 S SH S2 SO H2S CS COS CS2 NS HS2 SO2 S4 S8 HCS S3 H2O2 SO3 HSO3 HSO H2SO4 HC3N CH3CN CH2CN C2H3CN CH3SH CH3S C3H3 C3H2 C3H4 C6H5 C6H6 C4H3 C4H5 S2O O_1 CH2_1 N_2D He H2O_l_s H2SO4_l
2.434827e-01 1.595411e-15 3.546957e-05 2.453389e-04 3.028369e-21 1.142221e-18 2.921039e-28 0.000000e+00 9.514120e-28 3.016791e-15 1.503876e-04 0.000000e+00 4.721119e-15 2.474929e-37 1.767098e-28 2.285136e-08 3.319264e-13 9.659684e-09 6.080946e-07 4.027446e-04 7.839574e-28 1.532052e-08 3.313955e-22 2.241409e-18 5.483056e-13 6.570693e-18 2.017486e-01 2.811346e-15 6.313841e-13 1.269691e-12 3.932823e-12 1.246613e-08 1.109243e-34 1.185244e-26 3.824631e-31 5.474181e-11 7.811006e-17 7.973289e-01 6.201375e-09 1.646468e-11 3.159559e-16 1.417762e-24 1.518387e-16 2.134224e-14 8.522356e-16 2.992777e-21 1.800046e-13 1.372466e-09 8.780508e-05 9.198730e-17 6.990438e-15 4.101408e-15 1.844510e-10 5.080928e-14 3.908000e-09 8.679723e-15 3.130392e-09 4.410016e-14 3.754951e-22 8.260064e-11 2.375551e-26 3.343154e-15 3.490649e-15 3.770167e-18 2.327678e-14 4.285361e-27 6.442530e-10 5.527360e-18 6.467172e-19 1.595328e-15 3.805504e-10 7.458378e-18 1.362985e-15 4.025086e-34 2.291779e-17 2.213792e-08 2.661427e-18 1.254574e-23 5.730230e-08 5.125843e-14 2.124867e-13 4.162732e-11 4.586192e-12 1.260110e-12 2.306333e-14 7.204439e-21 5.802284e-18 9.034848e-13 1.294687e-12 4.619832e-24 7.650067e-16 7.883909e-15 7.577379e-19 6.482584e-31 1.105778e-23 4.095044e-27 1.665088e-52 0.000000e+00 6.850340e-07 2.457762e-14
2.114048e-01 1.928325e-15 3.548588e-05 9.898331e-05 3.458498e-21 1.102130e-18 6.748528e-28 0.000000e+00 1.051481e-27 3.004220e-15 1.503872e-04 0.000000e+00 5.263848e-15 1.332511e-36 1.405183e-28 2.285101e-08 3.379096e-13 9.678136e-09 6.116301e-07 4.028264e-04 1.020265e-27 1.371774e-08 3.527156e-22 2.596560e-18 5.802673e-13 1.615402e-17 2.017780e-01 2.813391e-15 6.317645e-13 1.235395e-12 3.801075e-12 1.197406e-08 2.306962e-34 1.524307e-26 2.860335e-31 5.482202e-11 9.805133e-17 7.974457e-01 6.187062e-09 1.719027e-11 3.188886e-16 2.886800e-24 1.711651e-16 2.136750e-14 1.003122e-15 3.200362e-21 1.805287e-13 1.113360e-09 8.781141e-05 9.203477e-17 7.682093e-15 4.105158e-15 1.845661e-10 6.235781e-14 3.527858e-09 4.535713e-15 3.359362e-09 4.946533e-14 4.359009e-22 9.394902e-11 3.198262e-26 4.670676e-15 4.325538e-15 6.181169e-18 3.255612e-14 4.597595e-27 6.422515e-10 5.523966e-18 6.504137e-19 1.865354e-15 3.920792e-10 1.046218e-17 1.364420e-15 4.687548e-34 2.317153e-17 2.163403e-08 8.393046e-18 1.679390e-23 5.720228e-08 6.214997e-14 2.126543e-13 4.161979e-11 4.582666e-12 1.260985e-12 2.602832e-14 2.391734e-20 5.491865e-18 9.040816e-13 1.295903e-12 5.053802e-24 7.654139e-16 7.891596e-15 7.587420e-19 6.479447e-31 1.142232e-23 1.233212e-26 7.839021e-53 0.000000e+00 2.072395e-07 4.795396e-14
1.835531e-01 2.245313e-15 3.550920e-05 3.299222e-05 3.821031e-21 9.798044e-19 1.321824e-27 2.147675e-31 1.144276e-27 2.841241e-15 1.503587e-04 0.000000e+00 6.396894e-15 6.538826e-36 1.049146e-28 2.284534e-08 3.332450e-13 9.711360e-09 6.163929e-07 4.029035e-04 1.325208e-27 1.171488e-08 3.487852e-22 2.905523e-18 6.421145e-13 5.252481e-17 2.017912e-01 2.816694e-15 6.323564e-13 1.184578e-12 3.594488e-12 1.124377e-08 5.036653e-34 1.974464e-26 2.129956e-31 5.495825e-11 1.238248e-16 7.974984e-01 6.162546e-09 1.730606e-11 3.273757e-16 5.885519e-24 1.996440e-16 2.141869e-14 1.187389e-15 3.664385e-21 1.815015e-13 8.524589e-10 8.780540e-05 9.210945e-17 8.649604e-15 4.111433e-15 1.847461e-10 8.535785e-14 2.935899e-09 2.941367e-15 3.595926e-09 5.151997e-14 5.192325e-22 1.004495e-10 4.282108e-26 6.455513e-15 5.221737e-15 1.067253e-17 4.490831e-14 5.046526e-27 6.387205e-10 5.516318e-18 6.575958e-19 1.969385e-15 4.168238e-10 1.405274e-17 1.366833e-15 5.432985e-34 2.364722e-17 2.083568e-08 3.189753e-17 2.246381e-23 5.700607e-08 8.152583e-14 2.129286e-13 4.160029e-11 4.574716e-12 1.262385e-12 3.115472e-14 8.710026e-20 5.175542e-18 9.050284e-13 1.297946e-12 5.997377e-24 7.660770e-16 7.904538e-15 7.604938e-19 6.472542e-31 1.078352e-23 3.778107e-26 3.281824e-53 0.000000e+00 3.933321e-08 8.589509e-14
1.593707e-01 2.408841e-15 3.555551e-05 3.305721e-05 3.957638e-21 7.749580e-19 2.176969e-27 5.911160e-32 1.333194e-27 2.542199e-15 1.502809e-04 2.239006e-52 9.174705e-15 3.248164e-35 7.328853e-29 2.282937e-08 3.146773e-13 9.783569e-09 6.240438e-07 4.030119e-04 1.712537e-27 9.060254e-09 2.947749e-22 2.950358e-18 7.823963e-13 2.194763e-16 2.017909e-01 2.823619e-15 6.335800e-13 1.121305e-12 3.285971e-12 1.004730e-08 1.038359e-33 2.562667e-26 1.761712e-31 5.524347e-11 1.615565e-16 7.974986e-01 6.113860e-09 1.600733e-11 3.510661e-16 1.125475e-23 2.477948e-16 2.154314e-14 1.413724e-15 4.879848e-21 1.836574e-13 5.781631e-10 8.778037e-05 9.226850e-17 1.030943e-14 4.124763e-15 1.851186e-10 1.397085e-13 2.121068e-09 2.678064e-15 3.852037e-09 4.703599e-14 6.757246e-22 9.958751e-11 5.667692e-26 8.901274e-15 6.044334e-15 2.059368e-17 6.182500e-14 5.960613e-27 6.316096e-10 5.498533e-18 6.739338e-19 1.919913e-15 4.775980e-10 1.725566e-17 1.371858e-15 6.534003e-34 2.468866e-17 1.940668e-08 3.992850e-17 2.971003e-23 5.657452e-08 1.226139e-13 2.135065e-13 4.155675e-11 4.555739e-12 1.265309e-12 4.247256e-14 3.274963e-19 4.902622e-18 9.070004e-13 1.302294e-12 8.427091e-24 7.675290e-16 7.932059e-15 7.642676e-19 6.457077e-31 8.813636e-24 4.704077e-26 1.309388e-53 0.000000e+00 1.802314e-09 1.494746e-13
1.383743e-01 2.606890e-15 3.562025e-05 3.314046e-05 4.213637e-21 6.336336e-19 3.444076e-27 1.533863e-32 1.691223e-27 2.299117e-15 1.501801e-04 6.048718e-50 1.354028e-14 1.453608e-34 5.308173e-29 2.280736e-08 2.985165e-13 9.884050e-09 6.324482e-07 4.031480e-04 2.258909e-27 6.942463e-09 2.484327e-22 3.046073e-18 9.850800e-13 6.713376e-16 2.017905e-01 2.833335e-15 6.352975e-13 1.042780e-12 3.007595e-12 8.815214e-09 2.124033e-33 3.323587e-26 1.520013e-31 5.563306e-11 2.081059e-16 7.974989e-01 6.052106e-09 1.514718e-11 3.873387e-16 2.120156e-23 3.008440e-16 2.173144e-14 1.600431e-15 6.993747e-21 1.867060e-13 3.991749e-10 8.774666e-05 9.249911e-17 1.216212e-14 4.143445e-15 1.856409e-10 2.237649e-13 1.528745e-09 3.120254e-15 4.018479e-09 4.193472e-14 8.935312e-22 9.364756e-11 7.556950e-26 1.233221e-14 6.530151e-15 3.945384e-17 8.524681e-14 8.371081e-27 6.226608e-10 5.473632e-18 6.972622e-19 1.778527e-15 5.702252e-10 1.828277e-17 1.378655e-15 9.295909e-34 2.612690e-17 1.781071e-08 5.229592e-17 4.101574e-23 5.598464e-08 1.782218e-13 2.143167e-13 4.150163e-11 4.528279e-12 1.269407e-12 6.121118e-14 1.253261e-18 4.814388e-18 9.097657e-13 1.308391e-12 1.264629e-23 7.696725e-16 7.970583e-15 7.695463e-19 6.436311e-31 7.192573e-24 6.160204e-26 5.646431e-54 0.000000e+00 8.774252e-13 2.149603e-13
1.201440e-01 2.884440e-15 3.570924e-05 3.324673e-05 4.848514e-21 6.077361e-19 5.391665e-27 0.000000e+00 2.391051e-27 2.437517e-15 1.500506e-04 8.066909e-48 2.041180e-14 5.984066e-34 4.669760e-29 2.277790e-08 2.960575e-13 1.002075e-08 6.422251e-07 4.033168e-04 3.103040e-27 5.388620e-09 2.158339e-22 3.210452e-18 1.274723e-12 1.365011e-15 2.017900e-01 2.846708e-15 6.376614e-13 9.996203e-13 2.834286e-12 7.580199e-09 3.740767e-33 4.190289e-26 1.566993e-31 5.615780e-11 2.733210e-16 7.974992e-01 5.973692e-09 1.512103e-11 4.380203e-16 3.571147e-23 3.610530e-16 2.200213e-14 1.756033e-15 1.090489e-20 1.909282e-13 2.886964e-10 8.770191e-05 9.282476e-17 1.444624e-14 4.169126e-15 1.863591e-10 3.556155e-13 1.180235e-09 3.731869e-15 4.116478e-09 3.977497e-14 1.169034e-21 8.474021e-11 1.039269e-25 1.768596e-14 7.151217e-15 7.520881e-17 1.214705e-13 1.467971e-26 6.116065e-10 5.439469e-18 7.296741e-19 1.730850e-15 7.074106e-10 1.877088e-17 1.387657e-15 1.669395e-33 2.806811e-17 1.607571e-08 7.132041e-17 5.775762e-23 5.519203e-08 2.526734e-13 2.154308e-13 4.143231e-11 4.489553e-12 1.275041e-12 9.680188e-14 3.687262e-18 4.964479e-18 9.135669e-13 1.316779e-12 2.245735e-23 7.727434e-16 8.023513e-15 7.767815e-19 6.408779e-31 6.412627e-24 8.803254e-26 3.996483e-54 0.000000e+00 3.542945e-16 2.819594e-13
1.043155e-01 3.392058e-15 3.582558e-05 3.337730e-05 6.096252e-21 6.746564e-19 8.281233e-27 0.000000e+00 3.544957e-27 2.909410e-15 1.498912e-04 5.898657e-46 3.092846e-14 2.247472e-33 4.721248e-29 2.274045e-08 3.065588e-13 1.019730e-08 6.537781e-07 4.035236e-04 4.552315e-27 4.374104e-09 2.046887e-22 3.617816e-18 1.671104e-12 2.214456e-15 2.017893e-01 2.864206e-15 6.407534e-13 9.650604e-13 2.733125e-12 6.398262e-09 6.669995e-33 5.252991e-26 1.670793e-31 5.683200e-11 3.558140e-16 7.974997e-01 5.877801e-09 1.648488e-11 5.024519e-16 5.985830e-23 4.298695e-16 2.236091e-14 1.893388e-15 1.856176e-20 1.964780e-13 2.242074e-10 8.764520e-05 9.325931e-17 1.701505e-14 4.202671e-15 1.872980e-10 5.582412e-13 1.015941e-09 4.324315e-15 4.164662e-09 4.299078e-14 1.449429e-21 7.459159e-11 1.497617e-25 2.623966e-14 8.367690e-15 1.415108e-16 1.787940e-13 3.033568e-26 5.986223e-10 5.394975e-18 7.722481e-19 1.761890e-15 8.994832e-10 2.140787e-17 1.398997e-15 3.602157e-33 3.054738e-17 1.429061e-08 1.048346e-16 8.687957e-23 5.417833e-08 3.197244e-10 2.168864e-13 4.134882e-11 4.437979e-12 1.282401e-12 1.656762e-13 1.047836e-17 5.352961e-18 9.185304e-13 1.327745e-12 5.237692e-23 7.768899e-16 8.092664e-15 7.861960e-19 6.373902e-31 6.443412e-24 1.308299e-25 3.755124e-54 0.000000e+00 1.258336e-19 3.492657e-13
9.057237e-02 4.100335e-15 3.596854e-05 3.352940e-05 8.468296e-21 9.148500e-19 1.283363e-26 0.000000e+00 5.674422e-27 4.322767e-15 1.497055e-04 2.563635e-44 4.661905e-14 7.808645e-33 6.128502e-29 2.269558e-08 3.375356e-13 1.041153e-08 6.672228e-07 4.037690e-04 6.883802e-27 3.840743e-09 2.146150e-22 4.181198e-18 2.186295e-12 2.870282e-15 2.017884e-01 2.885731e-15 6.445546e-13 9.929030e-13 2.783103e-12 5.354919e-09 1.148476e-32 6.350931e-26 2.218345e-31 5.764779e-11 4.696128e-16 7.975003e-01 5.766683e-09 1.912268e-11 5.781468e-16 8.471959e-23 5.088267e-16 2.279529e-14 1.995647e-15 3.428363e-20 2.033256e-13 1.901837e-10 8.757746e-05 9.380191e-17 2.015513e-14 4.243844e-15 1.884518e-10 8.587988e-13 9.784671e-10 4.626181e-15 4.177234e-09 5.168608e-14 1.742728e-21 6.451461e-11 2.240247e-25 3.919974e-14 1.060417e-14 2.582442e-16 2.655831e-13 6.859538e-26 5.842963e-10 5.340568e-18 8.247309e-19 2.018243e-15 1.153332e-09 2.638876e-17 1.412352e-15 8.823514e-33 3.350824e-17 1.258149e-08 1.552171e-16 1.280591e-22 5.295887e-08 6.794268e-10 2.186738e-13 4.125362e-11 4.373684e-12 1.291434e-12 2.999450e-13 1.951016e-17 6.102936e-18 9.246192e-13 1.341221e-12 1.372502e-22 7.821175e-16 8.177618e-15 7.976958e-19 6.332201e-31 7.441716e-24 2.088127e-25 6.785574e-54 0.000000e+00 4.301697e-23 4.198106e-13
7.863982e-02 5.105394e-15 3.613992e-05 3.370338e-05 1.243415e-20 1.335026e-18 1.960953e-26 4.739527e-34 9.299232e-27 6.825731e-15 1.494932e-04 7.179667e-43 7.023185e-14 2.517489e-32 8.551851e-29 2.264268e-08 3.801959e-13 1.066556e-08 6.829256e-07 4.040565e-04 1.065079e-26 3.653202e-09 2.490961e-22 5.034933e-18 2.845764e-12 3.365087e-15 2.017873e-01 2.911591e-15 6.491184e-13 1.036609e-12 2.916525e-12 4.457218e-09 3.111132e-32 7.698251e-26 3.043512e-31 5.861261e-11 6.055570e-16 7.975010e-01 5.640320e-09 2.312182e-11 6.642172e-16 1.165343e-22 6.011088e-16 2.329192e-14 2.074053e-15 6.825785e-20 2.115671e-13 1.731171e-10 8.749822e-05 9.446107e-17 2.353842e-14 4.293177e-15 1.898360e-10 1.302195e-12 1.001939e-09 4.815487e-15 4.166547e-09 6.671765e-14 2.059444e-21 5.524056e-11 3.414008e-25 5.732460e-14 1.401606e-14 4.558433e-16 3.871677e-13 1.564060e-25 5.688681e-10 5.275633e-18 8.879570e-19 2.365085e-15 1.482939e-09 3.460427e-17 1.427615e-15 2.260969e-32 3.695053e-17 1.099346e-08 2.347823e-16 1.919248e-22 5.152465e-08 1.075962e-09 2.208166e-13 4.114687e-11 4.295666e-12 1.302259e-12 5.568910e-13 3.481589e-17 7.208642e-18 9.319114e-13 1.357392e-12 3.631000e-22 7.885178e-16 8.279579e-15 8.113975e-19 6.283341e-31 9.206369e-24 3.406152e-25 1.437156e-53 0.000000e+00 1.455091e-26 4.948784e-13
6.827934e-02 6.388130e-15 3.633606e-05 3.389421e-05 1.887400e-20 2.054017e-18 2.973826e-26 1.510561e-34 1.574705e-26 1.132315e-14 1.492603e-04 1.376579e-41 1.055241e-13 7.602374e-32 1.269374e-28 2.258264e-08 4.351125e-13 1.095363e-08 7.006983e-07 4.043770e-04 1.642756e-26 3.718534e-09 3.108861e-22 6.180066e-18 3.658989e-12 3.653149e-15 2.017861e-01 2.941277e-15 6.543550e-13 1.112242e-12 3.149798e-12 3.724643e-09 1.268369e-31 9.320091e-26 4.496476e-31 5.970312e-11 7.749777e-16 7.975018e-01 5.502653e-09 2.830172e-11 7.576447e-16 1.513259e-22 7.076592e-16 2.381565e-14 2.126405e-15 1.413012e-19 2.210349e-13 1.664423e-10 8.740947e-05 9.522386e-17 2.727230e-14 4.349622e-15 1.914211e-10 1.935314e-12 1.058657e-09 4.878356e-15 4.140327e-09 8.817754e-14 2.455008e-21 4.717856e-11 5.218910e-25 8.133062e-14 1.865095e-14 7.810629e-16 5.491345e-13 3.482897e-25 5.530123e-10 5.201524e-18 9.609998e-19 2.821592e-15 1.897759e-09 4.465032e-17 1.444175e-15 5.837123e-32 4.078467e-17 9.592361e-09 3.500389e-16 2.816213e-22 4.990918e-08 1.496516e-09 2.232706e-13 4.103171e-11 4.205453e-12 1.314649e-12 1.035664e-12 5.502919e-17 8.727806e-18 9.402546e-13 1.375932e-12 8.754311e-22 7.959711e-16 8.396529e-15 8.269779e-19 6.228498e-31 1.186903e-23 5.734374e-25 3.617006e-53 0.000000e+00 5.130338e-30 5.738395e-13
5.928381e-02 8.047967e-15 3.655916e-05 3.410306e-05 2.912267e-20 3.192378e-18 4.452257e-26 5.297440e-34 2.721069e-26 1.874873e-14 1.490055e-04 1.904563e-40 1.596938e-13 2.181706e-31 1.895157e-28 2.251424e-08 5.004221e-13 1.127894e-08 7.208170e-07 4.047292e-04 2.534940e-26 3.961160e-09 4.084128e-22 7.735436e-18 4.660920e-12 3.925908e-15 2.017848e-01 2.975182e-15 6.603356e-13 1.201599e-12 3.463516e-12 3.125241e-09 5.683378e-31 1.142662e-25 6.741139e-31 6.092956e-11 9.812473e-16 7.975027e-01 5.353344e-09 3.478433e-11 8.584675e-16 1.955297e-22 8.318791e-16 2.434071e-14 2.168487e-15 2.982573e-19 2.318468e-13 1.662957e-10 8.731042e-05 9.609988e-17 3.132718e-14 4.413822e-15 1.932229e-10 2.840110e-12 1.131248e-09 4.921338e-15 4.103065e-09 1.179715e-13 2.967010e-21 4.020289e-11 7.960018e-25 1.118992e-13 2.455915e-14 1.312530e-15 7.567107e-13 7.443877e-25 5.368199e-10 5.117122e-18 1.045454e-18 3.309489e-15 2.427147e-09 5.599501e-17 1.462073e-15 1.484895e-31 4.509985e-17 8.363805e-09 5.207843e-16 4.126482e-22 4.808941e-08 1.947546e-09 2.260660e-13 4.090754e-11 4.101958e-12 1.328755e-12 1.920884e-12 8.768428e-17 1.071095e-17 9.497528e-13 1.397076e-12 1.957205e-21 8.045748e-16 8.530015e-15 8.445874e-19 6.167118e-31 1.554400e-23 9.846665e-25 9.244372e-53 0.000000e+00 1.892773e-33 6.549014e-13
5.147341e-02 1.020735e-14 3.679988e-05 3.432047e-05 4.533280e-20 4.946666e-18 6.589224e-26 3.419987e-34 4.794885e-26 3.062625e-14 1.487400e-04 1.982650e-39 2.407638e-13 5.925580e-31 2.814091e-28 2.243962e-08 5.772481e-13 1.162796e-08 7.424452e-07 4.050931e-04 3.891821e-26 4.326970e-09 5.534370e-22 9.847037e-18 5.833679e-12 4.268863e-15 2.017834e-01 3.011937e-15 6.668243e-13 1.299621e-12 3.856139e-12 2.650577e-09 2.345773e-30 1.422308e-25 1.010168e-30 6.223910e-11 1.234470e-15 7.975036e-01 5.199887e-09 4.277071e-11 9.617339e-16 2.546119e-22 9.707643e-16 2.480828e-14 2.215670e-15 6.143176e-19 2.435597e-13 1.711075e-10 8.720536e-05 9.705297e-17 3.568614e-14 4.483052e-15 1.951591e-10 4.070306e-12 1.211638e-09 4.986686e-15 4.058977e-09 1.582695e-13 3.629699e-21 3.437509e-11 1.209386e-24 1.496658e-13 3.165305e-14 2.170591e-15 1.014150e-12 1.519302e-24 5.211410e-10 5.025350e-18 1.138903e-18 3.787724e-15 3.084525e-09 6.715788e-17 1.480703e-15 3.681178e-31 4.987128e-17 7.336950e-09 7.699494e-16 6.019037e-22 4.612559e-08 2.418695e-09 2.290881e-13 4.078015e-11 3.989525e-12 1.343996e-12 3.478297e-12 1.413301e-16 1.317671e-17 9.600218e-13 1.419964e-12 4.068219e-21 8.139749e-16 8.674663e-15 8.634652e-19 6.101796e-31 2.048512e-23 1.724285e-24 2.327471e-52 0.000000e+00 7.678016e-37 7.307761e-13
4.469200e-02 1.296804e-14 3.705881e-05 3.454648e-05 7.118856e-20 7.725641e-18 9.697280e-26 0.000000e+00 8.695913e-26 4.997400e-14 1.484636e-04 1.608773e-38 3.634277e-13 1.543729e-30 4.233160e-28 2.235764e-08 6.729023e-13 1.200171e-08 7.655885e-07 4.054655e-04 5.941562e-26 4.793701e-09 7.625052e-22 1.268194e-17 7.198178e-12 4.624724e-15 2.017818e-01 3.051680e-15 6.738548e-13 1.411497e-12 4.349781e-12 2.265214e-09 8.396611e-30 1.792091e-25 1.550703e-30 6.363422e-11 1.555033e-15 7.975047e-01 5.043215e-09 5.254623e-11 1.067715e-15 3.277104e-22 1.125769e-15 2.517904e-14 2.281781e-15 1.228670e-18 2.562109e-13 1.812861e-10 8.709407e-05 9.808566e-17 4.068462e-14 4.557408e-15 1.972219e-10 5.733902e-12 1.302718e-09 5.041112e-15 4.009089e-09 2.132052e-13 4.488605e-21 2.938802e-11 1.827267e-24 1.945495e-13 4.035595e-14 3.522430e-15 1.321337e-12 2.967683e-24 5.060119e-10 4.925032e-18 1.242972e-18 4.298047e-15 3.917987e-09 7.796374e-17 1.500635e-15 8.933106e-31 5.540721e-17 6.474089e-09 1.127339e-15 8.684271e-22 4.398480e-08 2.925739e-09 2.323467e-13 4.064981e-11 3.867908e-12 1.360419e-12 6.195739e-12 2.191559e-16 1.626656e-17 9.711057e-13 1.444676e-12 7.745359e-21 8.241975e-16 8.831025e-15 8.836411e-19 6.032358e-31 2.726420e-23 3.107150e-24 6.141548e-52 0.000000e+00 3.436244e-40 7.957597e-13
3.880401e-02 1.668479e-14 3.733343e-05 3.477825e-05 1.127205e-19 1.197844e-17 1.414363e-25 4.913204e-40 1.607291e-25 7.982347e-14 1.481794e-04 1.051955e-37 5.462525e-13 3.849026e-30 6.330253e-28 2.226793e-08 7.932398e-13 1.239660e-08 7.899218e-07 4.058400e-04 9.088642e-26 5.328501e-09 1.065667e-21 1.660999e-17 8.750850e-12 5.176781e-15 2.017802e-01 3.094066e-15 6.813804e-13 1.510676e-12 4.931171e-12 1.941976e-09 2.716102e-29 2.306641e-25 2.331982e-30 6.510082e-11 1.946074e-15 7.975058e-01 4.886494e-09 6.491436e-11 1.175718e-15 4.300910e-22 1.295443e-15 2.540297e-14 2.406373e-15 2.361112e-18 2.696862e-13 1.977314e-10 8.697771e-05 9.918801e-17 4.608813e-14 4.636037e-15 1.993714e-10 7.940391e-12 1.404420e-09 5.152775e-15 3.953911e-09 2.915861e-13 5.548039e-21 2.507677e-11 2.744205e-24 2.452655e-13 5.131534e-14 5.576121e-15 1.667948e-12 5.542754e-24 4.916179e-10 4.815985e-18 1.358182e-18 4.733242e-15 4.975191e-09 9.030621e-17 1.522500e-15 2.125335e-30 6.208619e-17 5.748279e-09 1.661712e-15 1.264471e-21 4.165075e-08 3.482478e-09 2.358122e-13 4.051854e-11 3.738325e-12 1.377874e-12 1.079403e-11 3.511200e-16 2.000910e-17 9.829210e-13 1.470994e-12 1.396047e-20 8.351455e-16 8.997763e-15 9.049049e-19 5.959463e-31 3.645065e-23 5.707169e-24 1.586413e-51 0.000000e+00 1.714466e-43 8.392490e-13
3.369173e-02 2.174319e-14 3.762251e-05 3.501391e-05 1.803948e-19 1.858312e-17 2.049543e-25 1.025020e-39 3.032690e-25 1.253846e-13 1.478887e-04 5.706611e-37 8.137950e-13 9.195346e-30 9.531684e-28 2.216958e-08 9.519129e-13 1.281062e-08 8.152119e-07 4.062131e-04 1.391831e-25 5.902230e-09 1.501693e-21 2.212622e-17 1.048438e-11 5.922751e-15 2.017785e-01 3.138934e-15 6.893908e-13 1.586230e-12 5.609884e-12 1.660933e-09 7.970918e-29 3.032358e-25 3.458300e-30 6.663183e-11 2.422994e-15 7.975070e-01 4.732264e-09 8.092718e-11 1.286505e-15 5.703833e-22 1.479013e-15 2.543479e-14 2.634697e-15 4.345289e-18 2.839324e-13 2.227692e-10 8.685687e-05 1.003550e-16 5.174764e-14 4.718412e-15 2.015714e-10 1.082445e-11 1.522676e-09 5.304393e-15 3.892245e-09 4.074915e-13 6.805160e-21 2.126507e-11 4.092581e-24 2.990948e-13 6.625934e-14 8.539736e-15 2.033299e-12 9.929285e-24 4.780249e-10 4.697658e-18 1.485435e-18 5.075778e-15 6.308449e-09 1.076901e-16 1.547022e-15 4.992303e-30 7.036697e-17 5.131739e-09 2.458496e-15 1.849371e-21 3.909698e-08 4.105114e-09 2.394705e-13 4.038779e-11 3.601363e-12 1.396288e-12 1.842626e-11 5.658755e-16 2.449516e-17 9.954417e-13 1.498813e-12 2.374159e-20 8.467690e-16 9.174265e-15 9.271492e-19 5.883425e-31 4.906850e-23 1.070112e-23 4.166646e-51 0.000000e+00 9.593612e-47 8.486869e-13
2.925298e-02 2.890705e-14 3.792859e-05 3.525457e-05 2.921067e-19 2.868371e-17 2.943004e-25 2.177921e-39 5.776953e-25 1.909255e-13 1.475896e-04 2.639302e-36 1.199908e-12 2.107682e-29 1.432959e-27 2.206025e-08 1.164980e-12 1.324694e-08 8.415504e-07 4.065871e-04 2.143869e-25 6.471042e-09 2.133088e-21 3.007498e-17 1.240237e-11 7.127096e-15 2.017767e-01 3.186708e-15 6.979831e-13 1.606359e-12 6.360731e-12 1.407555e-09 2.200853e-28 4.094312e-25 4.922998e-30 6.824021e-11 2.976264e-15 7.975082e-01 4.581180e-09 1.024755e-10 1.402882e-15 7.759212e-22 1.678366e-15 2.523704e-14 3.053505e-15 7.682511e-18 2.990837e-13 2.598320e-10 8.673055e-05 1.015968e-16 5.686179e-14 4.805061e-15 2.038089e-10 1.458510e-11 1.662430e-09 5.520973e-15 3.820672e-09 5.873869e-13 8.201227e-21 1.778351e-11 6.059747e-24 3.514951e-13 8.862815e-14 1.255360e-14 2.383391e-12 1.707783e-23 4.651099e-10 4.568463e-18 1.626949e-18 5.218943e-15 7.976834e-09 1.387082e-16 1.574782e-15 1.163251e-29 8.073315e-17 4.596024e-09 3.686417e-15 2.748865e-21 3.627619e-08 4.810175e-09 2.433552e-13 4.025740e-11 3.455828e-12 1.415829e-12 3.098486e-11 9.610180e-16 2.978839e-17 1.008810e-12 1.528396e-12 3.894343e-20 8.591664e-16 9.362218e-15 9.505602e-19 5.803567e-31 6.632318e-23 2.025551e-23 1.076399e-50 0.000000e+00 5.963260e-50 8.107486e-13
2.539902e-02 3.910671e-14 3.824870e-05 3.549688e-05 4.776038e-19 4.410922e-17 4.187673e-25 4.690093e-39 1.098941e-24 2.804260e-13 1.472853e-04 1.064711e-35 1.737308e-12 4.616348e-29 2.153446e-27 2.193952e-08 1.450122e-12 1.370046e-08 8.685695e-07 4.069576e-04 3.293020e-25 6.968284e-09 3.027476e-21 4.159634e-17 1.446380e-11 8.944740e-15 2.017749e-01 3.236944e-15 7.070991e-13 1.554285e-12 7.137624e-12 1.182748e-09 5.785484e-28 5.659897e-25 6.707078e-30 6.990967e-11 3.590897e-15 7.975096e-01 4.436547e-09 1.322188e-10 1.525658e-15 1.076839e-21 1.893527e-15 2.479617e-14 3.776232e-15 1.295584e-17 3.150011e-13 3.121520e-10 8.660010e-05 1.029013e-16 5.992046e-14 4.894944e-15 2.060287e-10 1.938880e-11 1.821001e-09 5.768791e-15 3.735336e-09 8.675656e-13 9.645428e-21 1.453229e-11 8.939813e-24 3.990794e-13 1.235808e-13 1.768627e-14 2.692424e-12 2.827803e-23 4.529920e-10 4.430096e-18 1.781783e-18 5.146308e-15 9.983466e-09 1.952378e-16 1.604809e-15 2.682212e-29 9.318565e-17 4.132507e-09 5.547522e-15 4.109499e-21 3.322050e-08 5.585852e-09 2.474297e-13 4.012955e-11 3.303236e-12 1.436312e-12 5.120784e-11 1.696881e-15 3.597992e-17 1.022925e-12 1.559463e-12 6.176507e-20 8.722037e-16 9.559896e-15 9.749011e-19 5.720664e-31 8.965011e-23 3.828240e-23 2.750482e-50 0.000000e+00 4.156122e-53 7.155347e-13
