PRESS OH H2 H2O H O CH C CH2 CH3 CH4 C2 C2H2 C2H C2H3 C2H4 C2H5 C2H6 CO CO2 CH2OH H2CO HCO CH3O CH3OH CH3CO O2 H2CCO HCCO CH3O2 HO2 CH3OOH N NH CN HCN NH2 N2 NH3 NO N2H2 N2H N2H3 N2H4 HNO H2CN HNCO NO2 N2O C4H2 CH2NH2 CH2NH CH3NH2 CH3CHO O3 NO3 HNO3 HNO2 NCO N2O5 S SH S2 SO H2S CS COS CS2 NS HS2 SO2 S4 S8 HCS S3 H2O2 SO3 HSO3 HSO H2SO4 HC3N CH3CN CH2CN C2H3CN CH3SH CH3S C3H3 C3H2 C3H4 C6H5 C6H6 C4H3 C4H5 S2O O_1 CH2_1 N_2D He H2O_l_s H2SO4_l
2.434827e-01 2.524416e-13 2.306781e-08 2.321366e-04 1.809008e-21 2.145958e-16 3.215870e-30 1.740982e-46 1.465335e-26 5.489261e-16 1.239261e-07 6.062643e-61 3.013204e-25 3.957039e-45 1.397821e-29 1.118799e-11 2.515678e-17 1.280918e-14 4.503632e-09 4.242545e-04 1.076996e-26 2.653695e-12 2.052025e-23 2.692466e-19 9.580550e-14 7.705650e-21 1.971114e-01 2.656163e-22 1.050711e-21 4.328646e-16 2.818983e-15 4.227312e-15 8.685083e-31 1.222045e-24 2.093867e-31 9.832314e-11 3.192967e-17 8.022077e-01 2.206509e-10 7.321165e-09 1.041893e-12 6.072994e-22 1.833079e-13 2.304197e-09 1.124632e-15 6.131373e-22 2.291678e-14 3.215522e-10 2.428891e-05 4.374896e-29 7.187752e-20 3.089154e-12 3.114346e-08 1.100144e-19 4.446920e-09 1.379400e-15 5.526734e-09 7.874115e-12 8.644001e-24 1.267148e-13 1.373547e-24 1.196767e-14 2.177998e-15 8.841894e-16 1.379364e-14 7.329848e-28 1.013464e-10 2.028245e-21 1.790455e-25 1.983452e-17 1.082008e-11 3.108272e-20 1.757731e-17 1.708150e-34 6.687924e-20 3.285916e-14 1.262103e-17 5.776995e-23 3.457158e-10 7.568355e-11 4.739674e-18 1.124214e-11 2.453376e-11 1.083058e-18 1.152279e-16 5.646002e-21 2.357315e-23 1.082981e-27 1.057489e-20 2.139988e-29 6.356542e-28 2.052730e-27 1.410722e-30 6.536102e-35 3.984491e-21 9.899184e-26 2.780137e-48 0.000000e+00 6.259998e-07 4.196363e-10
2.114048e-01 1.856771e-13 2.310276e-08 9.289311e-05 1.345945e-21 2.367233e-16 2.141730e-29 1.184821e-45 5.762259e-27 3.053829e-16 1.237254e-07 3.564832e-58 1.484054e-24 1.109777e-43 6.652080e-30 1.100959e-11 1.980273e-17 1.223067e-14 4.231921e-09 4.243144e-04 5.318827e-27 1.388693e-12 1.101999e-23 1.796803e-19 6.462727e-14 8.067432e-21 1.971389e-01 2.656445e-22 1.051441e-21 1.201805e-16 9.181594e-16 1.312326e-15 6.105166e-31 1.256483e-24 6.711747e-32 1.015274e-10 1.039697e-17 8.023195e-01 2.175837e-10 1.401311e-08 1.915097e-12 9.599261e-22 2.071559e-13 2.244997e-09 2.108203e-15 6.288768e-22 1.853758e-14 3.737471e-10 2.420363e-05 4.370343e-29 1.932769e-20 3.089614e-12 3.114777e-08 8.301107e-20 3.746405e-09 4.976128e-16 4.630255e-09 9.324879e-12 2.125334e-24 4.705898e-14 1.738608e-24 1.316115e-14 1.720797e-15 9.628313e-16 1.941264e-14 7.889171e-28 9.972066e-11 2.040116e-21 1.558999e-25 2.036309e-17 1.826100e-11 1.769124e-20 1.757937e-17 0.000000e+00 5.857360e-20 8.368766e-15 3.995635e-17 7.708716e-23 3.036729e-10 5.605234e-11 4.740170e-18 1.117759e-11 2.140974e-11 1.083195e-18 9.072194e-17 7.973703e-21 3.234810e-22 1.083631e-27 1.057570e-20 4.631075e-29 6.663982e-28 2.053126e-27 1.410699e-30 6.350730e-35 3.789985e-21 9.707560e-26 6.366693e-49 0.000000e+00 1.817249e-07 4.374563e-10
1.835531e-01 1.342320e-13 2.313405e-08 3.143182e-05 1.020715e-21 3.124484e-16 1.416336e-28 8.972825e-45 2.098473e-27 1.597691e-16 1.234128e-07 8.918560e-56 7.145965e-24 2.540793e-42 2.986454e-30 1.068216e-11 1.542400e-17 1.173815e-14 3.991129e-09 4.243411e-04 2.556011e-27 6.971939e-13 5.924574e-24 1.173336e-19 4.305727e-14 8.255274e-21 1.971510e-01 2.656444e-22 1.052594e-21 3.344586e-17 3.333805e-16 3.968471e-16 5.518946e-31 1.202279e-24 2.015754e-32 1.059471e-10 3.591072e-18 8.023690e-01 2.196919e-10 2.520266e-08 4.058867e-12 1.936043e-21 2.438028e-13 2.141028e-09 3.734791e-15 6.809346e-22 1.382760e-14 4.939503e-10 2.404191e-05 4.362090e-29 5.484387e-21 3.089861e-12 3.114962e-08 7.481723e-20 3.857640e-09 1.945287e-16 4.044102e-09 1.018741e-11 5.353233e-25 2.056054e-14 2.081909e-24 1.373200e-14 1.186440e-15 8.674315e-16 2.722890e-14 1.223198e-27 9.679972e-11 2.060854e-21 1.278358e-25 1.943585e-17 2.920540e-11 7.739579e-21 1.757974e-17 0.000000e+00 4.643495e-20 2.027413e-15 1.397039e-16 9.631118e-23 2.471499e-10 4.589860e-11 4.740148e-18 1.110648e-11 1.706440e-11 1.083240e-18 6.426728e-17 1.068707e-20 0.000000e+00 1.084619e-27 1.057509e-20 9.793575e-29 7.057391e-28 2.053466e-27 1.410446e-30 6.017547e-35 4.373966e-21 1.038093e-25 1.222292e-49 0.000000e+00 3.361984e-08 4.321089e-10
1.593707e-01 7.372423e-14 2.317087e-08 9.685237e-06 6.706195e-22 7.068379e-16 7.666065e-28 7.707111e-44 4.284910e-28 5.626825e-17 1.227998e-07 1.079338e-53 3.884750e-23 5.618579e-41 9.964664e-31 9.982194e-12 1.159753e-17 1.123471e-14 3.784572e-09 4.243503e-04 8.957871e-28 2.736683e-13 2.742319e-24 5.931700e-20 2.746789e-14 6.189686e-21 1.971553e-01 2.656143e-22 1.054988e-21 5.960837e-18 1.051671e-16 1.188540e-16 4.158504e-30 9.476433e-25 4.824750e-33 1.129273e-10 9.775536e-19 8.023867e-01 2.303986e-10 4.729555e-08 1.149823e-11 4.237568e-21 3.015841e-13 1.929327e-09 6.871378e-15 8.762046e-22 8.531744e-15 1.115533e-09 2.369073e-05 4.345614e-29 1.664304e-21 3.090056e-12 3.115017e-08 1.118832e-19 6.464868e-09 7.083990e-17 4.352395e-09 8.831837e-12 1.241813e-25 1.448466e-14 2.054442e-24 1.179708e-14 6.191267e-16 3.773476e-16 3.518492e-14 3.585142e-27 9.067999e-11 2.101886e-21 8.612735e-26 1.944150e-17 4.737633e-11 1.928832e-21 1.757865e-17 0.000000e+00 2.694130e-20 3.974089e-16 4.121956e-16 9.232032e-23 1.670443e-10 3.919685e-11 4.739562e-18 1.100338e-11 1.017984e-11 1.083221e-18 3.431061e-17 8.062309e-21 7.351737e-24 1.086632e-27 1.057258e-20 2.216517e-28 7.631033e-28 2.053993e-27 1.409858e-30 5.318622e-35 8.206899e-21 6.401146e-26 1.517763e-50 0.000000e+00 2.091246e-09 3.909949e-10
1.383743e-01 4.242427e-14 2.320725e-08 3.863303e-06 5.549612e-22 2.077480e-15 2.770195e-27 6.574695e-43 1.655244e-28 1.841713e-17 1.219930e-07 7.062056e-52 1.366584e-22 7.019657e-40 3.474374e-31 9.040731e-12 8.173900e-18 1.080304e-14 3.679137e-09 4.243517e-04 3.638422e-28 1.234102e-13 1.692202e-24 3.476596e-20 1.934327e-14 4.769939e-21 1.971565e-01 2.655667e-22 1.058271e-21 1.155283e-18 5.051859e-17 4.576907e-17 4.426897e-29 6.997254e-25 1.258142e-33 1.188925e-10 4.112561e-19 8.023918e-01 2.441194e-10 7.516990e-08 2.744917e-11 8.583708e-21 3.906927e-13 1.660260e-09 1.018817e-14 1.272538e-21 4.964020e-15 2.997105e-09 2.321055e-05 4.325026e-29 7.640336e-22 3.090252e-12 3.115018e-08 2.036841e-19 1.504925e-08 4.769650e-17 5.861390e-09 6.796265e-12 7.664007e-26 2.318622e-14 1.900259e-24 9.461419e-15 2.795528e-16 1.304516e-16 3.655846e-14 1.294080e-26 8.261437e-11 2.149043e-21 4.672205e-26 1.725727e-17 6.406543e-11 3.563485e-22 1.757677e-17 0.000000e+00 1.071659e-20 9.123318e-17 8.172819e-16 7.675547e-23 1.008291e-10 3.323261e-11 4.738636e-18 1.088778e-11 4.317253e-12 1.083175e-18 1.608727e-17 5.364972e-21 3.790490e-22 1.089363e-27 1.056888e-20 4.087878e-28 8.060552e-28 2.054708e-27 1.409156e-30 4.405884e-35 2.143039e-20 3.972395e-26 1.981994e-51 0.000000e+00 1.146074e-10 3.285423e-10
1.201440e-01 2.698807e-14 2.324939e-08 2.337827e-06 6.156964e-22 6.796783e-15 7.748807e-27 5.417402e-42 2.511942e-28 7.927668e-18 1.209247e-07 2.734276e-50 3.528835e-22 5.796152e-39 1.512581e-31 7.814471e-12 4.825366e-18 1.034552e-14 3.639409e-09 4.243499e-04 1.731454e-28 9.282297e-14 1.383586e-24 3.210302e-20 1.443835e-14 3.936112e-21 1.971567e-01 2.655018e-22 1.062739e-21 3.128647e-19 3.596092e-17 2.091947e-17 3.583124e-28 4.692799e-25 5.076677e-34 1.223348e-10 3.595961e-19 8.023937e-01 2.549999e-10 1.084773e-07 5.409536e-11 1.396556e-20 5.141042e-13 1.333857e-09 1.173299e-14 1.943669e-21 2.721370e-15 8.294870e-09 2.256543e-05 4.299546e-29 7.684766e-22 3.090502e-12 3.115001e-08 3.412282e-19 3.698350e-08 7.257854e-17 8.765126e-09 5.288798e-12 8.414563e-26 8.498384e-14 1.551497e-24 6.578221e-15 1.048291e-16 4.057503e-17 3.052726e-14 4.989395e-26 7.231913e-11 2.196085e-21 1.724661e-26 1.343977e-17 7.414944e-11 4.287926e-23 1.757420e-17 0.000000e+00 2.202518e-21 2.581809e-17 9.914250e-16 5.797544e-23 5.296749e-11 2.729828e-11 4.737354e-18 1.074547e-11 9.994813e-13 1.083113e-18 7.631809e-18 2.775714e-21 0.000000e+00 1.093033e-27 1.056391e-20 6.810914e-28 8.083134e-28 2.055727e-27 1.408356e-30 3.286939e-35 6.030547e-20 5.908440e-26 4.290781e-52 0.000000e+00 6.144402e-12 2.596660e-10
1.043155e-01 2.088811e-14 2.329909e-08 2.347109e-06 8.645195e-22 1.948332e-14 1.873369e-26 3.582243e-41 5.190265e-28 5.768713e-18 1.195696e-07 6.831476e-49 6.930402e-22 3.316647e-38 8.104197e-32 6.349297e-12 2.251267e-18 9.829765e-15 3.646161e-09 4.243458e-04 1.024715e-28 1.205031e-13 1.556934e-24 5.008703e-20 1.101998e-14 3.496129e-21 1.971566e-01 2.654205e-22 1.068548e-21 1.522369e-19 3.481677e-17 1.039588e-17 2.286000e-27 2.968539e-25 2.876068e-34 1.233766e-10 5.445983e-19 8.023945e-01 2.542800e-10 1.449926e-07 8.516466e-11 2.180795e-20 6.596770e-13 9.757357e-10 1.134129e-14 2.875596e-21 1.426403e-15 1.919143e-08 2.174090e-05 4.269195e-29 1.225397e-21 3.090822e-12 3.114973e-08 3.964265e-19 7.940994e-08 1.790005e-16 1.309542e-08 4.653133e-12 1.142803e-25 4.113692e-13 1.134847e-24 3.949645e-15 3.048761e-17 1.551098e-17 2.085050e-14 1.831006e-25 6.011497e-11 2.235744e-21 4.625975e-27 7.810389e-18 7.501964e-11 2.859460e-24 1.757092e-17 0.000000e+00 2.053781e-22 1.079015e-17 7.660990e-16 4.566907e-23 2.385767e-11 2.138199e-11 4.735709e-18 1.057052e-11 1.099506e-13 1.083039e-18 3.829461e-18 1.609525e-21 0.000000e+00 1.097733e-27 1.055770e-20 1.052766e-27 7.664588e-28 2.057151e-27 1.407491e-30 2.113434e-35 1.502843e-19 1.189275e-25 1.338942e-52 0.000000e+00 5.747682e-12 1.975021e-10
9.057237e-02 2.000946e-14 2.335512e-08 2.348379e-06 1.381837e-21 4.758544e-14 4.402927e-26 2.050754e-40 1.082005e-27 5.601037e-18 1.179532e-07 1.170606e-47 1.093223e-21 1.422223e-37 6.364405e-32 4.803550e-12 1.133725e-18 9.258850e-15 3.686179e-09 4.243402e-04 7.520959e-29 1.748254e-13 2.435724e-24 8.202319e-20 8.449183e-15 3.024946e-21 1.971564e-01 2.653269e-22 1.075673e-21 1.003502e-19 4.028769e-17 5.354841e-18 1.212022e-26 1.796617e-25 3.218069e-34 1.236595e-10 9.551060e-19 8.023956e-01 2.332368e-10 1.829264e-07 1.070985e-10 2.911356e-20 8.051780e-13 6.352041e-10 9.675214e-15 3.947062e-21 7.392552e-16 3.521346e-08 2.075127e-05 4.234795e-29 2.299073e-21 3.091214e-12 3.114941e-08 4.153958e-19 1.303609e-07 4.317172e-16 1.834817e-08 4.827757e-12 1.826356e-25 1.513215e-12 7.895868e-25 2.015263e-15 7.125713e-18 9.315407e-18 1.180103e-14 6.597622e-25 4.701693e-11 2.272485e-21 2.024914e-27 3.621799e-18 6.891852e-11 0.000000e+00 1.756704e-17 0.000000e+00 9.405123e-24 6.917227e-18 6.471055e-16 3.822025e-23 9.345940e-12 1.792586e-11 4.733748e-18 1.036422e-11 6.283738e-15 1.082957e-18 1.816742e-18 6.969161e-22 7.258587e-23 1.103371e-27 1.055057e-20 1.521571e-27 6.519868e-28 2.059077e-27 1.406613e-30 1.141078e-35 2.960515e-19 2.802700e-25 9.598176e-53 0.000000e+00 1.964108e-15 1.499713e-10
7.863982e-02 2.266558e-14 2.341645e-08 2.349978e-06 2.109858e-21 9.544643e-14 9.896097e-26 9.332577e-40 1.983031e-27 5.933118e-18 1.160732e-07 1.458768e-46 1.440148e-21 4.715540e-37 5.620834e-32 3.348038e-12 7.057313e-19 8.633236e-15 3.747180e-09 4.243331e-04 6.464844e-29 2.276703e-13 3.700615e-24 1.194656e-19 6.417537e-15 2.494021e-21 1.971562e-01 2.652237e-22 1.084212e-21 7.333480e-20 4.648453e-17 2.725612e-18 5.461773e-26 1.152710e-25 4.685701e-34 1.238733e-10 1.503548e-18 8.023969e-01 1.886825e-10 2.252237e-07 1.083817e-10 3.625470e-20 8.978917e-13 3.544653e-10 8.369008e-15 4.958201e-21 3.880422e-16 5.190253e-08 1.959409e-05 4.196260e-29 3.581158e-21 3.091685e-12 3.114904e-08 4.392858e-19 1.731369e-07 7.653537e-16 2.387159e-08 5.780593e-12 3.254778e-25 3.291971e-12 6.089682e-25 8.838295e-16 1.403206e-18 9.211644e-18 5.432383e-15 2.347633e-24 3.401960e-11 2.349642e-21 1.692442e-27 1.218098e-18 5.959034e-11 8.862268e-26 1.756254e-17 0.000000e+00 1.608855e-25 6.278631e-18 6.020678e-16 3.504327e-23 3.139211e-12 1.582645e-11 4.731480e-18 1.012466e-11 3.253268e-16 1.082870e-18 7.186689e-19 2.815779e-22 0.000000e+00 1.109886e-27 1.054274e-20 2.093518e-27 4.697886e-28 2.061549e-27 1.405740e-30 5.108955e-36 4.787105e-19 6.544721e-25 9.788966e-53 0.000000e+00 6.641194e-19 1.158344e-10
6.827934e-02 2.815912e-14 2.348024e-08 2.352057e-06 2.882545e-21 1.730503e-13 2.104970e-25 3.669248e-39 3.525564e-27 6.523909e-18 1.139864e-07 1.377591e-45 1.622524e-21 1.243610e-36 5.278710e-32 2.151581e-12 5.015953e-19 7.975676e-15 3.818937e-09 4.243248e-04 6.058141e-29 2.722849e-13 5.222036e-24 1.571724e-19 4.845611e-15 1.895967e-21 1.971560e-01 2.651178e-22 1.093967e-21 5.638415e-20 5.223057e-17 1.363024e-18 2.127067e-25 9.110545e-26 8.912497e-34 1.241048e-10 1.979574e-18 8.023983e-01 1.297680e-10 2.704697e-07 8.855648e-11 3.761165e-20 8.960692e-13 1.659451e-10 6.914561e-15 5.692787e-21 2.187666e-16 6.743631e-08 1.830685e-05 4.154580e-29 4.580827e-21 3.092223e-12 3.114862e-08 4.757836e-19 2.029921e-07 1.157849e-15 2.899093e-08 7.403992e-12 6.119705e-25 5.335835e-12 6.071958e-25 3.364278e-16 2.398339e-19 1.178848e-17 2.007217e-15 1.360172e-23 2.258533e-11 3.992245e-21 1.374824e-27 3.146235e-19 4.989239e-11 8.441980e-28 1.755754e-17 0.000000e+00 2.312953e-27 6.841839e-18 5.864648e-16 3.340301e-23 9.150458e-13 1.433034e-11 4.728991e-18 9.857853e-12 9.404031e-17 1.082779e-18 2.317513e-19 9.223207e-23 0.000000e+00 1.116870e-27 1.053475e-20 2.752749e-27 3.720616e-28 2.064670e-27 1.404905e-30 1.927535e-36 6.935773e-19 1.473883e-24 1.596933e-52 0.000000e+00 2.340650e-22 9.275994e-11
5.928381e-02 3.660645e-14 2.354603e-08 2.354731e-06 3.433476e-21 2.966948e-13 4.220588e-25 1.287429e-38 6.188989e-27 7.408433e-18 1.116821e-07 1.023752e-44 1.598540e-21 2.668738e-36 4.835549e-32 1.258215e-12 3.774554e-19 7.287829e-15 3.897464e-09 4.243152e-04 5.908805e-29 3.162963e-13 7.156207e-24 2.011641e-19 3.636945e-15 1.335577e-21 1.971556e-01 2.650130e-22 1.104994e-21 4.577351e-20 5.817857e-17 6.565176e-19 7.211631e-25 1.020987e-25 1.756666e-33 1.243611e-10 2.042455e-18 8.024000e-01 7.259811e-11 3.175636e-07 5.801789e-11 3.230375e-20 7.778811e-13 6.255644e-11 5.626012e-15 6.085264e-21 1.403696e-16 8.209727e-08 1.689140e-05 4.109313e-29 4.496646e-21 3.092836e-12 3.114816e-08 5.174765e-19 2.283062e-07 1.614649e-15 3.347665e-08 9.673887e-12 1.152957e-24 7.409516e-12 7.430913e-25 1.093571e-16 3.403509e-20 1.587618e-17 5.724899e-16 1.799440e-23 1.347177e-11 1.524703e-21 8.902849e-28 6.099694e-20 4.066586e-11 0.000000e+00 1.755201e-17 0.000000e+00 2.009796e-28 8.166652e-18 5.772396e-16 3.218579e-23 2.259398e-13 1.297001e-11 4.726290e-18 9.561704e-12 6.943172e-17 1.082685e-18 5.975831e-20 2.578832e-23 4.685490e-23 1.123967e-27 1.052694e-20 3.495195e-27 3.398189e-28 2.068797e-27 1.404109e-30 6.060195e-37 9.704514e-19 3.135102e-24 3.849803e-52 0.000000e+00 8.632310e-26 7.719232e-11
5.147341e-02 4.906457e-14 2.361043e-08 2.357939e-06 3.847439e-21 4.915881e-13 8.012511e-25 4.131999e-38 1.092862e-26 8.730681e-18 1.092664e-07 6.169799e-44 1.420653e-21 4.832692e-36 4.104300e-32 6.778676e-13 2.957168e-19 6.605394e-15 3.977386e-09 4.243049e-04 6.028628e-29 3.671687e-13 9.798169e-24 2.585912e-19 2.767601e-15 9.091028e-22 1.971553e-01 2.649189e-22 1.116753e-21 3.970825e-20 6.907241e-17 3.086829e-19 2.154262e-24 1.528284e-25 3.254320e-33 1.246310e-10 1.646412e-18 8.024017e-01 3.281423e-11 3.627830e-07 3.108362e-11 2.314198e-20 5.844143e-13 1.903009e-11 4.637182e-15 6.254938e-21 1.094844e-16 9.597460e-08 1.542741e-05 4.062274e-29 3.376427e-21 3.093498e-12 3.114767e-08 5.654326e-19 2.548112e-07 2.180584e-15 3.705615e-08 1.263503e-11 2.123876e-24 9.476960e-12 9.892772e-25 3.097813e-17 4.036136e-21 2.094966e-17 1.280444e-16 1.282153e-23 7.261920e-12 3.303862e-22 4.580631e-28 9.191354e-21 3.240472e-11 4.605253e-28 1.754617e-17 0.000000e+00 1.835001e-27 1.035309e-17 5.688693e-16 3.110842e-23 4.815514e-14 1.163192e-11 4.723525e-18 9.249374e-12 5.694559e-17 1.082592e-18 1.280882e-20 6.358214e-24 5.938216e-23 1.130358e-27 1.052007e-20 4.236785e-27 2.438168e-28 2.073504e-27 1.403384e-30 1.636988e-37 1.353942e-18 6.291361e-24 1.231758e-51 0.000000e+00 3.500436e-29 6.692321e-11
4.469200e-02 6.825510e-14 2.367333e-08 2.361735e-06 4.599590e-21 7.989295e-13 1.444712e-24 1.238988e-37 1.937898e-26 1.059064e-17 1.067402e-07 3.089763e-43 1.200292e-21 7.843527e-36 3.400516e-32 3.338664e-13 2.403329e-19 5.931414e-15 4.057957e-09 4.242940e-04 6.565744e-29 4.257222e-13 1.343829e-23 3.311126e-19 2.165131e-15 6.107207e-22 1.971548e-01 2.648401e-22 1.129194e-21 3.610642e-20 9.082361e-17 1.397494e-19 5.761178e-24 2.553670e-25 6.026257e-33 1.249145e-10 1.021528e-18 8.024036e-01 1.178051e-11 4.057926e-07 1.370717e-11 1.356276e-20 3.680199e-13 4.533741e-12 3.878830e-15 6.449968e-21 1.030015e-16 1.089096e-07 1.393494e-05 4.013193e-29 1.980393e-21 3.094211e-12 3.114716e-08 6.278085e-19 2.806452e-07 2.912514e-15 3.972341e-08 1.671143e-11 3.770027e-24 1.148180e-11 1.321212e-24 7.500279e-18 1.574363e-21 2.635609e-17 2.235259e-17 3.646114e-24 3.503406e-12 3.313075e-23 1.839165e-28 1.067132e-21 2.504779e-11 1.644657e-25 1.754001e-17 0.000000e+00 1.715208e-25 1.400476e-17 5.582524e-16 2.990709e-23 8.730848e-15 1.030969e-11 4.720716e-18 8.920681e-12 4.952431e-17 1.082499e-18 2.291092e-21 1.301710e-24 2.279227e-22 1.135584e-27 1.051453e-20 4.956262e-27 1.721539e-28 2.078895e-27 1.402723e-30 3.788016e-38 1.877753e-18 1.199943e-23 4.719776e-51 0.000000e+00 1.566056e-32 5.993076e-11
3.880401e-02 9.763588e-14 2.373394e-08 2.366099e-06 6.478311e-21 1.267843e-12 2.482620e-24 3.450566e-37 3.373533e-26 1.325050e-17 1.041349e-07 1.316340e-42 1.060330e-21 1.259071e-35 3.945509e-32 1.506661e-13 2.012888e-19 5.277505e-15 4.138479e-09 4.242825e-04 7.746849e-29 4.972163e-13 1.858254e-23 4.301045e-19 1.784273e-15 4.427731e-22 1.971543e-01 2.647822e-22 1.142108e-21 3.457237e-20 1.303754e-16 6.055258e-20 1.394674e-23 4.334582e-25 1.145198e-32 1.252078e-10 4.862732e-19 8.024056e-01 3.362649e-12 4.460386e-07 5.072553e-12 6.705168e-21 1.789411e-13 8.127359e-13 3.392218e-15 6.902060e-21 1.103034e-16 1.204918e-07 1.245540e-05 3.962396e-29 9.548780e-22 3.094968e-12 3.114663e-08 7.022889e-19 3.090695e-07 3.792489e-15 4.148483e-08 2.223325e-11 6.435246e-24 1.307572e-11 1.718397e-24 1.549235e-18 5.516741e-21 3.138723e-17 3.095884e-18 0.000000e+00 1.513009e-12 0.000000e+00 5.836145e-29 9.532839e-23 1.875072e-11 1.168317e-24 1.753359e-17 0.000000e+00 1.403848e-24 1.997306e-17 5.423035e-16 2.854150e-23 1.339807e-15 9.087594e-12 4.717917e-18 8.579599e-12 4.500004e-17 1.082408e-18 3.510330e-22 2.368666e-25 3.156569e-21 1.139208e-27 1.051080e-20 5.620382e-27 1.475475e-28 2.084762e-27 1.402126e-30 7.592945e-39 2.614279e-18 2.169000e-23 1.787529e-50 0.000000e+00 7.811012e-36 5.488015e-11
3.369173e-02 1.434665e-13 2.379197e-08 2.371003e-06 1.069920e-20 1.975951e-12 4.081726e-24 9.025810e-37 5.722014e-26 1.703525e-17 1.014690e-07 4.869307e-42 1.052842e-21 2.162639e-35 2.096621e-32 6.243456e-14 1.730162e-19 4.651430e-15 4.218370e-09 4.242707e-04 1.013477e-28 5.834309e-13 2.587655e-23 5.630261e-19 1.587775e-15 3.579008e-22 1.971536e-01 2.647501e-22 1.155313e-21 3.452052e-20 1.989567e-16 2.495811e-20 3.094129e-23 7.179559e-25 1.746551e-32 1.255087e-10 1.815767e-19 8.024075e-01 7.776318e-13 4.834387e-07 1.593215e-12 2.806022e-21 5.530885e-14 1.053840e-13 3.051671e-15 7.771076e-21 1.265875e-16 1.303277e-07 1.102305e-05 3.909971e-29 5.007645e-22 3.095767e-12 3.114608e-08 7.933087e-19 3.382593e-07 4.841274e-15 4.237936e-08 2.981783e-11 1.056405e-23 1.408737e-11 2.149175e-24 2.734194e-19 0.000000e+00 3.552631e-17 3.477217e-19 0.000000e+00 5.867160e-13 0.000000e+00 1.477352e-29 6.613477e-24 1.362791e-11 0.000000e+00 1.752694e-17 0.000000e+00 0.000000e+00 2.981391e-17 5.211859e-16 2.697903e-23 1.746285e-16 8.076250e-12 4.715158e-18 8.228602e-12 4.258712e-17 1.082319e-18 4.718459e-23 3.791907e-26 4.917198e-22 1.140790e-27 1.050927e-20 6.157149e-27 7.321071e-29 2.085469e-27 1.401588e-30 1.331269e-39 3.638323e-18 3.740576e-23 6.669839e-50 0.000000e+00 4.369384e-39 5.088026e-11
2.925298e-02 2.138658e-13 2.384786e-08 2.376445e-06 1.920765e-20 3.020062e-12 6.439711e-24 2.215304e-36 9.361963e-26 2.245326e-17 9.872713e-08 1.595877e-41 1.119246e-21 3.800391e-35 0.000000e+00 2.364951e-14 1.509378e-19 4.053426e-15 4.297550e-09 4.242584e-04 1.474274e-28 6.890565e-13 3.630523e-23 7.478136e-19 1.549581e-15 3.238850e-22 1.971529e-01 2.647480e-22 1.168669e-21 3.586513e-20 3.125442e-16 9.683170e-21 6.374374e-23 1.152888e-24 0.000000e+00 1.258182e-10 5.443193e-20 8.024096e-01 1.494182e-13 5.184180e-07 4.234625e-13 1.003222e-21 9.553781e-15 1.044219e-14 2.831991e-15 9.182682e-21 1.497301e-16 1.382148e-07 9.652516e-06 3.855337e-29 4.181168e-22 3.096615e-12 3.114551e-08 8.872316e-19 3.700815e-07 6.005938e-15 4.250011e-08 3.994106e-11 1.671723e-23 1.431055e-11 2.554226e-24 4.219247e-20 0.000000e+00 3.825576e-17 3.207271e-20 0.000000e+00 2.032965e-13 0.000000e+00 3.085355e-30 3.585995e-25 9.631263e-12 0.000000e+00 1.752000e-17 0.000000e+00 0.000000e+00 4.565530e-17 4.920536e-16 2.513103e-23 1.974494e-17 7.375301e-12 4.712433e-18 7.865882e-12 4.129128e-17 1.082230e-18 5.712508e-24 5.614857e-27 0.000000e+00 1.139646e-27 1.051036e-20 6.650901e-27 4.386674e-29 2.090175e-27 1.401097e-30 2.038891e-40 5.085373e-18 6.156581e-23 2.297764e-49 0.000000e+00 2.715096e-42 4.727989e-11
2.539902e-02 3.215881e-13 2.390117e-08 2.382306e-06 3.587642e-20 4.542020e-12 9.790734e-24 5.143449e-36 1.477303e-25 3.028444e-17 9.594527e-08 4.716371e-41 1.137214e-21 6.130427e-35 1.827244e-32 8.292815e-15 1.337381e-19 3.494986e-15 4.373038e-09 4.242457e-04 2.369288e-28 8.180743e-13 5.127960e-23 1.005489e-18 1.657185e-15 3.100992e-22 1.971521e-01 2.647806e-22 1.181639e-21 3.862954e-20 4.987499e-16 3.601224e-21 1.227250e-22 1.790284e-24 3.373617e-31 1.261318e-10 1.361623e-20 8.024116e-01 2.471086e-14 5.506732e-07 9.750464e-14 3.133143e-22 1.099688e-15 8.670896e-16 2.686005e-15 1.126069e-20 1.787262e-16 1.439000e-07 8.380931e-06 3.798929e-29 5.146545e-22 3.097503e-12 3.114492e-08 1.000319e-18 4.041354e-07 7.260617e-15 4.194570e-08 5.319106e-11 2.558861e-23 1.377046e-11 2.889407e-24 6.488056e-21 0.000000e+00 3.966052e-17 2.513695e-21 5.123555e-22 6.376999e-14 8.096472e-22 6.060464e-31 1.591449e-26 6.680564e-12 0.000000e+00 1.751281e-17 0.000000e+00 0.000000e+00 7.078727e-17 4.581067e-16 2.314379e-23 2.206091e-18 7.116724e-12 4.709783e-18 7.496535e-12 4.069848e-17 1.082142e-18 6.901460e-25 8.445917e-28 7.739116e-22 1.134810e-27 1.051446e-20 7.113265e-27 2.960293e-29 2.113096e-27 1.400653e-30 2.775019e-41 7.137689e-18 9.722962e-23 7.330557e-49 0.000000e+00 1.891719e-45 4.370022e-11
