PRESS OH H2 H2O H O CH C CH2 CH3 CH4 C2 C2H2 C2H C2H3 C2H4 C2H5 C2H6 CO CO2 CH2OH H2CO HCO CH3O CH3OH CH3CO O2 H2CCO HCCO CH3O2 HO2 CH3OOH N NH CN HCN NH2 N2 NH3 NO N2H2 N2H N2H3 N2H4 HNO H2CN HNCO NO2 N2O C4H2 CH2NH2 CH2NH CH3NH2 CH3CHO O3 NO3 HNO3 HNO2 NCO N2O5 S SH S2 SO H2S CS COS CS2 NS HS2 SO2 S4 S8 HCS S3 H2O2 SO3 HSO3 HSO H2SO4 HC3N CH3CN CH2CN C2H3CN CH3SH CH3S C3H3 C3H2 C3H4 C6H5 C6H6 C4H3 C4H5 S2O O_1 CH2_1 N_2D He H2O_l_s H2SO4_l
2.434827e-01 6.333745e-13 1.855497e-07 2.308458e-04 1.822435e-20 3.875267e-16 3.537253e-30 1.112154e-45 3.598083e-25 5.449128e-15 4.618591e-07 1.806815e-56 9.517419e-26 1.613168e-37 4.565342e-29 1.474535e-11 1.382293e-16 7.172090e-14 1.950480e-08 4.071837e-04 1.293344e-25 2.100957e-11 2.102880e-22 2.535214e-18 4.642665e-13 3.274134e-19 1.995652e-01 9.995368e-22 3.138828e-21 1.401608e-13 8.835311e-13 2.917448e-12 3.129043e-30 1.185360e-24 4.514273e-31 7.823068e-11 7.294112e-16 7.997933e-01 9.655350e-11 2.323279e-10 1.064534e-16 1.861364e-22 1.406251e-16 1.266810e-11 1.473540e-16 1.968544e-22 8.504239e-15 4.881811e-11 2.823231e-06 4.286451e-28 1.624459e-19 2.498404e-13 4.511399e-09 1.473948e-18 2.163486e-08 1.024284e-14 1.795115e-09 5.544690e-13 2.509861e-22 1.686861e-13 1.489924e-24 1.349625e-14 1.269841e-14 3.330081e-15 7.333930e-14 1.698519e-27 2.632269e-10 7.010447e-21 1.207526e-25 2.334664e-17 6.761181e-12 1.062130e-18 2.300117e-14 3.045111e-33 3.130367e-18 1.362899e-11 1.988971e-17 8.945825e-23 3.579927e-10 7.609866e-11 4.228078e-19 2.347238e-11 1.053598e-11 2.421284e-19 5.095490e-16 6.184150e-20 2.844177e-24 5.338361e-27 1.370364e-20 1.211947e-21 6.450223e-18 3.929950e-26 4.813874e-31 3.395966e-33 5.491571e-21 2.478462e-24 6.685817e-48 0.000000e+00 6.241899e-07 4.123344e-10
2.114048e-01 2.413695e-13 1.854803e-07 9.229993e-05 6.821306e-21 3.736615e-16 2.683400e-30 4.769992e-46 3.820804e-26 1.582160e-15 4.609736e-07 3.147192e-55 7.504576e-25 0.000000e+00 1.128990e-29 1.455298e-11 1.093007e-16 6.823395e-14 1.803711e-08 4.072457e-04 3.166421e-26 7.391208e-12 5.107680e-23 8.673819e-19 2.996547e-13 1.836968e-19 1.995928e-01 9.997040e-22 3.140800e-21 1.025515e-14 7.460501e-14 7.791854e-13 6.864911e-31 4.381277e-25 7.294501e-32 7.981492e-11 8.173123e-17 7.999041e-01 9.109814e-11 8.698920e-10 4.262504e-16 1.214745e-22 4.706305e-16 1.251618e-11 4.955549e-16 1.925516e-22 7.144580e-15 9.744390e-11 2.815409e-06 4.284490e-28 3.594819e-20 2.499002e-13 4.511942e-09 9.935610e-19 1.744385e-08 2.544482e-15 1.913505e-09 6.725652e-13 1.546815e-23 8.317048e-14 2.042870e-24 1.610902e-14 1.396094e-14 3.403482e-15 6.951817e-14 1.442985e-27 2.614810e-10 6.695760e-21 1.068191e-25 5.003270e-17 1.660688e-11 1.170771e-18 2.300375e-14 1.228341e-33 2.787517e-18 3.318898e-12 4.754474e-17 9.001130e-23 3.091013e-10 5.832875e-11 4.229478e-19 2.331077e-11 9.123032e-12 2.421568e-19 4.369907e-16 4.928082e-20 4.369853e-22 5.341882e-27 1.370597e-20 4.505245e-21 6.447255e-18 3.930636e-26 4.837241e-31 3.313634e-33 4.976939e-21 6.573643e-25 2.851453e-49 0.000000e+00 1.807432e-07 4.382057e-10
1.835531e-01 1.281463e-13 1.852128e-07 3.127189e-05 3.557992e-21 3.711078e-16 3.087216e-29 0.000000e+00 7.671827e-27 6.247361e-16 4.596447e-07 2.401979e-53 4.476139e-24 5.215561e-43 3.743498e-30 1.419976e-11 8.405489e-17 6.547387e-14 1.682220e-08 4.072766e-04 1.108104e-26 2.810045e-12 1.823160e-23 4.139000e-19 1.979660e-13 1.422030e-19 1.996050e-01 9.998197e-22 3.143846e-21 1.467587e-15 1.245738e-14 2.418648e-13 1.851645e-30 4.029576e-25 1.574078e-32 8.173398e-11 1.422736e-17 7.999530e-01 8.621200e-11 2.283118e-09 1.549010e-15 8.948047e-23 1.345935e-15 1.223444e-11 1.200203e-15 1.880884e-22 5.550906e-15 1.486819e-10 2.800465e-06 4.280045e-28 8.425446e-21 2.499634e-13 4.512085e-09 6.689495e-19 1.432577e-08 7.717065e-16 1.926036e-09 7.886210e-13 2.056899e-24 3.423208e-14 2.515661e-24 1.730772e-14 1.459653e-14 3.133745e-15 7.031093e-14 1.374961e-27 2.583506e-10 6.080151e-21 8.967156e-26 6.769486e-17 3.130861e-11 1.177842e-18 2.300409e-14 1.383093e-33 2.353399e-18 6.489841e-13 1.437449e-16 9.735423e-23 2.439301e-10 4.935459e-11 4.231297e-19 2.314403e-11 7.367475e-12 2.421634e-19 3.301786e-16 5.171766e-20 8.288141e-25 5.347378e-27 1.370764e-20 1.517583e-20 6.435897e-18 3.931144e-26 4.867119e-31 3.169181e-33 4.563325e-21 3.879274e-25 3.864055e-50 0.000000e+00 3.340434e-08 4.422382e-10
1.593707e-01 7.923416e-14 1.845329e-07 9.684043e-06 2.163202e-21 5.350202e-16 2.710202e-28 0.000000e+00 2.082143e-27 2.832826e-16 4.569945e-07 1.366388e-51 2.576875e-23 1.384759e-33 1.424724e-30 1.344607e-11 6.359088e-17 6.231841e-14 1.550016e-08 4.072927e-04 4.258112e-27 1.202107e-12 8.155027e-24 2.328062e-19 1.230013e-13 1.207606e-19 1.996092e-01 9.999628e-22 3.150088e-21 2.838106e-16 3.022488e-15 6.883795e-14 2.257030e-29 3.348502e-25 4.165081e-33 8.456150e-11 3.189090e-18 7.999704e-01 7.949624e-11 5.071446e-09 6.047579e-15 7.242136e-23 3.531383e-15 1.162787e-11 2.470202e-15 1.849265e-22 3.636885e-15 2.760876e-10 2.767964e-06 4.269994e-28 2.122488e-21 2.500753e-13 4.511932e-09 6.371606e-19 1.669792e-08 3.142569e-16 2.183597e-09 9.107024e-13 3.247668e-25 2.189038e-14 2.452569e-24 1.473485e-14 1.323815e-14 1.727813e-15 6.898391e-14 2.061072e-27 2.516803e-10 4.659595e-21 6.494189e-26 6.255093e-17 4.905047e-11 8.868385e-19 2.300237e-14 1.430667e-32 1.658489e-18 7.923130e-14 4.589395e-16 1.014634e-22 1.546744e-10 4.218745e-11 4.234881e-19 2.288445e-11 4.781285e-12 2.421530e-19 1.967725e-16 4.895016e-20 0.000000e+00 5.358685e-27 1.370975e-20 5.414136e-20 6.394674e-18 3.931820e-26 4.909626e-31 2.870026e-33 5.933134e-21 3.345776e-25 5.694723e-51 0.000000e+00 2.125923e-09 4.101357e-10
1.383743e-01 5.294062e-14 1.835557e-07 3.899060e-06 1.465817e-21 1.217291e-15 1.433463e-27 2.216022e-41 6.946783e-28 1.357898e-16 4.534961e-07 2.936539e-50 1.005440e-22 1.785972e-40 5.875019e-31 1.243063e-11 4.788523e-17 5.947414e-14 1.450298e-08 4.072999e-04 1.910848e-27 5.867041e-13 4.402027e-24 1.483336e-19 8.242211e-14 1.053858e-19 1.996101e-01 1.000139e-21 3.158561e-21 7.836209e-17 1.204238e-15 2.336688e-14 1.763971e-28 2.640286e-25 1.219024e-33 8.715346e-11 1.087656e-18 7.999753e-01 7.237508e-11 8.279232e-09 1.808073e-14 6.724482e-23 7.050340e-15 1.080438e-11 3.542214e-15 1.891321e-22 2.261134e-15 6.212283e-10 2.723514e-06 4.256164e-28 7.682413e-22 2.502259e-13 4.511658e-09 9.580409e-19 3.168981e-08 2.264351e-16 2.950587e-09 8.361393e-13 3.017522e-25 3.118433e-14 2.146719e-24 1.125474e-14 1.009987e-14 6.795317e-16 6.161853e-14 3.340402e-27 2.426272e-10 2.529322e-21 4.174928e-26 4.851489e-17 6.004747e-11 4.681456e-19 2.299959e-14 1.810946e-31 9.522984e-19 8.632063e-15 9.478062e-16 8.867137e-23 8.531919e-11 3.618326e-11 4.239867e-19 2.258647e-11 2.460774e-12 2.421356e-19 1.053014e-16 4.295537e-20 0.000000e+00 5.374047e-27 1.371235e-20 1.444101e-19 6.301090e-18 3.932666e-26 4.943353e-31 2.478659e-33 1.258262e-20 2.577462e-25 9.220691e-52 0.000000e+00 1.412915e-10 3.519861e-10
1.201440e-01 3.826130e-14 1.822168e-07 2.386966e-06 1.136671e-21 3.446405e-15 5.369535e-27 2.146061e-42 4.191066e-28 7.880435e-17 4.488641e-07 5.488316e-49 2.998991e-22 1.716992e-39 3.004685e-31 1.109682e-11 3.530366e-17 5.647534e-14 1.369922e-08 4.073023e-04 9.718383e-28 3.888012e-13 3.301847e-24 1.214249e-19 5.787552e-14 8.928849e-20 1.996101e-01 1.000374e-21 3.169948e-21 2.943795e-17 7.198289e-16 9.019817e-15 9.616859e-28 1.909466e-25 5.547417e-34 8.910904e-11 5.844557e-19 7.999768e-01 6.403657e-11 1.160765e-08 4.545727e-14 7.438617e-23 1.228374e-14 9.712791e-12 3.960351e-15 2.053136e-22 1.337075e-15 1.530966e-09 2.663767e-06 4.237548e-28 4.177732e-22 2.504311e-13 4.511311e-09 1.736258e-18 7.130401e-08 2.957028e-16 4.484683e-09 7.188568e-13 1.038918e-25 8.765236e-14 1.576418e-24 7.145137e-15 6.120172e-15 2.052583e-16 4.802163e-14 0.000000e+00 2.305191e-10 0.000000e+00 2.232172e-26 3.319993e-17 6.146510e-11 1.470522e-19 2.299583e-14 1.936665e-30 3.671627e-19 8.717488e-16 1.142065e-15 6.729483e-23 3.974354e-11 3.053203e-11 4.246830e-19 2.221997e-11 8.364302e-13 2.421137e-19 5.353846e-17 2.661485e-20 0.000000e+00 5.394712e-27 1.371579e-20 3.271787e-19 6.113737e-18 3.933798e-26 4.966336e-31 1.988256e-33 3.226028e-20 1.974440e-25 2.445530e-52 0.000000e+00 1.576133e-11 2.833285e-10
1.043155e-01 3.331521e-14 1.804884e-07 2.405506e-06 1.108695e-21 9.175665e-15 1.599287e-26 1.504641e-41 5.454004e-28 6.174001e-17 4.429810e-07 7.440770e-48 6.853104e-22 1.144781e-38 1.920082e-31 9.463895e-12 2.306741e-17 5.315773e-14 1.302213e-08 4.073005e-04 6.090254e-28 3.919920e-13 3.686398e-24 1.472474e-19 4.157929e-14 7.539667e-20 1.996096e-01 1.000678e-21 3.184550e-21 1.628993e-17 6.582800e-16 3.675267e-15 4.218886e-27 1.318646e-25 3.546989e-34 9.018527e-11 5.472472e-19 7.999773e-01 5.429132e-11 1.468567e-08 9.407001e-14 1.161455e-22 1.937844e-14 8.354518e-12 3.755755e-15 2.368137e-22 7.673058e-16 3.273455e-09 2.587291e-06 4.213694e-28 3.138775e-22 2.506985e-13 4.510912e-09 2.620399e-18 1.491699e-07 6.113236e-16 6.970066e-09 6.745954e-13 1.491279e-25 3.343237e-13 9.761340e-25 3.769887e-15 2.715494e-15 6.214524e-17 3.334992e-14 0.000000e+00 2.151174e-10 0.000000e+00 1.030320e-26 1.689663e-17 5.401870e-11 2.409995e-20 2.299112e-14 1.420354e-29 7.822060e-20 1.079569e-16 8.581296e-16 5.180418e-23 1.537510e-11 2.240298e-11 4.256160e-19 2.177229e-11 1.635695e-13 2.420884e-19 2.552397e-17 1.577480e-20 2.295860e-22 5.421223e-27 1.372016e-20 6.510611e-19 5.783891e-18 3.935260e-26 4.975416e-31 1.439775e-33 7.772727e-20 2.000981e-25 9.372648e-53 0.000000e+00 1.241924e-11 2.179938e-10
9.057237e-02 3.357137e-14 1.783994e-07 2.420224e-06 1.375276e-21 2.265430e-14 4.351532e-26 9.795881e-41 1.052779e-27 6.302308e-17 4.359353e-07 7.700704e-47 1.268971e-21 5.769856e-38 1.672740e-31 7.649018e-12 1.412300e-17 4.955715e-14 1.245729e-08 4.072954e-04 4.499755e-28 5.176138e-13 5.564006e-24 2.182060e-19 3.051172e-14 6.080245e-20 1.996090e-01 1.001050e-21 3.202185e-21 1.221677e-17 8.428293e-16 1.547323e-15 1.578073e-26 8.805584e-26 4.186919e-34 9.080191e-11 7.394479e-19 7.999779e-01 4.359232e-11 1.711904e-08 1.625948e-13 1.775303e-22 2.835367e-14 6.805208e-12 3.192486e-15 2.881854e-22 4.453052e-16 6.046807e-09 2.495209e-06 4.184910e-28 3.188509e-22 2.510264e-13 4.510489e-09 3.381507e-18 2.659267e-07 1.558211e-15 1.038307e-08 6.821633e-13 2.555159e-25 1.318805e-12 5.268687e-25 1.627148e-15 8.343119e-16 2.131313e-17 2.130292e-14 0.000000e+00 1.967652e-10 0.000000e+00 4.740185e-27 7.234009e-18 4.305288e-11 1.745173e-21 2.298560e-14 6.264570e-29 8.373785e-21 3.519048e-17 6.574664e-16 3.956621e-23 5.058485e-12 1.771231e-11 4.268004e-19 2.124821e-11 1.850456e-14 2.420613e-19 1.144695e-17 6.217034e-21 0.000000e+00 5.453237e-27 1.372540e-20 1.140600e-18 5.287122e-18 3.937043e-26 4.969650e-31 9.202795e-34 1.643200e-19 3.585571e-25 7.798308e-53 0.000000e+00 4.243294e-15 1.656538e-10
7.863982e-02 3.798562e-14 1.759380e-07 2.437308e-06 1.988465e-21 4.909809e-14 1.093388e-25 5.340208e-40 2.081419e-27 7.033253e-17 4.276895e-07 6.407729e-46 1.965643e-21 2.269517e-37 1.612978e-31 5.785882e-12 8.800914e-18 4.567713e-14 1.197525e-08 4.072873e-04 3.803632e-28 7.068313e-13 8.886453e-24 3.314531e-19 2.282153e-14 4.671024e-20 1.996082e-01 1.001495e-21 3.223003e-21 1.028466e-17 1.227554e-15 6.466256e-16 5.265851e-26 6.183437e-26 6.039886e-34 9.136198e-11 1.059831e-18 7.999786e-01 3.250187e-11 1.927484e-08 2.386524e-13 2.626552e-22 3.838862e-14 5.150176e-12 2.681783e-15 3.617227e-22 2.714177e-16 9.526673e-09 2.386954e-06 4.150925e-28 3.515968e-22 2.514192e-13 4.510047e-09 3.887543e-18 4.109573e-07 3.543372e-15 1.456614e-08 7.489790e-13 4.765821e-25 3.961628e-12 2.993186e-25 5.898086e-16 1.730788e-16 1.119028e-17 1.246353e-14 0.000000e+00 1.755699e-10 0.000000e+00 2.300798e-27 2.383129e-18 3.291752e-11 5.650293e-23 2.297927e-14 1.637569e-28 4.676152e-22 2.930124e-17 5.365667e-16 3.204353e-23 1.400057e-12 1.512312e-11 4.282779e-19 2.064363e-11 1.879467e-15 2.420329e-19 4.404357e-18 2.181240e-21 9.543619e-23 5.490928e-27 1.373150e-20 1.819660e-18 4.599600e-18 3.939170e-26 4.950220e-31 5.057859e-34 3.045718e-19 7.683539e-25 8.695160e-53 0.000000e+00 1.434618e-18 1.266840e-10
6.827934e-02 4.623118e-14 1.731716e-07 2.456412e-06 3.122137e-21 9.741474e-14 2.560497e-25 2.523464e-39 4.073330e-27 8.165899e-17 4.184739e-07 4.426864e-45 2.592522e-21 7.155427e-37 1.645308e-31 4.078787e-12 5.903964e-18 4.165640e-14 1.156556e-08 4.072771e-04 3.582901e-28 9.363993e-13 1.390668e-23 4.811584e-19 1.768926e-14 3.391395e-20 1.996073e-01 1.002003e-21 3.246468e-21 9.076538e-18 1.877805e-15 2.679633e-16 1.599665e-25 4.924840e-26 1.029708e-33 9.196441e-11 1.431361e-18 7.999795e-01 2.218100e-11 2.129202e-08 2.985826e-13 3.410790e-22 4.776292e-14 3.565033e-12 2.230095e-15 4.572528e-22 1.851219e-16 1.347791e-08 2.265530e-06 4.112524e-28 3.968418e-22 2.518685e-13 4.509605e-09 4.375079e-18 5.673221e-07 7.185264e-15 1.914916e-08 8.684733e-13 9.385479e-25 9.464300e-12 2.623092e-25 1.827561e-16 2.518463e-17 1.028160e-17 6.613472e-15 0.000000e+00 1.524785e-10 0.000000e+00 1.059376e-27 6.375981e-19 2.574909e-11 4.706359e-25 2.297229e-14 2.718278e-28 1.480839e-23 3.347792e-17 4.747943e-16 2.795520e-23 3.337326e-13 1.394871e-11 4.300488e-19 1.997416e-11 5.728346e-16 2.420043e-19 1.433375e-18 6.258057e-22 7.628892e-23 5.532991e-27 1.373826e-20 2.643258e-18 3.766710e-18 3.941588e-26 4.919891e-31 2.381308e-34 5.118050e-19 1.705919e-24 1.400312e-52 0.000000e+00 5.055848e-22 1.000246e-10
5.928381e-02 5.897350e-14 1.700826e-07 2.477797e-06 5.049460e-21 1.806916e-13 5.615463e-25 1.047404e-38 7.729929e-27 9.634998e-17 4.082346e-07 2.608668e-44 2.964304e-21 1.842924e-36 1.613531e-31 2.640930e-12 4.182384e-18 3.750769e-14 1.120172e-08 4.072653e-04 3.715652e-28 1.197443e-12 2.105237e-23 6.761048e-19 1.439622e-14 2.366168e-20 1.996062e-01 1.002579e-21 3.272700e-21 8.158669e-18 2.874764e-15 1.077471e-16 4.483565e-25 4.772996e-26 1.722447e-33 9.262765e-11 1.675746e-18 7.999805e-01 1.345356e-11 2.345849e-08 3.189286e-13 3.930392e-22 5.337697e-14 2.183823e-12 1.886573e-15 5.758262e-22 1.472531e-16 1.773913e-08 2.130399e-06 4.069294e-28 4.064114e-22 2.523798e-13 4.509165e-09 4.854314e-18 7.309322e-07 1.284788e-14 2.387108e-08 1.050256e-12 1.878664e-24 1.848030e-11 3.771416e-25 4.878716e-17 2.663630e-18 1.319030e-17 3.067307e-15 0.000000e+00 1.279178e-10 0.000000e+00 4.258450e-28 1.360303e-19 2.144442e-11 2.546957e-25 2.296462e-14 3.052539e-28 4.611520e-25 4.368758e-17 4.648012e-16 2.700741e-23 6.826016e-14 1.369495e-11 4.321702e-19 1.923481e-11 3.713464e-16 2.419755e-19 3.850940e-19 1.591567e-22 3.736077e-23 5.578887e-27 1.374568e-20 3.544754e-18 2.855321e-18 3.944324e-26 4.880997e-31 9.408155e-35 8.102876e-19 3.688910e-24 2.864604e-52 0.000000e+00 1.864506e-25 8.259001e-11
5.147341e-02 7.808232e-14 1.668124e-07 2.500608e-06 8.267627e-21 3.181889e-13 1.159899e-24 3.886847e-38 1.443996e-26 1.156877e-16 3.974447e-07 1.334146e-43 2.989893e-21 3.958502e-36 1.498022e-31 1.582540e-12 3.105803e-18 3.345014e-14 1.087660e-08 4.072531e-04 4.296766e-28 1.490410e-12 3.106752e-23 9.304269e-19 1.258134e-14 1.655891e-20 1.996051e-01 1.003200e-21 3.300387e-21 7.491311e-18 4.385236e-15 4.292862e-17 1.169305e-24 5.699364e-26 1.994798e-33 9.332272e-11 1.673624e-18 7.999816e-01 7.208304e-12 2.579526e-08 2.892530e-13 4.007150e-22 5.231337e-14 1.166535e-12 1.632965e-15 7.127745e-22 1.382633e-16 2.207787e-08 1.988265e-06 4.023041e-28 3.623978e-22 2.529319e-13 4.508746e-09 5.356283e-18 8.969600e-07 2.061766e-14 2.825840e-08 1.311618e-12 3.733738e-24 3.047704e-11 6.494259e-25 1.233810e-17 2.276748e-19 1.944994e-17 1.237677e-15 0.000000e+00 1.037506e-10 0.000000e+00 1.593408e-28 2.506246e-20 1.932890e-11 1.039864e-25 2.295658e-14 1.995590e-28 8.054835e-26 6.249285e-17 5.076176e-16 2.916743e-23 1.313729e-14 1.397390e-11 4.345910e-19 1.845869e-11 2.798159e-16 2.419479e-19 8.970995e-20 3.804337e-23 0.000000e+00 5.625043e-27 1.375336e-20 4.381056e-18 2.009313e-18 3.947266e-26 4.837748e-31 3.188512e-35 1.232864e-18 7.643428e-24 7.222730e-52 0.000000e+00 7.560449e-29 7.223955e-11
4.469200e-02 1.071793e-13 1.633629e-07 2.524934e-06 1.377946e-20 5.471397e-13 2.266869e-24 1.335679e-37 2.685646e-26 1.413650e-16 3.861129e-07 5.998796e-43 2.754189e-21 7.383336e-36 1.342130e-31 8.689251e-13 2.388176e-18 2.950430e-14 1.056885e-08 4.072408e-04 5.560133e-28 1.833741e-12 4.550676e-23 1.263753e-18 1.186512e-14 1.167834e-20 1.996039e-01 1.003867e-21 3.329343e-21 7.011280e-18 6.823669e-15 1.705844e-17 2.844574e-24 7.863252e-26 6.603781e-33 9.404964e-11 1.394346e-18 7.999828e-01 3.334819e-12 2.823689e-08 2.198209e-13 3.475659e-22 4.252177e-14 5.236497e-13 1.418761e-15 8.690357e-22 1.473345e-16 2.662074e-08 1.840064e-06 3.973627e-28 2.844951e-22 2.535266e-13 4.508347e-09 5.958273e-18 1.066272e-06 3.158518e-14 3.210924e-08 1.685127e-12 7.243364e-24 4.596172e-11 1.125508e-24 3.689784e-18 1.566453e-20 2.985839e-17 4.226202e-16 0.000000e+00 8.081159e-11 0.000000e+00 6.694878e-29 4.810363e-21 1.838518e-11 0.000000e+00 2.294817e-14 1.035622e-28 0.000000e+00 9.742424e-17 5.997642e-16 3.404762e-23 2.983042e-15 1.443506e-11 4.373526e-19 1.764557e-11 2.247761e-16 2.419213e-19 1.996057e-20 8.884599e-24 0.000000e+00 5.669472e-27 1.376129e-20 5.055922e-18 1.325221e-18 3.950435e-26 4.792160e-31 9.183840e-36 1.839313e-18 1.518280e-23 2.254772e-51 0.000000e+00 3.382420e-32 6.670577e-11
3.880401e-02 1.519178e-13 1.597774e-07 2.550552e-06 2.320849e-20 9.157331e-13 4.208570e-24 4.235355e-37 4.903403e-26 1.756858e-16 3.743854e-07 2.402001e-42 2.478632e-21 1.281179e-35 1.122258e-31 4.363857e-13 1.888939e-18 2.574086e-14 1.026503e-08 4.072288e-04 7.984340e-28 2.237638e-12 6.627893e-23 1.716676e-18 1.202187e-14 8.647888e-21 1.996026e-01 1.004575e-21 3.358980e-21 6.687836e-18 1.067979e-14 7.096293e-18 6.506735e-24 1.182431e-25 1.805203e-32 9.479906e-11 9.510557e-19 7.999841e-01 1.316365e-12 3.094510e-08 1.370007e-13 2.591566e-22 2.644097e-14 1.921874e-13 1.264843e-15 1.043490e-21 1.695008e-16 3.117944e-08 1.688884e-06 3.921502e-28 2.017093e-22 2.541583e-13 4.507971e-09 6.634218e-18 1.239695e-06 4.521805e-14 3.520793e-08 2.228575e-12 1.360967e-23 6.236465e-11 1.874171e-24 1.851793e-18 3.787832e-22 4.576484e-17 1.206093e-16 7.553985e-23 6.020003e-11 5.341408e-21 4.495716e-29 1.329444e-21 1.777645e-11 0.000000e+00 2.293944e-14 0.000000e+00 0.000000e+00 1.625926e-16 7.393833e-16 4.158561e-23 1.127525e-15 1.482305e-11 4.404632e-19 1.680551e-11 1.899519e-16 2.418961e-19 5.771825e-21 2.898606e-24 1.130060e-22 5.709512e-27 1.376932e-20 5.536710e-18 8.359839e-19 3.953789e-26 4.746260e-31 2.257643e-36 2.708029e-18 2.875078e-23 7.496323e-51 0.000000e+00 1.687045e-35 6.436379e-11
3.369173e-02 2.220090e-13 1.560822e-07 2.577322e-06 3.969071e-20 1.505835e-12 7.453443e-24 1.258122e-36 8.768093e-26 2.223269e-16 3.623518e-07 8.658313e-42 2.363466e-21 2.253392e-35 8.445400e-32 2.000348e-13 1.531925e-18 2.220612e-14 9.954685e-09 4.072174e-04 1.253661e-27 2.720630e-12 9.661486e-23 2.334285e-18 1.291598e-14 6.743650e-21 1.996012e-01 1.005321e-21 3.388822e-21 6.500237e-18 1.693548e-14 3.442535e-18 1.405349e-23 1.849476e-25 1.569172e-32 9.556491e-11 5.304193e-19 7.999854e-01 4.410129e-13 3.391217e-08 6.814881e-14 1.608233e-22 1.165899e-14 5.720733e-14 1.147733e-15 1.237786e-21 2.027732e-16 3.572559e-08 1.537374e-06 3.866873e-28 1.522965e-22 2.548243e-13 4.507618e-09 7.428152e-18 1.413798e-06 6.186552e-14 3.743425e-08 3.024479e-12 2.470482e-23 7.806835e-11 2.951273e-24 1.410911e-18 7.343727e-22 6.784388e-17 2.870843e-17 0.000000e+00 4.269631e-11 0.000000e+00 4.427364e-29 5.303912e-22 1.691952e-11 1.352429e-26 2.293045e-14 0.000000e+00 0.000000e+00 2.865408e-16 9.177158e-16 5.119726e-23 6.432532e-16 1.499893e-11 4.439410e-19 1.594495e-11 1.676015e-16 2.418721e-19 2.790105e-21 1.632925e-24 0.000000e+00 5.742663e-27 1.377738e-20 5.844749e-18 5.203753e-19 3.957273e-26 4.701362e-31 4.749564e-37 3.952516e-18 5.218910e-23 2.626954e-50 0.000000e+00 9.437158e-39 6.405160e-11
2.925298e-02 3.312252e-13 1.522554e-07 2.605406e-06 6.853464e-20 2.428482e-12 1.263134e-23 3.497903e-36 1.521909e-25 2.856189e-16 3.499487e-07 2.843320e-41 2.414423e-21 4.070667e-35 5.996935e-32 8.303739e-14 1.259174e-18 1.890386e-14 9.628225e-09 4.072063e-04 2.101887e-27 3.294186e-12 1.407942e-22 3.192144e-18 1.451210e-14 5.619680e-21 1.995998e-01 1.006112e-21 3.418612e-21 6.416837e-18 2.677946e-14 2.183543e-18 2.885460e-23 2.949985e-25 4.103594e-32 9.635025e-11 2.390805e-19 7.999868e-01 1.242220e-13 3.729861e-08 2.648297e-14 8.183672e-23 3.629627e-15 1.381969e-14 1.071027e-15 1.458671e-21 2.467072e-16 4.011016e-08 1.386501e-06 3.809234e-28 1.421564e-22 2.555309e-13 4.507283e-09 8.266486e-18 1.588690e-06 7.996589e-14 3.876983e-08 4.185017e-12 4.328992e-23 8.937178e-11 4.336089e-24 1.184687e-18 1.209321e-21 9.526252e-17 5.781100e-18 0.000000e+00 2.857130e-11 0.000000e+00 4.700900e-29 2.205142e-22 1.550439e-11 1.536617e-25 2.292108e-14 0.000000e+00 1.302430e-25 5.182431e-16 1.114849e-15 6.188802e-23 4.008545e-16 1.493202e-11 4.478490e-19 1.505990e-11 1.522796e-16 2.418490e-19 1.779391e-21 1.274444e-24 0.000000e+00 5.766069e-27 1.378554e-20 6.033261e-18 3.250919e-19 3.961057e-26 4.657835e-31 8.490036e-38 5.733937e-18 9.078521e-23 8.995623e-50 0.000000e+00 5.864207e-42 6.487073e-11
2.539902e-02 5.014496e-13 1.483468e-07 2.634408e-06 1.196876e-19 3.851261e-12 2.056328e-23 9.166303e-36 2.564899e-25 3.727806e-16 3.373447e-07 8.593261e-41 2.443202e-21 7.007067e-35 5.436744e-32 3.154786e-14 1.044873e-18 1.589951e-14 9.285986e-09 4.071959e-04 3.692351e-27 3.971718e-12 2.053201e-22 4.386505e-18 1.683500e-14 4.954396e-21 1.995982e-01 1.006941e-21 3.447271e-21 6.445413e-18 4.212090e-14 1.799062e-18 5.656977e-23 4.718831e-25 2.521602e-32 9.714291e-11 8.864347e-20 7.999883e-01 2.980817e-14 4.110130e-08 8.163602e-15 3.420353e-23 8.544793e-16 2.767220e-15 1.022938e-15 1.715607e-21 3.009368e-16 4.414577e-08 1.240200e-06 3.749126e-28 1.625292e-22 2.562710e-13 4.506967e-09 9.126197e-18 1.760118e-06 9.828996e-14 3.923753e-08 5.857496e-12 7.328853e-23 9.407691e-11 5.911537e-24 9.675306e-19 1.219005e-22 1.255940e-16 1.125412e-18 0.000000e+00 1.801219e-11 0.000000e+00 4.734992e-29 8.247990e-23 1.352751e-11 1.048684e-26 2.291144e-14 0.000000e+00 7.162993e-26 9.420493e-16 1.303351e-15 7.217899e-23 2.407964e-16 1.471227e-11 4.521796e-19 1.416343e-11 1.414107e-16 2.418271e-19 1.185438e-21 1.074832e-24 6.658714e-22 5.775032e-27 1.379367e-20 6.145241e-18 2.071350e-19 3.964971e-26 4.616607e-31 1.305876e-38 8.275134e-18 1.522522e-22 2.976930e-49 0.000000e+00 4.085869e-45 6.609633e-11
