PRESS OH H2 H2O H O CH C CH2 CH3 CH4 C2 C2H2 C2H C2H3 C2H4 C2H5 C2H6 CO CO2 CH2OH H2CO HCO CH3O CH3OH CH3CO O2 H2CCO HCCO CH3O2 HO2 CH3OOH N NH CN HCN NH2 N2 NH3 NO N2H2 N2H N2H3 N2H4 HNO H2CN HNCO NO2 N2O C4H2 CH2NH2 CH2NH CH3NH2 CH3CHO O3 NO3 HNO3 HNO2 NCO N2O5 S SH S2 SO H2S CS COS CS2 NS HS2 SO2 S4 S8 HCS S3 H2O2 SO3 HSO3 HSO H2SO4 HC3N CH3CN CH2CN C2H3CN CH3SH CH3S C3H3 C3H2 C3H4 C6H5 C6H6 C4H3 C4H5 S2O O_1 CH2_1 N_2D He H2O_l_s H2SO4_l
2.434827e-01 1.780263e-15 1.498565e-05 2.680000e-04 2.563835e-21 1.179459e-18 2.557384e-28 1.694509e-31 6.329668e-28 2.430514e-15 1.054825e-04 3.301325e-49 5.934243e-16 1.742715e-37 4.433357e-29 5.137666e-09 2.468157e-13 5.194660e-09 5.840905e-07 4.026903e-04 3.507581e-28 1.173460e-08 2.743289e-22 1.729719e-18 4.057951e-13 4.549829e-18 2.018281e-01 9.291385e-16 2.591403e-13 1.008832e-12 3.315478e-12 7.501818e-09 8.032620e-35 4.625362e-27 1.780183e-31 5.464286e-11 9.410970e-18 7.973721e-01 6.187752e-10 1.630209e-11 6.342817e-18 1.690255e-25 9.432699e-18 2.700336e-16 7.384704e-16 1.751060e-19 7.096614e-14 1.260522e-09 7.867524e-06 1.348283e-17 5.681219e-16 6.558759e-17 5.718189e-12 3.219139e-14 4.050035e-09 8.725505e-15 3.154408e-09 4.893638e-14 1.688476e-22 7.491706e-11 2.134360e-26 2.944076e-15 3.424078e-15 3.688233e-18 2.055678e-14 2.995501e-28 6.453461e-10 3.605034e-19 3.447819e-19 1.400586e-15 3.538675e-10 7.175208e-18 2.905750e-16 3.090455e-35 1.494650e-17 1.423453e-08 2.527541e-18 1.301263e-23 4.538721e-08 2.096838e-14 5.344200e-14 4.160793e-11 5.210760e-12 3.867313e-13 1.430547e-14 4.963113e-21 1.531819e-18 3.286208e-13 2.978698e-13 3.478997e-25 1.404873e-16 1.834988e-15 7.823121e-20 2.430079e-31 1.128869e-23 3.328859e-27 7.241684e-53 0.000000e+00 6.648296e-07 5.769809e-15
2.114048e-01 2.147166e-15 1.499607e-05 1.100631e-04 2.992695e-21 1.156852e-18 6.436933e-28 2.595171e-31 7.699860e-28 2.414503e-15 1.054785e-04 2.595642e-47 6.774432e-16 8.476669e-37 3.520278e-29 5.139638e-09 2.510551e-13 5.209014e-09 5.860960e-07 4.027374e-04 4.511886e-28 1.041713e-08 2.894685e-22 1.987082e-18 4.329457e-13 9.471892e-18 2.018600e-01 9.303498e-16 2.595630e-13 9.680365e-13 3.201504e-12 7.170281e-09 1.200543e-34 5.918749e-27 1.269250e-31 5.468745e-11 1.190894e-17 7.974982e-01 6.168726e-10 1.707425e-11 6.421723e-18 3.480870e-25 9.826381e-18 2.706689e-16 8.502711e-16 1.914549e-19 7.109758e-14 1.009817e-09 7.867881e-06 1.349768e-17 6.283010e-16 6.573599e-17 5.727554e-12 3.938575e-14 3.710043e-09 4.684838e-15 3.383044e-09 5.483513e-14 1.875268e-22 8.568745e-11 2.853754e-26 4.221391e-15 4.259333e-15 6.084276e-18 2.955394e-14 3.561203e-28 6.433586e-10 3.603616e-19 3.474884e-19 1.651897e-15 3.530446e-10 1.014343e-17 2.909654e-16 4.051288e-35 1.505202e-17 1.389591e-08 7.567226e-18 1.683126e-23 4.531395e-08 2.781895e-14 5.348133e-14 4.159896e-11 5.206102e-12 3.869622e-13 1.636627e-14 1.667163e-20 1.491516e-18 3.290529e-13 2.983641e-13 6.282922e-25 1.405939e-16 1.838253e-15 7.840921e-20 2.428457e-31 1.182541e-23 1.011468e-26 3.386610e-53 0.000000e+00 2.057523e-07 1.126333e-14
1.835531e-01 2.507451e-15 1.501245e-05 3.632215e-05 3.386712e-21 1.049281e-18 1.356328e-27 2.100137e-30 9.103918e-28 2.286510e-15 1.054515e-04 1.167263e-45 8.533706e-16 3.896551e-36 2.639363e-29 5.142203e-09 2.478695e-13 5.235214e-09 5.884968e-07 4.027574e-04 5.903721e-28 8.798985e-09 2.839410e-22 2.213960e-18 4.853116e-13 2.155099e-17 2.018747e-01 9.324484e-16 2.603105e-13 9.154074e-13 3.025498e-12 6.678923e-09 6.466967e-34 7.618897e-27 9.101634e-32 5.475846e-11 1.527775e-17 7.975572e-01 6.136012e-10 1.731427e-11 6.596816e-18 7.262432e-25 1.051217e-17 2.719131e-16 9.905746e-16 2.245961e-19 7.133672e-14 7.611182e-10 7.866909e-06 1.352381e-17 7.148848e-16 6.600401e-17 5.744103e-12 5.370207e-14 3.144488e-09 3.153861e-15 3.617738e-09 5.746318e-14 2.161221e-22 9.239784e-11 3.816151e-26 6.027281e-15 5.196115e-15 1.067381e-17 4.218353e-14 4.398158e-28 6.398357e-10 3.600080e-19 3.527352e-19 1.765116e-15 3.552255e-10 1.391483e-17 2.916181e-16 5.524656e-35 1.524789e-17 1.335567e-08 2.757331e-17 2.137032e-23 4.517053e-08 4.023958e-14 5.354417e-14 4.157749e-11 5.196011e-12 3.873147e-13 1.982171e-14 6.161800e-20 1.449753e-18 3.298027e-13 2.992390e-13 2.569238e-24 1.407669e-16 1.844059e-15 7.873087e-20 2.425115e-31 1.136157e-23 3.467618e-26 1.413578e-53 0.000000e+00 4.014785e-08 2.019247e-14
1.593707e-01 2.712975e-15 1.504632e-05 3.637136e-05 3.593657e-21 8.514056e-19 2.272011e-27 0.000000e+00 1.090390e-27 2.055047e-15 1.053819e-04 3.301358e-44 1.289560e-15 1.879076e-35 1.864113e-29 5.147130e-09 2.349226e-13 5.292367e-09 5.918399e-07 4.027698e-04 7.928089e-28 6.700923e-09 2.375317e-22 2.251984e-18 6.038520e-13 5.991374e-17 2.018745e-01 9.369560e-16 2.619286e-13 8.553515e-13 2.765145e-12 5.876041e-09 4.856158e-33 9.809815e-27 7.306500e-32 5.490377e-11 2.042718e-17 7.975574e-01 6.070742e-10 1.621606e-11 7.028424e-18 1.441165e-24 1.191227e-17 2.748104e-16 1.173062e-15 3.035376e-19 7.186522e-14 5.062360e-10 7.863710e-06 1.358120e-17 8.673245e-16 6.658827e-17 5.779885e-12 8.751513e-14 2.329426e-09 2.985504e-15 3.872482e-09 5.349129e-14 2.750281e-22 9.248046e-11 5.092169e-26 8.661047e-15 6.153210e-15 2.123595e-17 6.073861e-14 8.326005e-28 6.327152e-10 3.591609e-19 3.646411e-19 1.754969e-15 3.674475e-10 1.788298e-17 2.929119e-16 1.067315e-34 1.567430e-17 1.238241e-08 3.144549e-17 2.573320e-23 4.485672e-08 6.679803e-14 5.367495e-14 4.153088e-11 5.172474e-12 3.880340e-13 2.708641e-14 2.341361e-19 1.419641e-18 3.314145e-13 3.011330e-13 1.482289e-23 1.411313e-16 1.856649e-15 7.943228e-20 2.417841e-31 9.506528e-24 4.228115e-26 5.642562e-54 0.000000e+00 1.890567e-09 3.519709e-14
1.383743e-01 2.976629e-15 1.509391e-05 3.643437e-05 3.931012e-21 7.167615e-19 3.690454e-27 4.629775e-33 1.409458e-27 1.875490e-15 1.052931e-04 6.267569e-43 1.992964e-15 8.234661e-35 1.373814e-29 5.154351e-09 2.240171e-13 5.371934e-09 5.951167e-07 4.028099e-04 1.111067e-27 5.062912e-09 1.991891e-22 2.341507e-18 7.750959e-13 1.556583e-16 2.018741e-01 9.432751e-16 2.641977e-13 7.810052e-13 2.524499e-12 5.051962e-09 3.633117e-32 1.260165e-26 6.162201e-32 5.510216e-11 2.703441e-17 7.975577e-01 5.987538e-10 1.569702e-11 7.664693e-18 2.853372e-24 1.372047e-17 2.790601e-16 1.339514e-15 4.243600e-19 7.261781e-14 3.450115e-10 7.859513e-06 1.366349e-17 1.041073e-15 6.740724e-17 5.830009e-12 1.397930e-13 1.725935e-09 3.546767e-15 4.042760e-09 4.937994e-14 3.584630e-22 8.771126e-11 6.874647e-26 1.248232e-14 6.819830e-15 4.195176e-17 8.756626e-14 2.050124e-27 6.237337e-10 3.579661e-19 3.816541e-19 1.652211e-15 3.932286e-10 1.994072e-17 2.945128e-16 2.610107e-34 1.626372e-17 1.128791e-08 3.745544e-17 3.228282e-23 4.443073e-08 1.029523e-13 5.385829e-14 4.147218e-11 5.138981e-12 3.890425e-13 3.847351e-14 8.949303e-19 1.427763e-18 3.336750e-13 3.037884e-13 7.741486e-23 1.416460e-16 1.874297e-15 8.041557e-20 2.408263e-31 7.947344e-24 5.509642e-26 2.443395e-54 0.000000e+00 9.206063e-13 5.071052e-14
1.201440e-01 3.361077e-15 1.515964e-05 3.651380e-05 4.648838e-21 7.105415e-19 6.000029e-27 0.000000e+00 2.056232e-27 2.021117e-15 1.051806e-04 8.424318e-42 3.142123e-15 3.350448e-34 1.239023e-29 5.164837e-09 2.238969e-13 5.480312e-09 5.987103e-07 4.028722e-04 1.640960e-27 3.889860e-09 1.736837e-22 2.510396e-18 1.020158e-12 3.086445e-16 2.018736e-01 9.519637e-16 2.673186e-13 7.364020e-13 2.366966e-12 4.231481e-09 2.125313e-31 1.569481e-26 6.304189e-32 5.536739e-11 3.657807e-17 7.975582e-01 5.881247e-10 1.617475e-11 8.551870e-18 5.110805e-24 1.601749e-17 2.850697e-16 1.501541e-15 6.097171e-19 7.366730e-14 2.493926e-10 7.854072e-06 1.377870e-17 1.259090e-15 6.853323e-17 5.898866e-12 2.217736e-13 1.374892e-09 4.267861e-15 4.152150e-09 4.938288e-14 4.698187e-22 8.016706e-11 9.591854e-26 1.846256e-14 7.650716e-15 8.179734e-17 1.295689e-13 5.426629e-27 6.126148e-10 3.563089e-19 4.053935e-19 1.625521e-15 4.391269e-10 2.148444e-17 2.964305e-16 6.895930e-34 1.706550e-17 1.009040e-08 4.697218e-17 4.176044e-23 4.386098e-08 1.516545e-13 5.411037e-14 4.139684e-11 5.092299e-12 3.904291e-13 5.922347e-14 2.613844e-18 1.497521e-18 3.367837e-13 3.074398e-13 3.033787e-22 1.423581e-16 1.898560e-15 8.176752e-20 2.395792e-31 7.261560e-24 8.052868e-26 1.743421e-54 0.000000e+00 3.718170e-16 6.659454e-14
1.043155e-01 4.064473e-15 1.524595e-05 3.660934e-05 6.038744e-21 8.169275e-19 9.694185e-27 2.104838e-32 3.203441e-27 2.472187e-15 1.050439e-04 8.465714e-41 4.980334e-15 1.252497e-33 1.295594e-29 5.179234e-09 2.344245e-13 5.620448e-09 6.029840e-07 4.029483e-04 2.618785e-27 3.146814e-09 1.676734e-22 2.899298e-18 1.356505e-12 5.093765e-16 2.018729e-01 9.633162e-16 2.713975e-13 6.982679e-13 2.264687e-12 3.455722e-09 1.085974e-30 1.937690e-26 6.765382e-32 5.570481e-11 4.926507e-17 7.975587e-01 5.750333e-10 1.836486e-11 9.697277e-18 9.230500e-24 1.879474e-17 2.929795e-16 1.671437e-15 8.867209e-19 7.505604e-14 1.962537e-10 7.847325e-06 1.393151e-17 1.510256e-15 7.000437e-17 5.988729e-12 3.477303e-13 1.223038e-09 4.982197e-15 4.219760e-09 5.709879e-14 5.925508e-22 7.156409e-11 1.403188e-25 2.792799e-14 9.093730e-15 1.555519e-16 1.960803e-13 1.391628e-26 5.995289e-10 3.541197e-19 4.368033e-19 1.653217e-15 5.117058e-10 2.528372e-17 2.986287e-16 1.812126e-33 1.810588e-17 8.852406e-09 6.515268e-17 5.919786e-23 4.313400e-08 3.759770e-10 5.443975e-14 4.130304e-11 5.030635e-12 3.922407e-13 9.778950e-14 7.365120e-18 1.633387e-18 3.408463e-13 3.122113e-13 9.629909e-22 1.432932e-16 1.930265e-15 8.353391e-20 2.380253e-31 7.459062e-24 1.253460e-25 1.658964e-54 0.000000e+00 1.320871e-19 8.246991e-14
9.057237e-02 5.051463e-15 1.535243e-05 3.671905e-05 8.594070e-21 1.141271e-18 1.598003e-26 0.000000e+00 5.489203e-27 3.767468e-15 1.048867e-04 6.605949e-40 7.848178e-15 4.345724e-33 1.739346e-29 5.197592e-09 2.617593e-13 5.790660e-09 6.082384e-07 4.030320e-04 4.274887e-27 2.780288e-09 1.808112e-22 3.453026e-18 1.795894e-12 6.876144e-16 2.018721e-01 9.772559e-16 2.764076e-13 7.134328e-13 2.287321e-12 2.785525e-09 4.134689e-30 2.301941e-26 9.285949e-32 5.610964e-11 6.746361e-17 7.975594e-01 5.597679e-10 2.208132e-11 1.106176e-17 1.405018e-23 2.198327e-17 3.025346e-16 1.833009e-15 1.287847e-18 7.678093e-14 1.704879e-10 7.839420e-06 1.412148e-17 1.831583e-15 7.181052e-17 6.098894e-12 5.345643e-13 1.211544e-09 5.381650e-15 4.258670e-09 7.317886e-14 7.449070e-22 6.307867e-11 2.128543e-25 4.185907e-14 1.156734e-14 2.833529e-16 2.942274e-13 3.380590e-26 5.850660e-10 3.513953e-19 4.758887e-19 1.883761e-15 6.170335e-10 3.139974e-17 3.009471e-16 4.712032e-33 1.937831e-17 7.665709e-09 9.341725e-17 8.436900e-23 4.225948e-08 8.133699e-10 5.484418e-14 4.119270e-11 4.954179e-12 3.944651e-13 1.701708e-13 1.354396e-17 1.874112e-18 3.458354e-13 3.180711e-13 2.227781e-21 1.444462e-16 1.969200e-15 8.570270e-20 2.361952e-31 8.736000e-24 2.142056e-25 3.028568e-54 0.000000e+00 4.516509e-23 9.883703e-14
7.863982e-02 6.457624e-15 1.548057e-05 3.684422e-05 1.286005e-20 1.707054e-18 2.617784e-26 2.353362e-33 9.707989e-27 6.093781e-15 1.047091e-04 4.180831e-39 1.231144e-14 1.395727e-32 2.509133e-29 5.220102e-09 2.996658e-13 5.992581e-09 6.148421e-07 4.031241e-04 7.130832e-27 2.679324e-09 2.174643e-22 4.283989e-18 2.362500e-12 8.428090e-16 2.018711e-01 9.939681e-16 2.824166e-13 7.430061e-13 2.378872e-12 2.225726e-09 1.375524e-29 2.739934e-26 1.337756e-31 5.658556e-11 9.042576e-17 7.975602e-01 5.423480e-10 2.753657e-11 1.262458e-17 2.071949e-23 2.556487e-17 3.134400e-16 1.991414e-15 1.868632e-18 7.887055e-14 1.596055e-10 7.830334e-06 1.435159e-17 2.195959e-15 7.397513e-17 6.230662e-12 8.103167e-13 1.269245e-09 5.680921e-15 4.280058e-09 9.986185e-14 9.354787e-22 5.533124e-11 3.293387e-25 6.093157e-14 1.519360e-14 4.961993e-16 4.293399e-13 7.632262e-26 5.694693e-10 3.480793e-19 5.234461e-19 2.185179e-15 7.639395e-10 4.066239e-17 3.032547e-16 1.189787e-32 2.090049e-17 6.565697e-09 1.399427e-16 1.250057e-22 4.122954e-08 1.314841e-09 5.532904e-14 4.106612e-11 4.861743e-12 3.971318e-13 3.007120e-13 2.360930e-17 2.218330e-18 3.518182e-13 3.250977e-13 4.486714e-21 1.458331e-16 2.015888e-15 8.830259e-20 2.340797e-31 1.086392e-23 3.774991e-25 6.466869e-54 0.000000e+00 1.528108e-26 1.156749e-13
6.827934e-02 8.268375e-15 1.562774e-05 3.698221e-05 1.973949e-20 2.677113e-18 4.266396e-26 2.580732e-33 1.774126e-26 1.031920e-14 1.045166e-04 2.208092e-38 1.906878e-14 4.156335e-32 3.839972e-29 5.246081e-09 3.491304e-13 6.221477e-09 6.228985e-07 4.032246e-04 1.177042e-26 2.770201e-09 2.814212e-22 5.414568e-18 3.068574e-12 9.514131e-16 2.018700e-01 1.013107e-15 2.893019e-13 8.009930e-13 2.555952e-12 1.785886e-09 3.880510e-29 3.259753e-26 2.091778e-31 5.712146e-11 1.200121e-16 7.975611e-01 5.233726e-10 3.448688e-11 1.430915e-17 2.854954e-23 2.941089e-17 3.248797e-16 2.136135e-15 2.687282e-18 8.128681e-14 1.578970e-10 7.820319e-06 1.461740e-17 2.614894e-15 7.645245e-17 6.381057e-12 1.204507e-12 1.364727e-09 5.851511e-15 4.289465e-09 1.379736e-13 1.194624e-21 4.860584e-11 5.124228e-25 8.567759e-14 1.995811e-14 8.402891e-16 6.057133e-13 1.609201e-25 5.534264e-10 3.442189e-19 5.788493e-19 2.581319e-15 9.584688e-10 5.112757e-17 3.052953e-16 2.901219e-32 2.263862e-17 5.601182e-09 2.097187e-16 1.840214e-22 4.006855e-08 1.870273e-09 5.588428e-14 4.092787e-11 4.755122e-12 4.001854e-13 5.257999e-13 3.589337e-17 2.684054e-18 3.586718e-13 3.331466e-13 7.892378e-21 1.474258e-16 2.069370e-15 9.127959e-20 2.317337e-31 1.395066e-23 6.870138e-25 1.636674e-53 0.000000e+00 5.389062e-30 1.323122e-13
5.928381e-02 1.063612e-14 1.579570e-05 3.713424e-05 3.067487e-20 4.221240e-18 6.841406e-26 0.000000e+00 3.283685e-26 1.739211e-14 1.043080e-04 9.989959e-38 2.929312e-14 1.156875e-31 5.904100e-29 5.275504e-09 4.092811e-13 6.479694e-09 6.326571e-07 4.033369e-04 1.935701e-26 2.993795e-09 3.825463e-22 6.965871e-18 3.950837e-12 1.047465e-15 2.018688e-01 1.034909e-15 2.971501e-13 8.713590e-13 2.801219e-12 1.441644e-09 9.902511e-29 3.930166e-26 3.296627e-31 5.772262e-11 1.561175e-16 7.975622e-01 5.028646e-10 4.316567e-11 1.608702e-17 3.859736e-23 3.347402e-17 3.362115e-16 2.275710e-15 3.844505e-18 8.406433e-14 1.621211e-10 7.809303e-06 1.492239e-17 3.069257e-15 7.927143e-17 6.551545e-12 1.768921e-12 1.477233e-09 6.013540e-15 4.290406e-09 1.914451e-13 1.536255e-21 4.275014e-11 7.983986e-25 1.167193e-13 2.578573e-14 1.389777e-15 8.287004e-13 3.175917e-25 5.370393e-10 3.397469e-19 6.431681e-19 2.996704e-15 1.212756e-09 6.172666e-17 3.069325e-16 6.809271e-32 2.460379e-17 4.763747e-09 3.158361e-16 2.723789e-22 3.876522e-08 2.491704e-09 5.651671e-14 4.077807e-11 4.633058e-12 4.036633e-13 9.005985e-13 5.392555e-17 3.287127e-18 3.664822e-13 3.423173e-13 1.294745e-20 1.492438e-16 2.130312e-15 9.467002e-20 2.291361e-31 1.803247e-23 1.265686e-24 4.200232e-53 0.000000e+00 1.988710e-33 1.475340e-13
5.147341e-02 1.373344e-14 1.597747e-05 3.729331e-05 4.794457e-20 6.600599e-18 1.075233e-25 0.000000e+00 6.121723e-26 2.881776e-14 1.040926e-04 3.947493e-37 4.398681e-14 2.985120e-31 9.007967e-29 5.306745e-09 4.807317e-13 6.756273e-09 6.437852e-07 4.034577e-04 3.145124e-26 3.307352e-09 5.338855e-22 9.080431e-18 5.003248e-12 1.143411e-15 2.018674e-01 1.058477e-15 3.056409e-13 9.486717e-13 3.111329e-12 1.182446e-09 2.336305e-28 4.810232e-26 5.120941e-31 5.836309e-11 1.990395e-16 7.975633e-01 4.819054e-10 5.384226e-11 1.783477e-17 5.167013e-23 3.747313e-17 3.461402e-16 2.414221e-15 5.399972e-18 8.709336e-14 1.706224e-10 7.797775e-06 1.525411e-17 3.534276e-15 8.231452e-17 6.734602e-12 2.538351e-12 1.593945e-09 6.205810e-15 4.284362e-09 2.640315e-13 1.970743e-21 3.776708e-11 1.243466e-24 1.548794e-13 3.235794e-14 2.251932e-15 1.104355e-12 5.898678e-25 5.211832e-10 3.348332e-19 7.141304e-19 3.397735e-15 1.525784e-09 7.018016e-17 3.080281e-16 1.534255e-31 2.669135e-17 4.073733e-09 4.716036e-16 4.004205e-22 3.737650e-08 3.163985e-09 5.720034e-14 4.062434e-11 4.500800e-12 4.074226e-13 1.480488e-12 8.034178e-17 4.036477e-18 3.749304e-13 3.522340e-13 2.015432e-20 1.512117e-16 2.196218e-15 9.833428e-20 2.263980e-31 2.320786e-23 2.348157e-24 1.058602e-52 0.000000e+00 8.069198e-37 1.587048e-13
4.469200e-02 1.768738e-14 1.617353e-05 3.745913e-05 7.526048e-20 1.033222e-17 1.659754e-25 0.000000e+00 1.157612e-25 4.749434e-14 1.038702e-04 1.385774e-36 6.497499e-14 7.246537e-31 1.387144e-28 5.339472e-09 5.690089e-13 7.051868e-09 6.563221e-07 4.035880e-04 5.038618e-26 3.696486e-09 7.533218e-22 1.191752e-17 6.258231e-12 1.220195e-15 2.018660e-01 1.083888e-15 3.148030e-13 1.037965e-12 3.504959e-12 9.838152e-10 5.021245e-28 5.946047e-26 8.021200e-31 5.904375e-11 2.502568e-16 7.975644e-01 4.606356e-10 6.673350e-11 1.951088e-17 6.696882e-23 4.129341e-17 3.539346e-16 2.556882e-15 7.478353e-18 9.038719e-14 1.834846e-10 7.785719e-06 1.561360e-17 4.025458e-15 8.558963e-17 6.930125e-12 3.582098e-12 1.713960e-09 6.382334e-15 4.271804e-09 3.613560e-13 2.513610e-21 3.336279e-11 1.930779e-24 2.005170e-13 3.961432e-14 3.562502e-15 1.435816e-12 1.039897e-24 5.059137e-10 3.294578e-19 7.922737e-19 3.831312e-15 1.906239e-09 7.512055e-17 3.086336e-16 3.343070e-31 2.886695e-17 3.505729e-09 6.900015e-16 5.760424e-22 3.590267e-08 3.903387e-09 5.793733e-14 4.046725e-11 4.358345e-12 4.114749e-13 2.351351e-12 1.126349e-16 4.979704e-18 3.840449e-13 3.629286e-13 2.945808e-20 1.533356e-16 2.267304e-15 1.022836e-19 2.235114e-31 2.981202e-23 4.417662e-24 2.778110e-52 0.000000e+00 3.612239e-40 1.632873e-13
3.880401e-02 2.290975e-14 1.638197e-05 3.762942e-05 1.185423e-19 1.591966e-17 2.503037e-25 0.000000e+00 2.193627e-25 7.626356e-14 1.036429e-04 4.396648e-36 9.432610e-14 1.659343e-30 2.110045e-28 5.372943e-09 6.756385e-13 7.363614e-09 6.701137e-07 4.037267e-04 8.020388e-26 4.137211e-09 1.070872e-21 1.576581e-17 7.730643e-12 1.321467e-15 2.018644e-01 1.110908e-15 3.245540e-13 1.117679e-12 3.963455e-12 8.270361e-10 1.030053e-27 7.463128e-26 1.211175e-30 5.975700e-11 3.075445e-16 7.975657e-01 4.394528e-10 8.272720e-11 2.105546e-17 8.660809e-23 4.474493e-17 3.588208e-16 2.731242e-15 1.020147e-17 9.391956e-14 2.001441e-10 7.773266e-06 1.599754e-17 4.491664e-15 8.906511e-17 7.135357e-12 4.970874e-12 1.829430e-09 6.612522e-15 4.252821e-09 4.939802e-13 3.150475e-21 2.939538e-11 2.987564e-24 2.542660e-13 4.718765e-14 5.499607e-15 1.827685e-12 1.746432e-24 4.914398e-10 3.236744e-19 8.771631e-19 4.214086e-15 2.355983e-09 7.635511e-17 3.088624e-16 7.052744e-31 3.105058e-17 3.041190e-09 9.988188e-16 8.218416e-22 3.436434e-08 4.717887e-09 5.872091e-14 4.030911e-11 4.207630e-12 4.157832e-13 3.580831e-12 1.588840e-16 6.134084e-18 3.937445e-13 3.743041e-13 4.177544e-20 1.555943e-16 2.342927e-15 1.064815e-19 2.205034e-31 3.794474e-23 8.327364e-24 7.044914e-52 0.000000e+00 1.802748e-43 1.580359e-13
3.369173e-02 2.974047e-14 1.660183e-05 3.780283e-05 1.871841e-19 2.427768e-17 3.695602e-25 9.135568e-34 4.167226e-25 1.199241e-13 1.034117e-04 1.278611e-35 1.348915e-13 3.615138e-30 3.199440e-28 5.406575e-09 8.061419e-13 7.690114e-09 6.850451e-07 4.038734e-04 1.264861e-25 4.615432e-09 1.522348e-21 2.094868e-17 9.436058e-12 1.441598e-15 2.018628e-01 1.139427e-15 3.348551e-13 1.183608e-12 4.491013e-12 6.984750e-10 2.009251e-27 9.469205e-26 1.784574e-30 6.049852e-11 3.706838e-16 7.975670e-01 4.186255e-10 1.026029e-10 2.242426e-17 1.106199e-22 4.768141e-17 3.603179e-16 2.960000e-15 1.373072e-17 9.767969e-14 2.207066e-10 7.760481e-06 1.640428e-17 4.915844e-15 9.272502e-17 7.348154e-12 6.791156e-12 1.938135e-09 6.863908e-15 4.226907e-09 6.742319e-13 3.873475e-21 2.574097e-11 4.596970e-24 3.166065e-13 5.478757e-14 8.269572e-15 2.283160e-12 2.812291e-24 4.778497e-10 3.175209e-19 9.687644e-19 4.558971e-15 2.876075e-09 7.361610e-17 3.088429e-16 1.446076e-30 3.315787e-17 2.660660e-09 1.420551e-15 1.152771e-21 3.277765e-08 5.613095e-09 5.954784e-14 4.015127e-11 4.050044e-12 4.203296e-13 5.232766e-12 2.185315e-16 7.540860e-18 4.039914e-13 3.863140e-13 5.725611e-20 1.579776e-16 2.422783e-15 1.109103e-19 2.173858e-31 4.791888e-23 1.573425e-23 1.778967e-51 0.000000e+00 1.009031e-46 1.403273e-13
2.925298e-02 3.883112e-14 1.683505e-05 3.798031e-05 2.959659e-19 3.636536e-17 5.332742e-25 0.000000e+00 7.848023e-25 1.825718e-13 1.031747e-04 3.452971e-35 1.911114e-13 7.562652e-30 4.778395e-28 5.440182e-09 9.637187e-13 8.034224e-09 7.011875e-07 4.040291e-04 1.986823e-25 5.114486e-09 2.163490e-21 2.793019e-17 1.140451e-11 1.631339e-15 2.018611e-01 1.169706e-15 3.458021e-13 1.217111e-12 5.062553e-12 5.874844e-10 3.832656e-27 1.215797e-25 2.510937e-30 6.127352e-11 4.356778e-16 7.975683e-01 3.981438e-10 1.278379e-10 2.359925e-17 1.416798e-22 5.001914e-17 3.582015e-16 3.287069e-15 1.833150e-17 1.017062e-13 2.450869e-10 7.747267e-06 1.683748e-17 5.248320e-15 9.660079e-17 7.568656e-12 9.169157e-12 2.036604e-09 7.158825e-15 4.193044e-09 9.228290e-13 4.650446e-21 2.232168e-11 7.019378e-24 3.879129e-13 6.211450e-14 1.211383e-14 2.805621e-12 4.358343e-24 4.650383e-10 3.109640e-19 1.068407e-18 4.800459e-15 3.471839e-09 6.811321e-17 3.086833e-16 2.887464e-30 3.512219e-17 2.343408e-09 2.001975e-15 1.606480e-21 3.114084e-08 6.585577e-09 6.042570e-14 3.999301e-11 3.885071e-12 4.251556e-13 7.350788e-12 3.048566e-16 9.233760e-18 4.148819e-13 3.990689e-13 7.732264e-20 1.605046e-16 2.507608e-15 1.156102e-19 2.141304e-31 5.989087e-23 2.946719e-23 4.291986e-51 0.000000e+00 6.273709e-50 1.105879e-13
2.539902e-02 5.081258e-14 1.707933e-05 3.815959e-05 4.671637e-19 5.357750e-17 7.533729e-25 4.924760e-35 1.455957e-24 2.691749e-13 1.029342e-04 8.737710e-35 2.681941e-13 1.525489e-29 7.029487e-28 5.472861e-09 1.150883e-12 8.392485e-09 7.183234e-07 4.041920e-04 3.092143e-25 5.616504e-09 3.057567e-21 3.721888e-17 1.362318e-11 1.906247e-15 2.018594e-01 1.201456e-15 3.572929e-13 1.213592e-12 5.656579e-12 4.902976e-10 7.171847e-27 1.572785e-25 3.387949e-30 6.207298e-11 5.001395e-16 7.975698e-01 3.783671e-10 1.599957e-10 2.455003e-17 1.814751e-22 5.168814e-17 3.525917e-16 3.746405e-15 2.429137e-17 1.059650e-13 2.726639e-10 7.733767e-06 1.729296e-17 5.466815e-15 1.006524e-16 7.792503e-12 1.220839e-11 2.121826e-09 7.465402e-15 4.150313e-09 1.259705e-12 5.453856e-21 1.915053e-11 1.062035e-23 4.695942e-13 6.895118e-14 1.732969e-14 3.404566e-12 6.529644e-24 4.531311e-10 3.040966e-19 1.175989e-18 4.942524e-15 4.136660e-09 6.075765e-17 3.084566e-16 5.607590e-30 3.683781e-17 2.079273e-09 2.781235e-15 2.211538e-21 2.948437e-08 7.575567e-09 6.134609e-14 3.983650e-11 3.715265e-12 4.302151e-13 9.941724e-12 4.267541e-16 1.124562e-17 4.263160e-13 4.124476e-13 1.029543e-19 1.631488e-16 2.596601e-15 1.205360e-19 2.107687e-31 7.408628e-23 5.435663e-23 9.927124e-51 0.000000e+00 4.373703e-53 7.659367e-14
