    0.101015157890319829E+01    0.389886140823364258E+00    0.443797457218170166E+03   -0.959998190402984619E+01   -0.293673694133758545E+01   -0.165717005729675293E+00   -0.423204064369201660E+01   -0.656165003776550293E+01   -0.351167082786560059E+01   -0.106367015838623047E+02   -0.790205488375039492E+07   -0.690775511231546968E+01    1
    0.100943368434906011E+01   -0.217222571372985840E+00    0.496655374765396118E+03   -0.773587226867675781E+01   -0.280679464340209961E+01   -0.279088616371154785E+00   -0.790938735008239746E+00   -0.978357195854187012E+01   -0.489636778831481934E+01   -0.611848640441894531E+01   -0.775568071366051491E+07   -0.690875511231548245E+01    1
    0.993015331268310542E+00   -0.411353349685668945E+00    0.476322621107101440E+03   -0.315069437026977539E+01   -0.126816987991333008E+01   -0.184275507926940918E+00   -0.653470993041992188E+01   -0.212979495525360107E+01   -0.267752468585968018E+01   -0.115607361793518066E+02   -0.600375402244938258E+07   -0.690975511231547301E+01    1
    0.100591716575622558E+01    0.873432815074920654E+00    0.485151147842407227E+03   -0.996400713920593262E+01   -0.598446726799011230E+00   -0.540667176246643066E+00   -0.969510495662689209E+01   -0.542598187923431396E+01   -0.510035693645477295E+01   -0.702575111389160156E+01   -0.578173478417831380E+07   -0.691075511231547601E+01    1
    0.101196287584304812E+01   -0.187453788518905640E+01    0.381952083110809326E+03   -0.913252174854278564E+01   -0.114618420600891113E+01   -0.519713759422302246E+00   -0.566602349281311035E+00   -0.512674808502197266E+01   -0.502248048782348633E+01   -0.846269845962524414E+01   -0.569715018855504133E+07   -0.691175511231546658E+01    1
    0.986461332798004187E+00    0.798898339271545410E+00    0.468402880430221558E+03   -0.807301282882690430E+01   -0.877660512924194336E+01   -0.156437754631042480E+00   -0.117207348346710205E+01   -0.891359388828277588E+01   -0.816452920436859131E+01   -0.531479167938232422E+01   -0.530262057544036023E+07   -0.691275511231547579E+01    1
    0.101041994762420662E+01   -0.826333642005920410E+00    0.366013538837432861E+03   -0.314731836318969727E+01   -0.957285583019256592E+01   -0.893565416336059570E+00   -0.492237210273742676E+00   -0.332767784595489502E+01   -0.514491617679595947E+01   -0.583730411529541016E+01   -0.500989030249915924E+07   -0.691375511231547435E+01    1
    0.100609465980529778E+01   -0.197260856628417969E+01    0.334295058250427246E+03   -0.750495314598083496E+01   -0.543566405773162842E+01   -0.622776746749877930E+00   -0.489934384822845459E+01   -0.397770524024963379E+01   -0.108512878417968750E+01   -0.100550518035888672E+02   -0.468636990768614504E+07   -0.691475511231548357E+01    1
    0.993588523864746165E+00   -0.248639106750488281E+00    0.404957729578018188E+03   -0.373513817787170410E+01   -0.713103413581848145E+00   -0.195679664611816406E+00   -0.734861791133880615E+01   -0.279988110065460205E+01   -0.519560337066650391E+01   -0.103825306892395020E+02   -0.464722306793704536E+07   -0.691575511231552209E+01    1
    0.100977260541915892E+01   -0.124223536252975464E+01    0.471760666370391846E+03   -0.575469434261322021E+01   -0.755148112773895264E+01   -0.678632497787475586E+01   -0.310486853122711182E+01   -0.458575546741485596E+01   -0.746774077415466309E+00   -0.444376182556152344E+01   -0.462204621010208502E+07   -0.691675511231554463E+01    1
