    0.100648283481597911E+01    0.472210383415222168E+03   -0.885212957859039307E+01   -0.532126843929290771E+01   -0.236415266990661621E+00   -0.480464458465576172E+01   -0.347192585468292236E+01   -0.981085300445556641E+01   -0.962230062484741211E+01    0.846391856670379639E+00   -0.191513451415122277E+07   -0.690775511231546968E+01    1
    0.100469790315628060E+01    0.461329305171966553E+03   -0.384810566902160645E+01   -0.285495936870574951E+01   -0.285424590110778809E+00   -0.300688982009887695E+01   -0.649884521961212158E+01   -0.573316812515258789E+00   -0.110884399414062500E+02   -0.124374133348464966E+01   -0.157700783852211735E+07   -0.690875511231548245E+01    1
    0.101178136777877814E+01    0.485644173622131348E+03   -0.932887732982635498E+01   -0.313056230545043945E+01   -0.992579460144042969E+00   -0.270395874977111816E+00   -0.262893557548522949E+01   -0.753925621509552002E+01   -0.538572454452514648E+01    0.843910276889801025E+00   -0.154569463144099480E+07   -0.690975511231547301E+01    1
    0.100282619857788080E+01    0.378903806209564209E+03   -0.278282761573791504E+01   -0.499676525592803955E+01   -0.229279398918151855E+00   -0.525404214859008789E+00   -0.465753376483917236E+01   -0.310619354248046875E+01   -0.114543128013610840E+02   -0.177784639596939087E+01   -0.141283621184577141E+07   -0.691075511231547601E+01    1
    0.100882630681991570E+01    0.280178683996200562E+03   -0.248235523700714111E+01   -0.646484553813934326E+01   -0.208881497383117676E+00   -0.556091845035552979E+01   -0.141402721405029297E+01   -0.445644080638885498E+01   -0.513837766647338867E+01   -0.163531792163848877E+01   -0.134209660182080697E+07   -0.691175511231546658E+01    1
    0.100353300523757927E+01    0.428588670492172241E+03   -0.714540481567382812E-02   -0.451587796211242676E+01   -0.592644989490509033E+01   -0.981043875217437744E+01   -0.350186109542846680E+01   -0.462748825550079346E+01   -0.986037158966064453E+01    0.137530148029327393E+00   -0.132654013196404581E+07   -0.691275511231547579E+01    1
    0.100870897912979118E+01    0.354541856050491333E+03   -0.635397434234619141E-01   -0.592139601707458496E+01   -0.383245289325714111E+01   -0.462848842144012451E+01   -0.805504560470581055E+01   -0.280429542064666748E+01   -0.966590070724487305E+01   -0.172100502252578735E+01   -0.130687208318487718E+07   -0.691375511231547435E+01    1
    0.100637996196746826E+01    0.446545523405075073E+03   -0.675218462944030762E+01   -0.752226293087005615E+01   -0.117983877658843994E+01   -0.628889203071594238E+00   -0.812029421329498291E+01   -0.839624166488647461E+01   -0.919717025756835938E+01   -0.727102637290954590E+00   -0.126625203428282868E+07   -0.691475511231548357E+01    1
    0.100642117691040034E+01    0.376549792289733887E+03   -0.102099061012268066E+01   -0.743717193603515625E+01   -0.101143777370452881E+01   -0.226493358612060547E+01   -0.799255490303039551E+01   -0.568216741085052490E+01   -0.716708135604858398E+01   -0.410005271434783936E+00   -0.125233641387835192E+07   -0.691575511231552209E+01    1
    0.101136693716049186E+01    0.439423954486846924E+03   -0.710009753704071045E+01   -0.848341047763824463E+01   -0.625310897827148438E+01   -0.433186531066894531E+01   -0.334489762783050537E+01   -0.113824129104614258E+01   -0.101605257987976074E+02   -0.161639797687530518E+01   -0.121568619432241097E+07   -0.691675511231554463E+01    1
