Nested Sampling Global Log-Evidence           :    0.736626604769838423E+03  +/-    0.904253054638865378E-01

Dim No.       Mean        Sigma
   1    0.918000086782320812E+00    0.251282754363573151E-02
   2    0.279292371544130447E+03    0.684582732653314139E+02
   3   -0.658499213449504683E+01    0.174692323883644152E+01
   4   -0.371977559268775249E+01    0.268704508784176443E+01
   5   -0.489805219386728208E+01    0.182209126085326356E+01
   6   -0.473710973036369865E+01    0.277138089546059385E+01
   7   -0.745890290333917072E+01    0.122665643327090401E+01
   8   -0.676033143492779942E+01    0.161316811484013356E+01
   9   -0.837473003830757889E+01    0.197282252083921628E+01
  10   -0.986311501813437297E+00    0.674364420919631780E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.921674401602608717E+00
   2    0.242688812243213931E+03
   3   -0.948272580843975454E+01
   4   -0.255524357137872293E+01
   5   -0.550723125196214269E+01
   6   -0.714041578118241205E+00
   7   -0.768672155256819156E+01
   8   -0.793353697825064064E+01
   9   -0.962431613502073802E+01
  10    0.692027133304939923E-01

MAP Parameters
Dim No.        Parameter
   1    0.921674401602608717E+00
   2    0.242688812243213931E+03
   3   -0.948272580843975454E+01
   4   -0.255524357137872293E+01
   5   -0.550723125196214269E+01
   6   -0.714041578118241205E+00
   7   -0.768672155256819156E+01
   8   -0.793353697825064064E+01
   9   -0.962431613502073802E+01
  10    0.692027133304939923E-01
