    0.915546601485354272E+00    0.301414500340666734E+03   -0.507302088322952294E+01   -0.203792117248437954E+01   -0.427369203721883473E+01   -0.380980142697215829E+01   -0.422268016846260075E+01   -0.451495483877501069E+01   -0.444288131277374276E+01   -0.167303384007112577E+01    0.246429773449035201E+04
    0.912066347953054191E+00    0.381142832635079230E+03   -0.994439956344113440E+01   -0.183313688486357940E+01   -0.331540860399309434E+01   -0.356646501828720819E+01   -0.610997129714941245E+01   -0.588500279319669861E+01   -0.588370905998599092E+01   -0.167243641307011637E+01    0.246561155713518474E+04
    0.918203398145637117E+00    0.255200998350713547E+03   -0.784995854928568626E+01   -0.678689089509274979E+00   -0.505046853363986603E+01   -0.843812856510251308E+01   -0.426567991899621646E+01   -0.552450027504570507E+01   -0.476291484569105972E+01   -0.130210354596744393E+01    0.246565018190001410E+04
    0.912300692542631464E+00    0.365920934825933045E+03   -0.596680261157386838E+01   -0.180764656193399986E+01   -0.397583343397649003E+01   -0.590103070842249533E+01   -0.410458552031513069E+01   -0.605590193226450157E+01   -0.644389376870644348E+01   -0.198736160598755474E+01    0.246598472497331113E+04
    0.922405476860053586E+00    0.209879200115954575E+03   -0.792920374641924397E+01   -0.263235881147371398E+01   -0.519265067930953172E+01   -0.672902258111784590E+01   -0.588792818958213982E+01   -0.635260537498042677E+01   -0.118865861665686801E+02    0.458023426435720804E+00    0.246620857144813908E+04
    0.917309212839471311E+00    0.221345018370315046E+03   -0.731129919269626161E+01   -0.261651064839504954E+00   -0.262530630752434391E+01   -0.322430198533986445E+01   -0.829223755714122035E+01   -0.344094583402810184E+01   -0.808364207377304211E+01   -0.172435593518235786E+01    0.246638026995972859E+04
    0.915813288944551274E+00    0.409626654559549593E+03   -0.558059827642395945E+01   -0.408473290411795364E+01   -0.466770335254041235E+01   -0.381005407310948030E+01   -0.761244984300028360E+01   -0.675344134080119574E+01   -0.715107309422989967E+01   -0.116927981863665664E+01    0.246638370047164108E+04
    0.918429843639026133E+00    0.232407530892192796E+03   -0.339182627561321404E+01   -0.183555389139916869E+01   -0.349025822717192646E+01   -0.466759458338986200E+01   -0.470792325992684813E+01   -0.325301586308281632E+01   -0.116489403230843678E+02   -0.169461031581061405E+00    0.246652257681565789E+04
    0.919714276832912847E+00    0.244342727972968333E+03   -0.445101380021871229E+01   -0.164656105816388454E+01   -0.478920740502094766E+01   -0.574389998050140882E+01   -0.525868792311055433E+01   -0.382883313227890909E+01   -0.826759316666573163E+01    0.195627759174640037E+00    0.246670339931803073E+04
    0.918833468239880102E+00    0.332594652795574120E+03   -0.823663204051032416E+01   -0.414431542471088932E+01   -0.473471500494206232E+01   -0.462694898957762391E+01   -0.994434543626556788E+01   -0.736789248865658664E+01   -0.900307843707074618E+01   -0.714392559557496254E+00    0.246701606265268128E+04
