    0.919948530505231954E+00    0.246511798838078221E+03   -0.805506504723708971E+01   -0.519818107813030394E-02   -0.356622983898512480E+01   -0.360179633046238301E+01   -0.550207266074704293E+01   -0.405567274545019085E+01   -0.102689250176091686E+02   -0.201599874902891329E-01    0.278985982092240465E+04
    0.920239689294598207E+00    0.224813462416476852E+03   -0.761209574390663413E+01   -0.230596311179116498E+00   -0.377482411957421427E+01   -0.133582577983877471E+01   -0.848945273943356327E+01   -0.608585815498900562E+01   -0.706311665027884139E+01    0.599888904663623546E+00    0.279090456793190424E+04
    0.920208363130008644E+00    0.208563498562673317E+03   -0.452819974466413644E+01   -0.149557563401049975E+00   -0.351305333345114335E+01   -0.917613286181771315E+01   -0.545392045923869251E+01   -0.509241608252406763E+01   -0.625735664766460076E+01   -0.283076235394225773E+00    0.279109451742825286E+04
    0.919894179397754641E+00    0.212876239998317402E+03   -0.552289235518548605E+01   -0.336344288233410893E+00   -0.360843406637664010E+01   -0.480801973503378832E+01   -0.484269245274713889E+01   -0.954630510203209681E+01   -0.991081167113139827E+01   -0.168264414124401629E-01    0.279157193351064279E+04
    0.919608506539422610E+00    0.204956868198309536E+03   -0.488781165198269107E+01   -0.887558982377612438E+00   -0.356974528164797800E+01   -0.135636434470494294E+01   -0.981221965861210599E+01   -0.481949447394320973E+01   -0.978701839757120418E+01    0.521820159967614217E-01    0.279175612695390782E+04
    0.919566975108843887E+00    0.221960918546875178E+03   -0.551383560535559081E+01   -0.391903784771425734E-01   -0.329488505969448298E+01   -0.540065288608830762E+01   -0.814563735600316896E+01   -0.380607514152690740E+01   -0.108819709861661771E+02   -0.335211949816756283E+00    0.279188329850654782E+04
    0.919067545689567500E+00    0.235590959094779947E+03   -0.662798421972784979E+01   -0.234759988107089868E+00   -0.324888514866893630E+01   -0.464820671199948343E+01   -0.685670688235788806E+01   -0.423095316969010948E+01   -0.542042597236707024E+01    0.875091785756221263E-01    0.279198031636393534E+04
    0.920390032829892846E+00    0.212510230593917839E+03   -0.733796358967426166E+01   -0.325009024874789887E+00   -0.410413771194033661E+01   -0.767728637498879252E+01   -0.823360494348318817E+01   -0.461552525229292687E+01   -0.877217731610305762E+01    0.805177479358262893E+00    0.279206356468380636E+04
    0.919610983383289282E+00    0.217914997501941059E+03   -0.646520013928064685E+01   -0.288714513011479212E+00   -0.341304274663299356E+01   -0.668054475175120022E+01   -0.774406242713826209E+01   -0.628186112042264533E+01   -0.869619681001469758E+01   -0.471035322912827237E-01    0.279211552271910159E+04
    0.920006328956528896E+00    0.210443064830864756E+03   -0.685982929326450552E+01   -0.349857232302815291E+00   -0.345696300914009935E+01   -0.295432617155882760E+01   -0.582544105419142433E+01   -0.604842318829089809E+01   -0.992398838434396069E+01    0.370752394265848384E+00    0.279256811709565272E+04
    0.920039870872713883E+00    0.213722588990647182E+03   -0.858930442941922934E+01   -0.409085423419821126E+00   -0.366082655778859145E+01   -0.380795177160399678E+01   -0.637321504510761105E+01   -0.645804298849573222E+01   -0.100290166376104537E+02   -0.296390019119850745E+00    0.279290874069288202E+04
    0.920008760999458497E+00    0.213071077089945845E+03   -0.516982559677654674E+01   -0.252468039600612926E+00   -0.372960153813070150E+01   -0.472993274579327050E+01   -0.525312728602453660E+01   -0.781792133921737964E+01   -0.108583017987218788E+02    0.171017379204292386E+00    0.279297640299437489E+04
    0.919752424535096980E+00    0.223011211738709164E+03   -0.517470662304624085E+01   -0.143368221646053229E+00   -0.367535540934995186E+01   -0.704346618464425589E+00   -0.732628296419101765E+01   -0.480136021169141181E+01   -0.625137648942761270E+01    0.309191946456567557E+00    0.279316000746404188E+04
    0.919913137888615395E+00    0.226900816699358018E+03   -0.948081451152856403E+01   -0.628876724754370287E-01   -0.367756127103478025E+01   -0.288229228024741158E+01   -0.494939210157414067E+01   -0.559595572254863693E+01   -0.771979309997289942E+01   -0.349498594995226730E+00    0.279317049097478048E+04
    0.919994651812441888E+00    0.213239653499537525E+03   -0.712040693270101599E+01   -0.320056131591364590E+00   -0.358976759805469214E+01   -0.692165064722761869E+01   -0.614130800864024540E+01   -0.722904437450176118E+01   -0.660062224670021003E+01   -0.125305612247890164E+00    0.279318180020679847E+04
    0.918256263340069934E+00    0.242978700230738525E+03   -0.420157424803778667E+01   -0.329544660029760905E+00   -0.307692831573697489E+01   -0.523872133912684301E+01   -0.571603158160113622E+01   -0.482035944966396901E+01   -0.113145854967314872E+02   -0.823911875768238877E+00    0.279322170251117541E+04
    0.920009208000886702E+00    0.233406226508488970E+03   -0.669441790426492744E+01   -0.212378218116114681E+00   -0.387423763366272933E+01   -0.335908144980130086E+01   -0.588245751851345666E+01   -0.503465025056606308E+01   -0.823389238880602115E+01   -0.159274855697915108E+00    0.279351245632413702E+04
    0.919626948520729126E+00    0.226250968714243925E+03   -0.742571262620195682E+01   -0.269188126301195041E+00   -0.363745687505763904E+01   -0.503239768201895732E+01   -0.968691007623000289E+01   -0.650263225248807064E+01   -0.116999688357788152E+02   -0.485020570171194043E+00    0.279359256043536880E+04
    0.919891902607123280E+00    0.216275697592616837E+03   -0.944929502976326496E+01   -0.407024063465485142E+00   -0.355207551685268186E+01   -0.155292058369904140E+01   -0.507548611723676579E+01   -0.572215799747213794E+01   -0.957102392826660875E+01    0.393427839191073492E+00    0.279373500415199760E+04
    0.919161982563877045E+00    0.232834199053644056E+03   -0.737611350892617601E+01   -0.114233856508420217E+00   -0.332277572309548397E+01   -0.942716672525060240E+01   -0.763820777852629362E+01   -0.378308722453391866E+01   -0.101257132151135263E+02   -0.558986553276321851E+00    0.279380722860814285E+04
    0.919750517806863233E+00    0.217882123729000028E+03   -0.624264728281127379E+01   -0.368985646863485783E+00   -0.354579036680251924E+01   -0.369804281933717149E+01   -0.595808219276284134E+01   -0.690300831284309169E+01   -0.867673358481456880E+01   -0.367112064065328703E+00    0.279384160645261954E+04
    0.919499761390998427E+00    0.215312753665727826E+03   -0.325615718394814202E+01   -0.232506542967083618E+00   -0.369369907142979148E+01   -0.241012481550518842E+01   -0.611100065596206132E+01   -0.445800290853251724E+01   -0.927513663388192278E+01   -0.523400016463456463E+00    0.279386165796560863E+04
    0.920074864151849581E+00    0.205005703323238492E+03   -0.768261646151077038E+01   -0.686667001089844575E+00   -0.417826905974967389E+01   -0.317626956195881238E+01   -0.774060723617595592E+01   -0.474635164183013547E+01   -0.657912917393182539E+01   -0.233985164931100442E+00    0.279389330941780372E+04
    0.919152437842333470E+00    0.240124386654943862E+03   -0.705285103256191537E+01   -0.109867651835669378E+00   -0.345792786972935318E+01   -0.316110603014127189E+01   -0.480443290526826328E+01   -0.347084011532040027E+01   -0.606920795960473658E+01   -0.835900866741186688E+00    0.279400148909144673E+04
    0.918925147703187895E+00    0.235879218317242248E+03   -0.632239976734391362E+01   -0.323984365070955960E+00   -0.362977305364317182E+01   -0.219605603624787538E+01   -0.647447017705657757E+01   -0.456078486303607900E+01   -0.793283712133242069E+01   -0.700208176508068991E+00    0.279401628023560897E+04
    0.920336984439742878E+00    0.205300550051597952E+03   -0.718632131101569627E+01   -0.183710014553859935E+00   -0.393586636412809199E+01   -0.765979204602898278E+01   -0.794449200095694330E+01   -0.435977001213853743E+01   -0.639337894402123119E+01    0.206672993922070170E+00    0.279405462847374201E+04
    0.919910978843615168E+00    0.216019374732235832E+03   -0.688925314066126759E+01   -0.582218065493607995E+00   -0.391032544474133825E+01   -0.440195528727153018E+01   -0.664060665772400593E+01   -0.471217045928202261E+01   -0.105175761373208125E+02    0.180585014581252423E+00    0.279410277314687710E+04
    0.920111759079097480E+00    0.205338857889350493E+03   -0.501984906463160030E+01   -0.362545370983340831E+00   -0.409506367055627329E+01   -0.745200056977408032E+01   -0.523712266642198543E+01   -0.502722246534780393E+01   -0.814002114366100038E+01   -0.241095014530408047E+00    0.279413328089386641E+04
    0.919834124348547832E+00    0.213265414034536320E+03   -0.608950437526504640E+01   -0.247958843865067280E+00   -0.376277713636129807E+01   -0.437582227250087197E+01   -0.629334849949585973E+01   -0.359555069181792319E+01   -0.735821787495721313E+01   -0.371710583689824237E+00    0.279416538531848710E+04
    0.919541090497960290E+00    0.222886283393640440E+03   -0.811448864648867385E+01   -0.181498875383292457E+00   -0.349619127480906844E+01   -0.779739133690567243E+00   -0.835549462680526034E+01   -0.428441302904247578E+01   -0.555717239105867300E+01    0.441693283474737797E-01    0.279416646307864312E+04
    0.919108194714525761E+00    0.229003303690633061E+03   -0.451753435593875352E+01   -0.184338328310062138E+00   -0.326319927227988860E+01   -0.967374834557240604E+00   -0.638875850292442315E+01   -0.442707212378365611E+01   -0.853581631204316338E+01   -0.300087116629287776E+00    0.279416850128273381E+04
