Nested Sampling Global Log-Evidence           :    0.629175391985041301E+03  +/-    0.640357541669573926E-01

Dim No.       Mean        Sigma
   1    0.911493221367418616E+00    0.405576638841762937E-02
   2    0.305045854305347007E+03    0.690201338533614717E+02
   3   -0.478588943664397615E+01    0.225385525904927109E+01
   4   -0.535749736131541976E+01    0.247514855653138666E+01
   5   -0.566029977752813274E+01    0.223145997367362448E+01
   6   -0.555205337242454178E+01    0.238402056787149075E+01
   7   -0.681461756098227411E+01    0.194425924296195429E+01
   8   -0.415817739834946654E+01    0.224421316696096840E+01
   9   -0.511391100250340802E+01    0.232468653953667781E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.915417594505504306E+00
   2    0.327698635280371320E+03
   3   -0.513593845054402998E+01
   4   -0.316223274755618711E+01
   5   -0.916345004387219042E+01
   6   -0.182648065740509580E+01
   7   -0.993570503028450425E+01
   8   -0.400916968102370408E+01
   9   -0.791657269914920736E+01

MAP Parameters
Dim No.        Parameter
   1    0.915417594505504306E+00
   2    0.327698635280371320E+03
   3   -0.513593845054402998E+01
   4   -0.316223274755618711E+01
   5   -0.916345004387219042E+01
   6   -0.182648065740509580E+01
   7   -0.993570503028450425E+01
   8   -0.400916968102370408E+01
   9   -0.791657269914920736E+01
