    0.100120159705853484E+01    0.490145117044448853E+03   -0.978737646341323853E+01   -0.801778692007064819E+01   -0.263843542337417603E+01   -0.176974087953567505E+01   -0.195993846654891968E+01   -0.828021585941314697E+01   -0.119822919368743896E+01   -0.605406295071709785E+06   -0.690775511231546968E+01    1
    0.100519083262556808E+01    0.458687382936477661E+03   -0.817689287662506104E+01   -0.229978454113006592E+01   -0.306262302398681641E+01   -0.239564293622970581E+01   -0.249944710731506348E+01   -0.942300695180892944E+01   -0.134908843040466309E+01   -0.603622424146160949E+06   -0.690875511231548245E+01    1
    0.100266097579711699E+01    0.487148785591125488E+03   -0.172119182348251343E+01   -0.859332674741744995E+01   -0.108413982391357422E+01   -0.661489933729171753E+01   -0.764304155111312866E+01   -0.594362556934356689E+01   -0.799524348974227905E+01   -0.594535555079707759E+06   -0.690975511231547301E+01    1
    0.100839617151385563E+01    0.394619923830032349E+03   -0.400957423448562622E+01   -0.665728628635406494E+01   -0.607131105661392212E+01   -0.371534878015518188E+01   -0.467278796434402466E+01   -0.580691927671432495E+01   -0.118880391120910645E+01   -0.579140830665461486E+06   -0.691075511231547601E+01    1
    0.100052010716325057E+01    0.426981401443481445E+03   -0.521882563829421997E+01   -0.911867439746856689E+01   -0.100731545686721802E+01   -0.471253937482833862E+01   -0.877117919921875000E+01   -0.743753767013549805E+01   -0.215251839160919189E+01   -0.545111300603282405E+06   -0.691175511231546658E+01    1
    0.100885418962830320E+01    0.462559598684310913E+03   -0.678150582313537598E+01   -0.750615876913070679E+01   -0.233478415012359619E+01   -0.932421046495437622E+01   -0.684702897071838379E+01   -0.887282526493072510E+01   -0.362873488664627075E+01   -0.537786316006021923E+06   -0.691275511231547579E+01    1
    0.100043270355355762E+01    0.471827024221420288E+03   -0.691318458318710327E+01   -0.824165320396423340E+01   -0.479325401782989502E+01   -0.738089853525161743E+01   -0.131922632455825806E+01   -0.865329611301422119E+01   -0.157082343101501465E+01   -0.536359249650073121E+06   -0.691375511231547435E+01    1
    0.100395536339718117E+01    0.462314730882644653E+03   -0.900277131795883179E+01   -0.845689564943313599E+01   -0.690732342004776001E+01   -0.914395421743392944E+01   -0.343656802177429199E+01   -0.338704693317413330E+01   -0.197654294967651367E+01   -0.526242823573272675E+06   -0.691475511231548357E+01    1
    0.100911932230085144E+01    0.446287888288497925E+03   -0.119460767507553101E+01   -0.492612582445144653E+01   -0.501335930824279785E+01   -0.498147106170654297E+01   -0.201171207427978516E+01   -0.966578173637390137E+01   -0.547155249118804932E+01   -0.523680048693625140E+06   -0.691575511231552209E+01    1
    0.100923289118295934E+01    0.427159464359283447E+03   -0.185858154296875000E+01   -0.641262054443359375E+01   -0.688746541738510132E+01   -0.105352401733398438E+01   -0.207398384809494019E+01   -0.162059718370437622E+01   -0.929242521524429321E+01   -0.518860311636935687E+06   -0.691675511231554463E+01    1
    0.100952426573056009E+01    0.418137532472610474E+03   -0.809349495172500610E+01   -0.132957535982131958E+01   -0.287540268898010254E+01   -0.853448337316513062E+01   -0.991481518745422363E+01   -0.166986346244812012E+01   -0.499081480503082275E+01   -0.512655918097875197E+06   -0.691775511231549967E+01    1
    0.100977870686352267E+01    0.429091978073120117E+03   -0.380562657117843628E+01   -0.755773657560348511E+01   -0.891740840673446655E+01   -0.526373761892318726E+01   -0.441803389787673950E+01   -0.396510428190231323E+01   -0.285853266716003418E+01   -0.509313618240441661E+06   -0.691875511231549378E+01    1
    0.100749425205677756E+01    0.392033290863037109E+03   -0.357669574022293091E+01   -0.514528858661651611E+01   -0.769711434841156006E+01   -0.197558701038360596E+01   -0.914495199918746948E+01   -0.840808266401290894E+01   -0.212524944543838501E+01   -0.500398866457364173E+06   -0.691975511231551454E+01    1
    0.100255175137889396E+01    0.422167444229125977E+03   -0.925786119699478149E+01   -0.410198599100112915E+01   -0.641865819692611694E+01   -0.466525900363922119E+01   -0.453417676687240601E+01   -0.386655455827713013E+01   -0.168668037652969360E+01   -0.499052939245626330E+06   -0.692075511231548113E+01    1
    0.100717404208767425E+01    0.440533441305160522E+03   -0.523061287403106689E+01   -0.312893205881118774E+01   -0.308144354820251465E+01   -0.305648452043533325E+01   -0.150221520662307739E+01   -0.866847205162048340E+01   -0.572055965662002563E+01   -0.495013641537339543E+06   -0.692175511231547080E+01    1
    0.996380030059218602E+00    0.498358148336410522E+03   -0.621954226493835449E+01   -0.472188043594360352E+01   -0.340520548820495605E+01   -0.753543186187744141E+01   -0.105065459012985229E+01   -0.500174480676651001E+01   -0.198331606388092041E+01   -0.487974642500457121E+06   -0.692275511231549334E+01    1
    0.100490925227236771E+01    0.391456043720245361E+03   -0.331646406650543213E+01   -0.420379567146301270E+01   -0.516924983263015747E+01   -0.540313363075256348E+01   -0.777663004398345947E+01   -0.857028120756149292E+01   -0.198911339044570923E+01   -0.483517788763659308E+06   -0.692375511231548746E+01    1
    0.100434797380220897E+01    0.457250380516052246E+03   -0.819369906187057495E+01   -0.967584377527236938E+01   -0.226529026031494141E+01   -0.999883860349655151E+01   -0.531184732913970947E+01   -0.289330750703811646E+01   -0.841698008775711060E+01   -0.482627017762985895E+06   -0.692475511231548957E+01    1
    0.100188170810633914E+01    0.384385472536087036E+03   -0.490228098630905151E+01   -0.766411030292510986E+01   -0.244786715507507324E+01   -0.238191699981689453E+01   -0.150785052776336670E+01   -0.578071194887161255E+01   -0.201174694299697876E+01   -0.481938307303548674E+06   -0.692575511231552365E+01    1
    0.100178020961129688E+01    0.483050906658172607E+03   -0.540428000688552856E+01   -0.105194258689880371E+01   -0.410612303018569946E+01   -0.108504962921142578E+01   -0.280691462755203247E+01   -0.897486239671707153E+01   -0.272363579273223877E+01   -0.472278815404204652E+06   -0.692675511231553909E+01    1
    0.100784500459188231E+01    0.474813216924667358E+03   -0.241828829050064087E+01   -0.255972599983215332E+01   -0.498351919651031494E+01   -0.913434332609176636E+01   -0.695771783590316772E+01   -0.534151631593704224E+01   -0.445656436681747437E+01   -0.464860294504708145E+06   -0.692775511231552343E+01    1
