    0.917142634021523850E+00    0.301361934433505439E+03   -0.362981619145470980E+01   -0.976053449409953089E+00   -0.306917863371731858E+01   -0.727921308312542514E+01   -0.885509472580798906E+01   -0.964175232724815956E+01   -0.743388504677667417E+01   -0.424827194976587386E+00    0.755807972057024585E+03
    0.914676195460020547E+00    0.333585280987157603E+03   -0.588471863918833993E+01   -0.798230121752659549E+01   -0.404644161159403470E+01   -0.145972047613139644E+01   -0.857888256554755024E+01   -0.481351052013017000E+01   -0.636653906385310009E+01   -0.148839842980127068E+01    0.756082115923550987E+03
    0.915452544846501737E+00    0.233187680929887676E+03   -0.896821713344230176E+01   -0.435552878407733957E+01   -0.108395854049349438E+01   -0.277488826182532922E+01   -0.794731500652635869E+01   -0.757265730015326710E+01   -0.969929755598190368E+01   -0.188222644294661889E+01    0.756500285572654207E+03
    0.916057889783664092E+00    0.268632560796268649E+03   -0.410144091421839008E+01   -0.243546660088854949E+00   -0.114660169743996931E+01   -0.857831776306961657E+01   -0.978994137288725774E+01   -0.702549437349012429E+01   -0.511124526953931912E+01    0.290150626982392357E+00    0.756961146262555758E+03
    0.918763300772089897E+00    0.211238925935148785E+03   -0.367339520363559746E+01   -0.350968143851387460E+01   -0.420777780258277367E+01   -0.507163328749423403E+01   -0.705230081581070678E+01   -0.316235161984272839E+01   -0.527747942104488121E+01   -0.864129593739563218E+00    0.757567094688718385E+03
    0.918690232237931004E+00    0.245045627237795770E+03   -0.485824943365031992E+01   -0.177375959784129833E+01   -0.467043996145409146E+01   -0.674124814190778743E+01   -0.531337339878420423E+01   -0.987089835740621524E+01   -0.868349895521042114E+01   -0.124329726070860991E+01    0.757647656116226699E+03
    0.916658822552226860E+00    0.264480635998173625E+03   -0.352789870424054364E+01   -0.506272012853704823E+00   -0.536761916957736318E+01   -0.711612521985918178E+00   -0.535959552937346473E+01   -0.354850137741473670E+01   -0.576042922871660235E+01   -0.141798385975595909E+01    0.757972727295103709E+03
    0.916864935447880169E+00    0.298569693164238288E+03   -0.352357646045298445E+01   -0.821426237681567883E+01   -0.733969308287558952E+01   -0.351057772813250768E+01   -0.737776238264227402E+01   -0.506425372604467405E+01   -0.960446922696072392E+01   -0.108286546018919250E+01    0.758053676834959674E+03
    0.918895344428045879E+00    0.404563578198652067E+03   -0.935907673018471797E+01   -0.537668104679748815E+01   -0.714666493457981389E+01   -0.109656120367879240E+01   -0.933898670578022028E+01   -0.909559162140082123E+01   -0.852325320212328919E+01   -0.761792068595421590E+00    0.758261374875854926E+03
    0.923166326842440932E+00    0.323002152270017746E+03   -0.778334262730724369E+01   -0.772502321871194475E+01   -0.829577248162146041E+01   -0.749917132202503289E+01   -0.999498134737897459E+01   -0.938299005187893442E+01   -0.831558516739790932E+01    0.393328776415664549E-01    0.758466256227717622E+03
    0.915113894280927598E+00    0.425327178474449624E+03   -0.702846931649116158E+01   -0.755719274534845908E+01   -0.626569467505545763E+01   -0.662239429684757752E+01   -0.743463184699085744E+01   -0.720001473036064255E+01   -0.557398289550306814E+01   -0.133611148488413467E+01    0.758598468551393239E+03
