    0.100601754903793328E+01    0.448372197151184082E+03   -0.962820291519165039E+01   -0.507383525371551514E+01   -0.257193446159362793E+00   -0.495445728302001953E+01   -0.177477061748504639E+01   -0.980596363544464111E+01   -0.628006839752197266E+01   -0.114976245164871216E+01   -0.269891369933056179E+06   -0.690775511231546968E+01    1
    0.100382721281051634E+01    0.469083178043365479E+03   -0.601788759231567383E+01   -0.874329030513763428E+01   -0.451881289482116699E+00   -0.516453981399536133E+01   -0.295670628547668457E+01   -0.778233826160430908E+01   -0.422462749481201172E+01   -0.913025140762329102E-01   -0.238067600132768304E+06   -0.690875511231548245E+01    1
    0.995016953945159877E+00    0.422344416379928589E+03   -0.491594374179840088E+01   -0.391284406185150146E+01   -0.860232114791870117E-01   -0.527036547660827637E+01   -0.484651863574981689E+01   -0.445542871952056885E+01   -0.650782680511474609E+01   -0.182988500595092773E+01   -0.225191769621865562E+06   -0.690975511231547301E+01    1
    0.101116179466247558E+01    0.461647897958755493E+03   -0.428889870643615723E+01   -0.694548726081848145E+01   -0.134962379932403564E+01   -0.533710896968841553E+01   -0.472261309623718262E+00   -0.760431885719299316E+00   -0.706924915313720703E+01    0.375808298587799072E+00   -0.214891118849830353E+06   -0.691075511231547601E+01    1
    0.100739203119277954E+01    0.344016617536544800E+03   -0.529701232910156250E+01   -0.931266367435455322E+01   -0.104957818984985352E+00   -0.114340782165527344E+01   -0.739179551601409912E+01   -0.267041146755218506E+01   -0.529445934295654297E+01   -0.938256859779357910E+00   -0.212356709610571823E+06   -0.691175511231546658E+01    1
    0.100379915857315072E+01    0.392085665464401245E+03   -0.103461742401123047E-01   -0.696726799011230469E+01   -0.670415937900543213E+01   -0.537948548793792725E+01   -0.724638164043426514E+01   -0.911843597888946533E+01   -0.870063209533691406E+01   -0.134570336341857910E+01   -0.202265179778618010E+06   -0.691275511231547579E+01    1
    0.101173943996429450E+01    0.415808266401290894E+03   -0.516879975795745850E+01   -0.885662853717803955E+01   -0.331362545490264893E+01   -0.125498533248901367E+01   -0.181007683277130127E+01   -0.164267003536224365E+01   -0.513137197494506836E+01   -0.160966652631759644E+01   -0.200003644963947503E+06   -0.691375511231547435E+01    1
    0.100858374404907236E+01    0.454298895597457886E+03   -0.705184638500213623E+01   -0.859967708587646484E+01   -0.126131892204284668E+01   -0.115895152091979980E+01   -0.727111220359802246E+01   -0.296303927898406982E+01   -0.106307048797607422E+02    0.495735585689544678E+00   -0.196182159626782290E+06   -0.691475511231548357E+01    1
    0.100153184318542476E+01    0.458945786952972412E+03   -0.850294172763824463E+01   -0.247877657413482666E+01   -0.753878951072692871E+00   -0.740626394748687744E+01   -0.299737453460693359E+01   -0.769025683403015137E+00   -0.532142305374145508E+01   -0.104444712400436401E+01   -0.194981442740181985E+06   -0.691575511231552209E+01    1
    0.101122731304168711E+01    0.415565186738967896E+03   -0.214482188224792480E+01   -0.631599426269531250E+00   -0.112210988998413086E+01   -0.272089958190917969E+01   -0.364240050315856934E+01   -0.887960493564605713E+01   -0.869293260574340820E+01   -0.109972119331359863E+01   -0.194696493101244734E+06   -0.691675511231554463E+01    1
    0.977320477008819521E+00    0.442441511154174805E+03   -0.337857306003570557E+01   -0.210765302181243896E+01   -0.963211059570312500E-02   -0.554458022117614746E+01   -0.841583192348480225E+01   -0.236741542816162109E+01   -0.806841707229614258E+01   -0.134852325916290283E+01   -0.193538537652858940E+06   -0.691775511231549967E+01    1
    0.100669672918319697E+01    0.326521247625350952E+03   -0.384072661399841309E+01   -0.780838310718536377E+01   -0.339405536651611328E+00   -0.916932165622711182E+01   -0.119253873825073242E+01   -0.374186635017395020E+01   -0.570942831039428711E+01   -0.169649571180343628E+01   -0.191321164830836118E+06   -0.691875511231549378E+01    1
    0.100967008352279652E+01    0.491905379295349121E+03   -0.615877628326416016E+01   -0.427748143672943115E+01   -0.914598166942596436E+01   -0.540770292282104492E+01   -0.462385714054107666E+01   -0.151535749435424805E+01   -0.835016298294067383E+01   -0.183344358205795288E+01   -0.190504735697973665E+06   -0.691975511231551454E+01    1
    0.100813194799423211E+01    0.459871703386306763E+03   -0.174844920635223389E+01   -0.688766777515411377E+01   -0.720645546913146973E+01   -0.644811391830444336E+01   -0.294228076934814453E+01   -0.510546505451202393E+01   -0.114135861396789551E+02   -0.679948687553405762E+00   -0.182912962623344094E+06   -0.692075511231548113E+01    1
