    0.999066908836364731E+00    0.488610804080963135E+03   -0.237803936004638672E+01   -0.276403307914733887E+01   -0.156970620155334473E+00   -0.528063356876373291E+01   -0.339508533477783203E+01   -0.272398114204406738E+01   -0.712248802185058594E+01    0.893876075744628906E+00   -0.367455232707053074E+06   -0.690775511231546968E+01    1
    0.999046794891357393E+00    0.385557132959365845E+03   -0.384799003601074219E+01   -0.328427851200103760E+01   -0.424891710281372070E-01   -0.751894593238830566E+01   -0.648919582366943359E+01   -0.576777517795562744E+01   -0.116570940017700195E+02   -0.148364436626434326E+01   -0.321700563912136015E+06   -0.690875511231548245E+01    1
    0.101043334960937492E+01    0.408131694793701172E+03   -0.438504338264465332E+01   -0.505630671977996826E+01   -0.512309074401855469E+00   -0.725683331489562988E+01   -0.619121134281158447E+01   -0.513181507587432861E+01   -0.837237977981567383E+01   -0.144120877981185913E+01   -0.298162638065753155E+06   -0.690975511231547301E+01    1
    0.101150500392913822E+01    0.451029551029205322E+03   -0.603328466415405273E+01   -0.825238466262817383E+01   -0.165199697017669678E+01   -0.598628342151641846E+01   -0.987544000148773193E+01   -0.867993175983428955E+01   -0.505517387390136719E+01   -0.302069783210754395E-01   -0.254822106503308954E+06   -0.691075511231547601E+01    1
    0.101187585067749031E+01    0.346352195739746094E+03   -0.515878200531005859E-01   -0.217956244945526123E+01   -0.625880718231201172E+01   -0.403907120227813721E+01   -0.904521703720092773E+01   -0.685865461826324463E+01   -0.822189235687255859E+01   -0.280709028244018555E+00   -0.248440062794148835E+06   -0.691175511231546658E+01    1
    0.999027448654174810E+00    0.361821281909942627E+03   -0.736491799354553223E+01   -0.337159276008605957E+01   -0.173999667167663574E+00   -0.965400874614715576E+01   -0.138836324214935303E+01   -0.791319012641906738E+00   -0.613645792007446289E+01   -0.118628501892089844E+00   -0.243365984912406944E+06   -0.691275511231547579E+01    1
    0.999491506099700944E+00    0.333247119188308716E+03   -0.982874631881713867E-01   -0.535985648632049561E+01   -0.845361351966857910E+00   -0.137636840343475342E+01   -0.642145752906799316E+01   -0.350339651107788086E+01   -0.761666631698608398E+01    0.146687924861907959E+00   -0.241904452971671388E+06   -0.691375511231547435E+01    1
    0.101128995800018306E+01    0.342253476381301880E+03   -0.410858094692230225E+01   -0.774709403514862061E+01   -0.122051477432250977E+01   -0.597710549831390381E+01   -0.162602782249450684E+01   -0.779167592525482178E+01   -0.583618354797363281E+01   -0.130532056093215942E+01   -0.241824597210322419E+06   -0.691475511231548357E+01    1
    0.100932979154586788E+01    0.336147159337997437E+03   -0.965204596519470215E+01   -0.512577712535858154E+01   -0.141754209995269775E+01   -0.699950456619262695E+00   -0.243547976016998291E+01   -0.305442810058593750E+01   -0.506916999816894531E+01   -0.160661166906356812E+01   -0.223680393553293776E+06   -0.691575511231552209E+01    1
    0.100819923210144036E+01    0.356435853242874146E+03   -0.872788965702056885E+01   -0.156893432140350342E+01   -0.216256439685821533E+01   -0.392695248126983643E+01   -0.103172183036804199E+01   -0.536589920520782471E+01   -0.108531332015991211E+02   -0.199084794521331787E+01   -0.218400208102830191E+06   -0.691675511231554463E+01    1
    0.981955787181854278E+00    0.469427055120468140E+03   -0.101742386817932129E+01   -0.977363765239715576E+01   -0.315602421760559082E+00   -0.104804933071136475E+01   -0.584532499313354492E+01   -0.859184145927429199E+01   -0.841905784606933594E+01   -0.519752502441406250E-03   -0.217236090490503819E+06   -0.691775511231549967E+01    1
