    0.919825487039164003E+00    0.201829234151133363E+03   -0.346751741659129209E+01   -0.367625024402332912E+00   -0.350425076398349766E+01   -0.934749447751677387E+01   -0.551677770961999592E+01   -0.578267977428818014E+01   -0.732081292227301805E+01   -0.896210437514326497E-01    0.212797256687909567E+04
    0.917207234584565101E+00    0.269189501454161586E+03   -0.401710002415253165E+01   -0.274685537477495245E+00   -0.292465214996500222E+01   -0.909762281490788460E+01   -0.482923352003872619E+01   -0.499091471835327027E+01   -0.116698974123985781E+02   -0.139958999043194665E+01    0.212855252159260954E+04
    0.917803672505651646E+00    0.245897671383380441E+03   -0.451452338668971276E+01   -0.348584411399212257E+00   -0.305342185330890104E+01   -0.426216407572940348E+01   -0.676265278814794790E+01   -0.496608207688806846E+01   -0.992577521325432599E+01   -0.136142609332462272E+01    0.212945485538054072E+04
    0.918395202166694791E+00    0.230266575372418515E+03   -0.340651496597863535E+01   -0.726819968988664300E+00   -0.344482515965646563E+01   -0.714089028110923607E+01   -0.582565588845395599E+01   -0.650118915697569477E+01   -0.100537638816312658E+02   -0.958215100222320482E+00    0.213000060493767933E+04
    0.918778588586191325E+00    0.208439999904410939E+03   -0.432914818761462517E+01   -0.864768191675603148E+00   -0.347670886025617065E+01   -0.648156545220627756E+01   -0.724719769122948421E+01   -0.502124590126311876E+01   -0.692183293893683871E+01   -0.110780943639260498E+01    0.213012979765889122E+04
    0.920342758926055104E+00    0.208519679383362671E+03   -0.454584844388289167E+01   -0.152508586208249142E+01   -0.422089550042464445E+01   -0.374159413057105539E+00   -0.723562868589400576E+01   -0.568819446637608550E+01   -0.826444076226568036E+01   -0.119649878695551770E+00    0.213018901723110184E+04
    0.920135584965500408E+00    0.246361512231384410E+03   -0.465296292874429263E+01   -0.253750462402369781E+01   -0.465136013158983097E+01   -0.186408827645193753E+01   -0.880519959820189335E+01   -0.748401371952150285E+01   -0.646401045720945611E+01   -0.362067715019961156E+00    0.213037455145715967E+04
    0.919916113653495349E+00    0.205805099341729658E+03   -0.578323292859184157E+01   -0.142532300947701174E+01   -0.406099043121642023E+01   -0.475412403262180128E+01   -0.784039816176397331E+01   -0.697563126686884960E+01   -0.657443654147630330E+01   -0.585760256034516980E+00    0.213049853263249724E+04
    0.919347042677563064E+00    0.218243413234927260E+03   -0.329873609417096514E+01   -0.410510568242587581E+00   -0.353774457656359864E+01   -0.318931963339398461E+01   -0.559583336717182966E+01   -0.516638686000565350E+01   -0.847170335209030867E+01   -0.528618218117257621E+00    0.213070893956157079E+04
    0.919284625359264917E+00    0.203548921859720195E+03   -0.322410609371242529E+01   -0.767732065349239434E+00   -0.368063520289144375E+01   -0.506734275551361790E+01   -0.503397992905916336E+01   -0.459085190611987848E+01   -0.796023870879287720E+01   -0.552426474774301068E+00    0.213105661203290401E+04
