    0.917975026876641675E+00    0.243578366268107544E+03   -0.360989639847732580E+01   -0.474341498335171163E+01   -0.837221196071492102E+01   -0.754231939365292003E+01   -0.562305799111181415E+01   -0.668296574774713470E+01   -0.951346678684828007E+01   -0.146251727219382821E+01    0.735287133139108050E+03
    0.919106227519856489E+00    0.326305905574424571E+03   -0.900867568123498863E+01   -0.820207749457346225E+01   -0.943096404251258669E+01   -0.687764349159647992E+01   -0.763539709634465069E+01   -0.701750584133275535E+01   -0.549433471501369652E+01   -0.803881695345902703E+00    0.736373967626763829E+03
    0.919844834816568202E+00    0.305636252390730590E+03   -0.760577380548718107E+01   -0.701770503943572876E+01   -0.987414985690729807E+01   -0.577763868120213253E+01   -0.706719515900147499E+01   -0.820860671824895327E+01   -0.111102256573402087E+02   -0.907133367652447786E+00    0.737566383389720727E+03
    0.914974678444554934E+00    0.301714122931828967E+03   -0.612963060707938556E+01   -0.870683745311234425E+01   -0.325990833200170105E+01   -0.316770526051816237E+01   -0.598057117075635336E+01   -0.863756095077622277E+01   -0.109438503145504580E+02   -0.145765987858560431E+01    0.738129535992554679E+03
    0.917301361415121197E+00    0.317903062761508920E+03   -0.647462116729387738E+01   -0.107422789870462942E+01   -0.421639547601381981E+01   -0.126707813085376486E+00   -0.491553108160862173E+01   -0.887567339384580301E+01   -0.712451467378169756E+01   -0.113193625911225570E+01    0.738284590086885828E+03
    0.914099285595101230E+00    0.397592063174003954E+03   -0.338095881176719004E+01   -0.129858900230473928E+01   -0.809114506193604477E+01   -0.866496256391599928E+01   -0.931836102863313798E+01   -0.439576875701395675E+01   -0.605047961101417897E+01   -0.325795077692727419E+00    0.738441794726945432E+03
    0.915461917357961785E+00    0.364428472348315950E+03   -0.510875162875966460E+01   -0.336253638280606282E+00   -0.955598745189768550E+01   -0.452417759081757609E+01   -0.818095927066049100E+01   -0.596459175474009307E+01   -0.930761909775297624E+01   -0.186793638844265075E+01    0.738719079135877450E+03
    0.918286574657409815E+00    0.277811265446379025E+03   -0.687588389681119683E+01   -0.689287051957146701E+01   -0.478740713027962173E+01   -0.862065475749005827E+01   -0.620494079429970036E+01   -0.755004367614241190E+01   -0.570359451500471959E+01   -0.691090387672295803E+00    0.738770117223670354E+03
    0.914622609733992120E+00    0.408853754641929413E+03   -0.557627040294825438E+01   -0.580818983307633818E+01   -0.840397534672912983E+01   -0.520224719984503192E+01   -0.699984327623848390E+01   -0.933710862109787598E+01   -0.107142252446091604E+02   -0.133351247922573890E+01    0.738862364224564317E+03
    0.907705833276119312E+00    0.456031326894082781E+03   -0.233737067370369278E+01   -0.852230423555083583E+01   -0.583429397378736958E+01   -0.263159740911259288E+01   -0.460779964200505709E+01   -0.426452152780003679E+01   -0.770355718476628670E+01   -0.183306729587495632E+01    0.738873596428186715E+03
    0.916804560865970619E+00    0.287709425307036554E+03   -0.358536907599810561E+01   -0.543648240904779900E+01   -0.404531950420913944E+01   -0.910236454184218502E+00   -0.591045070966093000E+01   -0.485352888630432222E+01   -0.113689513212078488E+02   -0.153421037257686033E+01    0.738950500519598563E+03
    0.920609210747064477E+00    0.219597740699717804E+03   -0.550166318242950503E+01   -0.846123624050447631E+01   -0.692920581624393694E+01   -0.249662256945211691E+01   -0.913458926485452061E+01   -0.950664090548562690E+01   -0.107133110684920556E+02   -0.556286187171451729E+00    0.739021814874786742E+03
