    0.919169794475069302E+00    0.216587846507810269E+03   -0.377092388359145136E+01   -0.252680170024241590E+00   -0.324765220814284916E+01   -0.815756874326572756E+01   -0.722049655358783316E+01   -0.544828517969068926E+01   -0.111144638637503395E+02   -0.880403844601041374E+00    0.221778085360471687E+04
    0.919144346962902148E+00    0.216358665216604209E+03   -0.421725713047940154E+01   -0.708850138260137541E+00   -0.370158041881248145E+01   -0.121619665252731579E+01   -0.564764132349377057E+01   -0.575181708375044032E+01   -0.781645063605715062E+01   -0.828030464692677048E+00    0.221817726482799480E+04
    0.919173693571500250E+00    0.211423782795500500E+03   -0.397944313411413120E+01   -0.131983444540055572E+01   -0.393976429585415211E+01   -0.917359181768562415E+01   -0.860666735922189297E+01   -0.491359541878720485E+01   -0.906818288667616557E+01   -0.766757913311601813E+00    0.222164030232274399E+04
    0.919817146468632219E+00    0.202582474188678873E+03   -0.504688826012735081E+01   -0.107087452488609713E+01   -0.381586746052090753E+01   -0.708328220846402346E+00   -0.778135846342825666E+01   -0.505145796430365301E+01   -0.104590571502257035E+02   -0.466304418781675611E+00    0.222197447689300043E+04
    0.919709491399789192E+00    0.204090444013114592E+03   -0.418861825716888880E+01   -0.465935087342732146E+00   -0.368193863226071016E+01   -0.121477923090704998E+01   -0.913931695180215264E+01   -0.489418722218420577E+01   -0.620465393410885735E+01   -0.631262463260168438E+00    0.222234264592250702E+04
    0.918632191953817179E+00    0.215132119181997922E+03   -0.394206550794731125E+01   -0.108429882468077921E+01   -0.364787951674358091E+01   -0.282697549720533647E+01   -0.958096683813757011E+01   -0.505138266446455120E+01   -0.969016257044793505E+01   -0.976514831986268872E+00    0.222263028761019086E+04
    0.918926297981623175E+00    0.207252542036184138E+03   -0.395532744492159249E+01   -0.101399389016048680E+01   -0.359519073538221878E+01   -0.931760796933419400E+00   -0.745049363181488822E+01   -0.545723961960042203E+01   -0.921150250055841902E+01   -0.959730458652986451E+00    0.222264102395673808E+04
    0.919339285558151365E+00    0.207165241217497851E+03   -0.363052370509803879E+01   -0.952151205018441971E+00   -0.384414051177941829E+01   -0.207300090637179490E+01   -0.739309060491369330E+01   -0.502475562139904408E+01   -0.845441133153776470E+01   -0.622290756108023313E+00    0.222299627425639983E+04
    0.920143009266909839E+00    0.200383701945952822E+03   -0.421394395300874791E+01   -0.181687036645669941E+01   -0.430984015308588297E+01   -0.149382561180500062E+01   -0.680463071522812335E+01   -0.631539806257709735E+01   -0.671872634951817904E+01   -0.493690978861381913E+00    0.222313241995324552E+04
    0.919990581634786642E+00    0.202155201361190279E+03   -0.419832997146369369E+01   -0.136563842226779464E+01   -0.428006462228479378E+01   -0.587959972042340429E+01   -0.591260660002385130E+01   -0.549863072020871169E+01   -0.943922048568051864E+01   -0.405889157413729329E+00    0.222352228454694796E+04
