    0.919992677034734307E+00    0.213863112079369387E+03   -0.501702437343690999E+01   -0.492272946583400284E+01   -0.484671828715318043E+01   -0.725866325532463996E+01   -0.772730752947722266E+01   -0.685854940283053782E+01   -0.993255992920829556E+01    0.196818341707795207E+04
    0.918321150386079088E+00    0.204033297478713990E+03   -0.413861766782774332E+01   -0.334230774971297162E+01   -0.444067901681985067E+01   -0.719121451699269265E+01   -0.599972045357118589E+01   -0.471066060766546357E+01   -0.832319934061288080E+01    0.196880288005813441E+04
    0.919339395616411981E+00    0.211863854048230337E+03   -0.459971666747844310E+01   -0.320855051189566698E+01   -0.457131392010448234E+01   -0.468854681752073432E+01   -0.920779690135001694E+01   -0.975422581867981009E+01   -0.795643236689682709E+01    0.196898417820126019E+04
    0.918958426728242350E+00    0.218027980730638660E+03   -0.432625353887274411E+01   -0.417640210358859498E+01   -0.432223494728860835E+01   -0.602115781057890942E+01   -0.585660303335389010E+01   -0.840849363305146191E+01   -0.944022301901780736E+01    0.196923812424386642E+04
    0.918844864967050978E+00    0.243149077595182774E+03   -0.398611667914057488E+01   -0.351848390249077170E+01   -0.466181121720299618E+01   -0.817119970372364435E+01   -0.699530354501182750E+01   -0.862689003642391583E+01   -0.924013117479609392E+01    0.196982008696236016E+04
    0.919010781014697242E+00    0.215305098710114549E+03   -0.414705891232307433E+01   -0.351465495678775941E+01   -0.485640431547486884E+01   -0.928722365111771353E+01   -0.577089991633665189E+01   -0.789698073403075806E+01   -0.620954762358479861E+01    0.197021185009259489E+04
    0.918858002519485795E+00    0.240919106274266539E+03   -0.421550630406847127E+01   -0.313586392724326046E+01   -0.476753923315617989E+01   -0.218966917806177186E+01   -0.862526768914385045E+01   -0.655156285624587476E+01   -0.963908882110261267E+01    0.197023626516016179E+04
    0.918766531104543982E+00    0.204003621307303632E+03   -0.486326286209974423E+01   -0.390241898621211725E+01   -0.433440136243986629E+01   -0.675856871288514149E+01   -0.837833151389949471E+01   -0.602205002562121727E+01   -0.975527408386402506E+01    0.197037972519458413E+04
    0.919019526612297910E+00    0.233477620858808734E+03   -0.372531330919113746E+01   -0.398030747733315415E+01   -0.498695436729452357E+01   -0.419525681588657307E+01   -0.804722009247318582E+01   -0.878331005421197730E+01   -0.995364100039695288E+01    0.197043832141123880E+04
    0.918632381848618618E+00    0.224701827575258108E+03   -0.413660949431590730E+01   -0.328456238615603979E+01   -0.477044120541554051E+01   -0.215180788985869142E+01   -0.536365923876555328E+01   -0.747439020540926702E+01   -0.724715310813961633E+01    0.197077252524042865E+04
    0.918514157748537619E+00    0.229877615620828550E+03   -0.376316050740508867E+01   -0.384950556356054374E+01   -0.437547137783533735E+01   -0.384828333589573202E+01   -0.621987201125946143E+01   -0.538709674809565087E+01   -0.912490172879187078E+01    0.197081641183622332E+04
    0.919992895986054049E+00    0.219387552017470114E+03   -0.482827205944681559E+01   -0.533586748401822231E+01   -0.511071539647437767E+01   -0.581395871935585884E+01   -0.947600749647771323E+01   -0.838015260182368849E+01   -0.898685684848816457E+01    0.197089484736037184E+04
    0.919253456254101153E+00    0.219876151762002394E+03   -0.398282466260401691E+01   -0.421137569193388739E+01   -0.505253146686458532E+01   -0.777435763513821332E+01   -0.557587900721666330E+01   -0.862477250445964216E+01   -0.986569613891852271E+01    0.197106582388913557E+04
    0.918110168614976851E+00    0.211069007589792221E+03   -0.381403360053927187E+01   -0.363739191037618070E+01   -0.409565527014022290E+01   -0.477213892692245523E+01   -0.805766887601353332E+01   -0.690200090577510750E+01   -0.630798027921535631E+01    0.197111408560258315E+04
    0.918658430970695772E+00    0.231097588823298196E+03   -0.367567263275582601E+01   -0.434359208552299503E+01   -0.456715924811550522E+01   -0.782576549043701952E+01   -0.682177631785990624E+01   -0.888003736289816459E+01   -0.936165214278097046E+01    0.197125495367104099E+04
    0.919650141476476168E+00    0.204632522669662904E+03   -0.476565416312869772E+01   -0.492635759892723435E+01   -0.475644750413952622E+01   -0.327906213946585101E+01   -0.921875616577232115E+01   -0.966439741871302971E+01   -0.910519313195896984E+01    0.197134349774125985E+04
    0.918019259042702540E+00    0.201089071083396675E+03   -0.354643848923484484E+01   -0.283449290322486025E+01   -0.391511881763546299E+01   -0.563797366019045576E+01   -0.542093289546174883E+01   -0.497190366953329477E+01   -0.689924517316789920E+01    0.197137397671872850E+04
    0.918950133993384655E+00    0.202018165176089838E+03   -0.357153811427327739E+01   -0.410157428096153431E+01   -0.496724659082664033E+01   -0.815061163441406045E+01   -0.802278765000032834E+01   -0.754762745509863642E+01   -0.715771306709675503E+01    0.197144934701177726E+04
    0.919470564609481289E+00    0.239872612245811240E+03   -0.440626937407921648E+01   -0.472424979962909930E+01   -0.536727038796282407E+01   -0.552359139777912844E+01   -0.906226027284231073E+01   -0.758485454132747883E+01   -0.723443874507771412E+01    0.197146625668061961E+04
    0.919622481503231337E+00    0.225183586299339169E+03   -0.476395140945256390E+01   -0.552883726502297712E+01   -0.489299430740972330E+01   -0.875641128126719614E+01   -0.837012191937469829E+01   -0.643318956591812707E+01   -0.804617211337310323E+01    0.197148607055821617E+04
    0.919295410025173898E+00    0.223161281745070028E+03   -0.447119525471993118E+01   -0.321158850507665150E+01   -0.491745902461603190E+01   -0.904787120563409886E+01   -0.910836140677829142E+01   -0.754243488397166661E+01   -0.738192299954038411E+01    0.197150195436251192E+04
    0.919744689629189094E+00    0.226779117115845139E+03   -0.436662396824352683E+01   -0.539897968859175936E+01   -0.507288545963006232E+01   -0.304604337449023177E+01   -0.843099837551583065E+01   -0.973167996739463526E+01   -0.923206234362605294E+01    0.197158123974073487E+04
    0.920083572247702319E+00    0.208046439642843296E+03   -0.498275210873928298E+01   -0.455283144621243441E+01   -0.531172510486815508E+01   -0.846027828525126147E+01   -0.912017077608113880E+01   -0.675814028858700588E+01   -0.988362966252673125E+01    0.197165507014973537E+04
    0.919555167908938209E+00    0.205400648915845181E+03   -0.498016132249736732E+01   -0.381479778193085117E+01   -0.462712192737556904E+01   -0.806134860344937465E+01   -0.738217362151679080E+01   -0.587326075644730050E+01   -0.997205391364023974E+01    0.197167905227798178E+04
    0.919159850303530312E+00    0.225183024180769564E+03   -0.447523987409071466E+01   -0.360645451735447153E+01   -0.452308064753908035E+01   -0.526311308754918716E+01   -0.781347203970172455E+01   -0.631352595691788387E+01   -0.712476014594538753E+01    0.197173930977114924E+04
    0.918842848764911402E+00    0.227265435795699915E+03   -0.476363153828411434E+01   -0.454628605820475684E+01   -0.463305077086711314E+01   -0.989452074417840421E+01   -0.818247642251798624E+01   -0.730500961867189602E+01   -0.648175512309375623E+01    0.197180026367156097E+04
    0.919195510487365919E+00    0.232860065413557265E+03   -0.422567507799171338E+01   -0.351478689262357680E+01   -0.477200313042640101E+01   -0.633630235942294107E+01   -0.713866069493987254E+01   -0.889188885002563900E+01   -0.746900227462669530E+01    0.197200065823158957E+04
    0.919152902999158306E+00    0.225643321246904549E+03   -0.404607546151267083E+01   -0.347235924588207645E+01   -0.494731761346289023E+01   -0.523684303182477695E+01   -0.919428879750272898E+01   -0.583140175188108323E+01   -0.830453095000054020E+01    0.197201588744911578E+04
    0.918842344367349906E+00    0.253455816379946725E+03   -0.465507481344903873E+01   -0.417185825813251565E+01   -0.482866465384118460E+01   -0.497662987475218355E+01   -0.968908045213702174E+01   -0.623886565090279799E+01   -0.633191912049860939E+01    0.197203573421877218E+04
    0.919620648651455763E+00    0.203972524384402760E+03   -0.487634019785785533E+01   -0.460489502175051335E+01   -0.478053404160261675E+01   -0.651163654305678818E+01   -0.686488076629685118E+01   -0.885101716357857171E+01   -0.976131583540522030E+01    0.197210312218884678E+04
    0.919196332907072811E+00    0.247419623143185106E+03   -0.458904191104589110E+01   -0.487775938513188390E+01   -0.490274652063582117E+01   -0.108828083364020678E+01   -0.840232997705647477E+01   -0.552851089333089440E+01   -0.712893899950387322E+01    0.197211661206058943E+04
    0.919293785140425368E+00    0.235169259059792523E+03   -0.514932777414416254E+01   -0.464241107137393794E+01   -0.499248132220205409E+01   -0.441645231907264701E+01   -0.912161718287033274E+01   -0.644992366578118759E+01   -0.650795101173328483E+01    0.197212814353966087E+04
    0.919592191006022186E+00    0.245071124920229721E+03   -0.451083488456924186E+01   -0.490770545681654369E+01   -0.526358216122888756E+01   -0.888306450308043161E+01   -0.762881264051173424E+01   -0.784134838942505930E+01   -0.653883991277263288E+01    0.197215862701037395E+04
    0.919126218143283324E+00    0.226687075702695608E+03   -0.517581508034685278E+01   -0.429691582144740458E+01   -0.460130122408427056E+01   -0.912397299044935828E+01   -0.860742022094603954E+01   -0.697571596828109719E+01   -0.659426550520113253E+01    0.197216767205524184E+04
    0.918744011756277512E+00    0.200164971899277020E+03   -0.443366319814317489E+01   -0.354576914857437764E+01   -0.427825812123169058E+01   -0.483196703277466089E+01   -0.567164980225350757E+01   -0.780939634787600934E+01   -0.976396166786800102E+01    0.197218389886668820E+04
    0.917974348703022636E+00    0.217877672468378904E+03   -0.329408494121159201E+01   -0.345392430112436166E+01   -0.421582439777001472E+01   -0.309723401652299390E+01   -0.678431993900277952E+01   -0.518961994774805557E+01   -0.827411292461425774E+01    0.197218891789848044E+04
    0.919412097705223030E+00    0.256099005115512739E+03   -0.473762103026115078E+01   -0.495538691619400939E+01   -0.492169066458392379E+01   -0.319856763575226299E+01   -0.940731094842735693E+01   -0.966750713817080154E+01   -0.787437561430213329E+01    0.197220240743331533E+04
    0.919084382262039146E+00    0.228965095824682862E+03   -0.494805258053624719E+01   -0.363422917716300287E+01   -0.463972465786773824E+01   -0.102757130563510657E+01   -0.810680418489254961E+01   -0.544990031574360945E+01   -0.975169428942048810E+01    0.197225075159637436E+04
    0.919375052525106540E+00    0.218111141128737700E+03   -0.401731339128785958E+01   -0.457271327094195534E+01   -0.506839493189045776E+01   -0.655155304633649394E+01   -0.585801762596843112E+01   -0.790293729303726167E+01   -0.826524208976012353E+01    0.197226348805602993E+04
    0.918722574796132285E+00    0.224542540121641679E+03   -0.361035409529590279E+01   -0.431573936391020663E+01   -0.481899785688453886E+01   -0.200170806248014532E+01   -0.852169186047875371E+01   -0.903348275061748573E+01   -0.839713129255424739E+01    0.197227091215293035E+04
    0.919875150619745452E+00    0.231454601358005533E+03   -0.451774582804809466E+01   -0.470531966605652396E+01   -0.503291211506174108E+01   -0.297543026061371219E+01   -0.876361181092798525E+01   -0.856622464140034090E+01   -0.790727313641648255E+01    0.197233648984821912E+04
    0.919161606145848409E+00    0.207969442269486166E+03   -0.454809378452892510E+01   -0.393034650782589257E+01   -0.442712630076972857E+01   -0.878826940887222463E+01   -0.700284442107118110E+01   -0.589239728629417847E+01   -0.640661268649246018E+01    0.197234520831559894E+04
    0.918378425011883825E+00    0.205387376000416907E+03   -0.420739153129597998E+01   -0.317382685425309852E+01   -0.410559524686250032E+01   -0.216111268452036409E+01   -0.732914625171963152E+01   -0.937754173498612431E+01   -0.677174187303864894E+01    0.197238290753500542E+04
    0.919105249044261718E+00    0.223068129511911224E+03   -0.425411353494137323E+01   -0.357373819455949260E+01   -0.453870721784234821E+01   -0.168650110416494492E+01   -0.604716834792654723E+01   -0.720129080620093465E+01   -0.684727339775177590E+01    0.197239140806331716E+04
    0.919077133182691242E+00    0.250268608928653322E+03   -0.476269400211499150E+01   -0.397014758349692709E+01   -0.503486313760308590E+01   -0.165865054981403048E+01   -0.835910038923782750E+01   -0.838744853386203104E+01   -0.634487809407556735E+01    0.197239910063179968E+04
    0.919835833579539908E+00    0.242657835316399769E+03   -0.496194136009821207E+01   -0.431482090900185078E+01   -0.524965878528255558E+01   -0.330749216615284070E+01   -0.692584193274046811E+01   -0.986377755800163492E+01   -0.742199161382712358E+01    0.197243155720109712E+04
    0.919170400513509622E+00    0.224842935641841848E+03   -0.442740355261904828E+01   -0.426796140265026480E+01   -0.521683961631277882E+01   -0.189178568623841592E+01   -0.877921209637506905E+01   -0.611289700567196803E+01   -0.676925265019779587E+01    0.197254531750704700E+04
    0.919172720064769022E+00    0.219638786149561270E+03   -0.399184880032560763E+01   -0.388230588226493545E+01   -0.519220509501183436E+01   -0.151040544719161041E+01   -0.749511295284865486E+01   -0.592669300774634333E+01   -0.704091354227591104E+01    0.197256151791415164E+04
    0.918612054759198049E+00    0.219709552251020341E+03   -0.459736476706820518E+01   -0.352380670972617782E+01   -0.451593752870462772E+01   -0.713871665278845136E+01   -0.864401393801317397E+01   -0.648427797004534323E+01   -0.845622492250602775E+01    0.197270456581840472E+04
    0.918641020605037273E+00    0.201276405293909164E+03   -0.339554532279736687E+01   -0.401183739329082378E+01   -0.479280353444307572E+01   -0.127788672883728793E+01   -0.607475768707765429E+01   -0.670375800840593694E+01   -0.922137469267528154E+01    0.197271414042099855E+04
    0.918419846956461061E+00    0.217307561036264389E+03   -0.401965528607080813E+01   -0.317722545452516858E+01   -0.417382568865060932E+01   -0.329294833457340275E+01   -0.704523388070522572E+01   -0.731524377349556421E+01   -0.875298885649462299E+01    0.197277085723089340E+04
    0.918982505288788554E+00    0.208527143822317385E+03   -0.469471314779242377E+01   -0.426590646319534184E+01   -0.476459924068049467E+01   -0.640147125800438666E+01   -0.816501601412379685E+01   -0.583415153705330347E+01   -0.882536465643152823E+01    0.197279850103751369E+04
    0.919707654981820499E+00    0.225659674497640765E+03   -0.482057443203125580E+01   -0.497887662888261495E+01   -0.492549919683950055E+01   -0.809030072996625371E+01   -0.702000386346275107E+01   -0.598673998930108819E+01   -0.997758498858511267E+01    0.197284192032557962E+04
    0.919479817560489243E+00    0.210065388378828771E+03   -0.389276155361225040E+01   -0.403753475352161750E+01   -0.503533780150549770E+01   -0.174578193417306693E+01   -0.712647212947965158E+01   -0.811847908661956552E+01   -0.889421685785922733E+01    0.197286620619075302E+04
    0.918599429702320336E+00    0.208713439413761535E+03   -0.359113501752185371E+01   -0.422411110424968061E+01   -0.418857991954086906E+01   -0.395341359234299983E+01   -0.673985311370404361E+01   -0.594018034100997738E+01   -0.872185110617255788E+01    0.197286665946268613E+04
    0.919474506815981973E+00    0.211899955517544043E+03   -0.460426070444817004E+01   -0.380946936300710881E+01   -0.522396764205783093E+01   -0.428782434895583808E+01   -0.763538677408073596E+01   -0.777228944335380501E+01   -0.966684809994319139E+01    0.197288519464641695E+04
    0.918817677760412010E+00    0.229744769353921811E+03   -0.382299909468293553E+01   -0.430416990031297875E+01   -0.486774095538143836E+01   -0.848168821938169160E+01   -0.815084388091616674E+01   -0.871263990546937173E+01   -0.916118652854227200E+01    0.197289170035900611E+04
    0.919236098899253506E+00    0.221697234083055491E+03   -0.405335053707050896E+01   -0.503372975849595417E+01   -0.471062383527623574E+01   -0.263110245752414329E+01   -0.658840624694340882E+01   -0.852621855978946996E+01   -0.889776649405761688E+01    0.197291776944260369E+04
    0.919584716507373390E+00    0.210428914410840207E+03   -0.455080336890268988E+01   -0.421774853490594204E+01   -0.533500800657446206E+01   -0.553419725732633960E+01   -0.735565626462699118E+01   -0.610267869616680514E+01   -0.945135460615643908E+01    0.197293181976503706E+04
    0.918631820781982356E+00    0.200612281827142851E+03   -0.406311772841094410E+01   -0.453896222712284469E+01   -0.438799709501652746E+01   -0.527189569663523372E+01   -0.629773558535417166E+01   -0.625491356088692996E+01   -0.663909034759071215E+01    0.197295937517912671E+04
    0.919114584953061087E+00    0.213216540348866715E+03   -0.480288307241330159E+01   -0.357371945224457566E+01   -0.477929606325643519E+01   -0.330092344009757532E+01   -0.803939552652694189E+01   -0.854983956080856089E+01   -0.839884261518239583E+01    0.197296041278402072E+04
    0.918703215280175955E+00    0.255350807055986820E+03   -0.445987523937802166E+01   -0.445361134153190097E+01   -0.471771243815274044E+01   -0.168029284684010349E+01   -0.673952656983717002E+01   -0.946029662040773545E+01   -0.676620098689333282E+01    0.197298569483151937E+04
    0.918985593875907059E+00    0.211741566004711103E+03   -0.422273285530806319E+01   -0.484555291023032719E+01   -0.456450033761197904E+01   -0.305157439391172858E+01   -0.860370327900472098E+01   -0.879636020006729780E+01   -0.813553028744023266E+01    0.197303279512842801E+04
    0.919344215461198266E+00    0.226152539263195280E+03   -0.412000576103410499E+01   -0.467556435850372587E+01   -0.470214525311977827E+01   -0.437463221336791186E+01   -0.768759849299669096E+01   -0.642578335503348086E+01   -0.747299664106540540E+01    0.197303281245577728E+04
    0.919679361445940979E+00    0.205740736875752390E+03   -0.520722126824176801E+01   -0.386538922111072392E+01   -0.496973971793871527E+01   -0.212919551520789962E+01   -0.739791420990922433E+01   -0.679120134850120394E+01   -0.748923411015216978E+01    0.197304165226482360E+04
    0.918730961787702083E+00    0.207339735902411377E+03   -0.345030742509013422E+01   -0.357898340493365197E+01   -0.487251624938406014E+01   -0.277033459853087471E+01   -0.790659523141708487E+01   -0.561984215944161214E+01   -0.957277084709160775E+01    0.197305228502018963E+04
    0.918967783791415305E+00    0.216103291202914107E+03   -0.411184048953846570E+01   -0.475614720789497092E+01   -0.442475494473250475E+01   -0.609073840778668529E+01   -0.902792763946699139E+01   -0.667068674043625887E+01   -0.669599870147534393E+01    0.197305390172071475E+04
    0.919686635322335855E+00    0.204910136277497429E+03   -0.467383078262931839E+01   -0.410973560922530279E+01   -0.469286366055784399E+01   -0.796740892367053366E+01   -0.684918028037607574E+01   -0.632972906192066809E+01   -0.801734871304108232E+01    0.197306347380474949E+04
    0.918316445976611551E+00    0.212104329548016835E+03   -0.378953133202970971E+01   -0.325920297820597682E+01   -0.429716708966382743E+01   -0.576007741358518466E+01   -0.993850878443722330E+01   -0.914510935883998854E+01   -0.928566203157576098E+01    0.197307132664199321E+04
    0.918486663221665722E+00    0.209557244147230676E+03   -0.382969961748654164E+01   -0.396079548709874096E+01   -0.440548954489930100E+01   -0.879321106279132358E+01   -0.571061390486891085E+01   -0.769391245771131427E+01   -0.831735512003913158E+01    0.197307484589834985E+04
    0.918283988647253135E+00    0.208390078034146427E+03   -0.399315519802541719E+01   -0.350751732613546707E+01   -0.427807858145469133E+01   -0.350008958221574229E+01   -0.647694520430714604E+01   -0.708697888949741372E+01   -0.719661084870511036E+01    0.197308135226660534E+04
    0.918106344032388333E+00    0.213883940329742813E+03   -0.364086743887063058E+01   -0.280199959146225552E+01   -0.413965473015027818E+01   -0.196943865712478861E+01   -0.901709694304330078E+01   -0.487746506838410099E+01   -0.894309969695244789E+01    0.197308602494548245E+04
    0.919395318083328195E+00    0.216377072822577674E+03   -0.494058904525709330E+01   -0.446055977295677675E+01   -0.462879966664157028E+01   -0.995640302674332567E+01   -0.805867232312236048E+01   -0.770478795822284024E+01   -0.808363951144832527E+01    0.197309208039029227E+04
    0.919164018845201825E+00    0.205734014651948200E+03   -0.473974885635674070E+01   -0.465836791269185557E+01   -0.456529276577611309E+01   -0.112586893923989173E+01   -0.754629486520643233E+01   -0.697114759676240503E+01   -0.841471897017282444E+01    0.197312938752825767E+04
    0.919459311217187936E+00    0.246114153508970503E+03   -0.455440653582900268E+01   -0.503566579427776695E+01   -0.503985574982399243E+01   -0.308028350581340415E+01   -0.794902015638321657E+01   -0.832867821516356166E+01   -0.642484826494976069E+01    0.197313676654892924E+04
    0.918333823567314078E+00    0.219155857561632672E+03   -0.400162875897099113E+01   -0.342392867414024504E+01   -0.425024082123854896E+01   -0.336903631624910815E+01   -0.940551591745656523E+01   -0.771378945214479916E+01   -0.989194657826616108E+01    0.197314923445984164E+04
    0.919000762823521722E+00    0.218740941176042156E+03   -0.455480087820189894E+01   -0.306987223167650658E+01   -0.475917693868392178E+01   -0.909081579427408748E+01   -0.984235487893980654E+01   -0.649481553542253387E+01   -0.848302801560150144E+01    0.197315422930296108E+04
