    0.100900467003858108E+01    0.469118690490722656E+03   -0.310141474008560181E+01   -0.116299676895141602E+01   -0.161479395627975464E+01   -0.808335191011428833E+01   -0.861700099706649780E+01   -0.345115923881530762E+01   -0.485981303453445435E+01   -0.298620540427483665E+07   -0.690775511231546968E+01    1
    0.100883572839260127E+01    0.466580569744110107E+03   -0.897822374105453491E+01   -0.471486806869506836E+01   -0.158418726921081543E+01   -0.846607470512390137E+01   -0.414540237188339233E+01   -0.732184702157974243E+01   -0.850636148452758789E+01   -0.292293608379033487E+07   -0.690875511231548245E+01    1
    0.100564043539309522E+01    0.467918312549591064E+03   -0.189788448810577393E+01   -0.148020124435424805E+01   -0.179719167947769165E+01   -0.316372835636138916E+01   -0.875356781482696533E+01   -0.618863838911056519E+01   -0.564541864395141602E+01   -0.275906461751518864E+07   -0.690975511231547301E+01    1
    0.100626840193104750E+01    0.472492802143096924E+03   -0.745186871290206909E+01   -0.663149738311767578E+01   -0.296431255340576172E+01   -0.212826263904571533E+01   -0.421663326025009155E+01   -0.904186612367630005E+01   -0.236448585987091064E+01   -0.272276719704993349E+07   -0.691075511231547601E+01    1
    0.100802081858879333E+01    0.468316531181335449E+03   -0.145383030176162720E+01   -0.355084192752838135E+01   -0.246124333143234253E+01   -0.976546013355255127E+01   -0.836950230598449707E+01   -0.522803258895874023E+01   -0.821156686544418335E+01   -0.271504149156380771E+07   -0.691175511231546658E+01    1
    0.100158496043086065E+01    0.459483766555786133E+03   -0.861387676000595093E+01   -0.684526944160461426E+01   -0.152629929780960083E+01   -0.121569734811782837E+01   -0.135617321729660034E+01   -0.502193057537078857E+01   -0.646275210380554199E+01   -0.260054840009379666E+07   -0.691275511231547579E+01    1
    0.100345983187669541E+01    0.473741084337234497E+03   -0.139689344167709351E+01   -0.687780034542083740E+01   -0.241707056760787964E+01   -0.180063241720199585E+01   -0.258090686798095703E+01   -0.762721008062362671E+01   -0.829680854082107544E+01   -0.254536488692408614E+07   -0.691375511231547435E+01    1
    0.100303612080073368E+01    0.497112905979156494E+03   -0.394752615690231323E+01   -0.471546137332916260E+01   -0.808332455158233643E+01   -0.215362614393234253E+01   -0.515911591053009033E+01   -0.280788129568099976E+01   -0.254753804206848145E+01   -0.250795062376063596E+07   -0.691475511231548357E+01    1
    0.100690071293288486E+01    0.477228277921676636E+03   -0.945859450101852417E+01   -0.807553488016128540E+01   -0.806062823534011841E+01   -0.957262593507766724E+01   -0.500418615341186523E+01   -0.720683336257934570E+01   -0.272310739755630493E+01   -0.250601303733171849E+07   -0.691575511231552209E+01    1
    0.100827826911109697E+01    0.285576200485229492E+03   -0.759211927652359009E+01   -0.990029960870742798E+01   -0.428656381368637085E+01   -0.527996551990509033E+01   -0.546304452419281006E+01   -0.898825359344482422E+01   -0.102938628196716309E+01   -0.249802330638673855E+07   -0.691675511231554463E+01    1
    0.100776573180502682E+01    0.304740065336227417E+03   -0.284920769929885864E+01   -0.948293876647949219E+01   -0.842368346452713013E+01   -0.452957141399383545E+01   -0.644837009906768799E+01   -0.268015021085739136E+01   -0.133064931631088257E+01   -0.247264493899596110E+07   -0.691775511231549967E+01    1
    0.998777134516418141E+00    0.482263249158859253E+03   -0.835116028785705566E+01   -0.682495814561843872E+01   -0.190617144107818604E+01   -0.151076555252075195E+01   -0.154408395290374756E+01   -0.224213528633117676E+01   -0.815330177545547485E+01   -0.245224133001181670E+07   -0.691875511231549378E+01    1
    0.100153739019280685E+01    0.451776993274688721E+03   -0.906942582130432129E+01   -0.422765070199966431E+01   -0.189529615640640259E+01   -0.840608119964599609E+01   -0.999014717340469360E+01   -0.187556850910186768E+01   -0.594941323995590210E+01   -0.242628319270041259E+07   -0.691975511231551454E+01    1
    0.100639313291180144E+01    0.492488276958465576E+03   -0.181423497200012207E+01   -0.920697969198226929E+01   -0.417485249042510986E+01   -0.146076864004135132E+01   -0.366340029239654541E+01   -0.369818478822708130E+01   -0.512721318006515503E+01   -0.241032111108269542E+07   -0.692075511231548113E+01    1
    0.100830654642766726E+01    0.251812803745269775E+03   -0.782625681161880493E+01   -0.489613014459609985E+01   -0.456655746698379517E+01   -0.960195749998092651E+01   -0.345990860462188721E+01   -0.798560148477554321E+01   -0.112212258577346802E+01   -0.236041639423578465E+07   -0.692175511231547080E+01    1
    0.100634211555504827E+01    0.471337181329727173E+03   -0.651281285285949707E+01   -0.373483341932296753E+01   -0.720979130268096924E+01   -0.996915137767791748E+01   -0.677532386779785156E+01   -0.106614810228347778E+01   -0.762358748912811279E+01   -0.235606358843623241E+07   -0.692275511231549334E+01    1
    0.100295809554255033E+01    0.335626864433288574E+03   -0.610478824377059937E+01   -0.474487984180450439E+01   -0.146314668655395508E+01   -0.992051810026168823E+01   -0.565054810047149658E+01   -0.702545595169067383E+01   -0.222090774774551392E+01   -0.235031715783722932E+07   -0.692375511231548746E+01    1
    0.100925615649837264E+01    0.248783051967620850E+03   -0.598310500383377075E+01   -0.574376773834228516E+01   -0.320586746931076050E+01   -0.234177720546722412E+01   -0.112244927883148193E+01   -0.852284419536590576E+01   -0.195261710882186890E+01   -0.233826353203520086E+07   -0.692475511231548957E+01    1
    0.100922826219499129E+01    0.238397252559661865E+03   -0.975724238157272339E+01   -0.984755343198776245E+01   -0.124418079853057861E+01   -0.193670839071273804E+01   -0.199401164054870605E+01   -0.550086313486099243E+01   -0.495578944683074951E+01   -0.233138962511537643E+07   -0.692575511231552365E+01    1
    0.999986427529156341E+00    0.461440777778625488E+03   -0.312593227624893188E+01   -0.248291665315628052E+01   -0.267326980829238892E+01   -0.766814166307449341E+01   -0.444013476371765137E+01   -0.851798725128173828E+01   -0.286920624971389771E+01   -0.232013459555535065E+07   -0.692675511231553909E+01    1
    0.100416405086892868E+01    0.450906491279602051E+03   -0.509795832633972168E+01   -0.440607285499572754E+01   -0.250126671791076660E+01   -0.494961500167846680E+01   -0.523007911443710327E+01   -0.514588457345962524E+01   -0.472292649745941162E+01   -0.230589445528557617E+07   -0.692775511231552343E+01    1
    0.100332007583570504E+01    0.473723006248474121E+03   -0.762591886520385742E+01   -0.986652684211730957E+01   -0.250070989131927490E+01   -0.415516239404678345E+01   -0.410087877511978149E+01   -0.457446783781051636E+01   -0.743048346042633057E+01   -0.228108221204616036E+07   -0.692875511231550334E+01    1
    0.998891163014352435E+00    0.367693102359771729E+03   -0.475931549072265625E+01   -0.543516725301742554E+01   -0.117270314693450928E+01   -0.897708863019943237E+01   -0.132442981004714966E+01   -0.679950612783432007E+01   -0.760259383916854858E+01   -0.225947390948633756E+07   -0.692975511231548769E+01    1
    0.100527128728169224E+01    0.363337266445159912E+03   -0.683403688669204712E+01   -0.971164375543594360E+01   -0.207458412647247314E+01   -0.812725806236267090E+01   -0.526738274097442627E+01   -0.289723962545394897E+01   -0.617532551288604736E+01   -0.225888259452823317E+07   -0.693075511231546315E+01    1
    0.100912670898377921E+01    0.356014639139175415E+03   -0.125790405273437500E+01   -0.763639932870864868E+01   -0.754721802473068237E+01   -0.207348978519439697E+01   -0.944631910324096680E+01   -0.663402885198593140E+01   -0.496752679347991943E+01   -0.224005933604723820E+07   -0.693175511231550789E+01    1
    0.100610001838999996E+01    0.280766123533248901E+03   -0.182538223266601562E+01   -0.998681211471557617E+01   -0.177269989252090454E+01   -0.157240217924118042E+01   -0.935155880451202393E+01   -0.352576327323913574E+01   -0.451640015840530396E+01   -0.220019544930837443E+07   -0.693275511231550912E+01    1
    0.100450398054564016E+01    0.281320178508758545E+03   -0.203368151187896729E+01   -0.208547443151473999E+01   -0.129875838756561279E+01   -0.504895490407943726E+01   -0.667497545480728149E+01   -0.444412750005722046E+01   -0.664291071891784668E+01   -0.219988820144497370E+07   -0.693375511231550057E+01    1
    0.100551667836016434E+01    0.282113432884216309E+03   -0.299898010492324829E+01   -0.902966797351837158E+01   -0.152645915746688843E+01   -0.919380629062652588E+01   -0.327468329668045044E+01   -0.608794343471527100E+01   -0.518551528453826904E+01   -0.219346277852418693E+07   -0.693475511231554709E+01    1
    0.993074221339881547E+00    0.475967478752136230E+03   -0.755760514736175537E+01   -0.171828162670135498E+01   -0.174853157997131348E+01   -0.716557562351226807E+01   -0.143188232183456421E+01   -0.842367810010910034E+01   -0.539430701732635498E+01   -0.217649997297801031E+07   -0.693575511231551811E+01    1
    0.991124268365800587E+00    0.472660511732101440E+03   -0.327407014369964600E+01   -0.966999816894531250E+01   -0.122178435325622559E+01   -0.619443035125732422E+01   -0.609842014312744141E+01   -0.451030886173248291E+01   -0.694041866064071655E+01   -0.215322733920607343E+07   -0.693675511231548558E+01    1
    0.996402474632084534E+00    0.469767320156097412E+03   -0.598668575286865234E+01   -0.184692895412445068E+01   -0.625830072164535522E+01   -0.289957529306411743E+01   -0.100052624940872192E+01   -0.175613617897033691E+01   -0.316105794906616211E+01   -0.214691115880071931E+07   -0.693775511231549125E+01    1
    0.100600694618511222E+01    0.231436902284622192E+03   -0.177761906385421753E+01   -0.544860243797302246E+01   -0.649593693017959595E+01   -0.220629560947418213E+01   -0.721217364072799683E+01   -0.365092909336090088E+01   -0.148454374074935913E+01   -0.214391586841147626E+07   -0.693875511231549424E+01    1
    0.100969447679168001E+01    0.338455164432525635E+03   -0.908343821763992310E+01   -0.982107627391815186E+01   -0.588262569904327393E+01   -0.688954037427902222E+01   -0.194060617685317993E+01   -0.994980889558792114E+01   -0.957249826192855835E+01   -0.210524047744206758E+07   -0.693975511231547948E+01    1
    0.100302388626515881E+01    0.432616972923278809E+03   -0.209207642078399658E+01   -0.445000636577606201E+01   -0.902234447002410889E+01   -0.870123845338821411E+01   -0.504094582796096802E+01   -0.231981688737869263E+01   -0.982116639614105225E+01   -0.207676827526091877E+07   -0.694075511231545761E+01    1
    0.992402066023171159E+00    0.405014663934707642E+03   -0.665399414300918579E+01   -0.428492391109466553E+01   -0.136972481012344360E+01   -0.240870422124862671E+01   -0.119427508115768433E+01   -0.120732402801513672E+01   -0.338088160753250122E+01   -0.206056870444589434E+07   -0.694175511231546682E+01    1
    0.995282730102896807E+00    0.480529665946960449E+03   -0.473151975870132446E+01   -0.577486741542816162E+01   -0.219349664449691772E+01   -0.525198471546173096E+01   -0.931030964851379395E+01   -0.305779182910919189E+01   -0.497371089458465576E+01   -0.205495610824602540E+07   -0.694275511231551334E+01    1
    0.100052795346200485E+01    0.417774003744125366E+03   -0.513072633743286133E+01   -0.574122822284698486E+01   -0.305133092403411865E+01   -0.690406239032745361E+01   -0.911974781751632690E+01   -0.937918287515640259E+01   -0.334296858310699463E+01   -0.205050926309493021E+07   -0.694375511231550835E+01    1
    0.100271269352084413E+01    0.463657230138778687E+03   -0.544808906316757202E+01   -0.801621460914611816E+01   -0.530782830715179443E+01   -0.440108662843704224E+01   -0.130661135911941528E+01   -0.562851911783218384E+01   -0.996386635303497314E+01   -0.204668451061428990E+07   -0.694475511231550335E+01    1
